회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별)
(주)까뮤이앤씨,13700,Dec-14,,,35697347,35697347
(주)까뮤이앤씨,13700,Dec-15,,,45786128,45786128
(주)까뮤이앤씨,13700,Dec-16,,,51113063,51113063
(주)까뮤이앤씨,13700,Dec-17,,,59106121,59106121
(주)까뮤이앤씨,13700,Dec-18,,,59562903,59562903
(주)까뮤이앤씨,13700,Dec-19,,,70932062,70932062
(주)까스텔바작,308100,Dec-19,76678226,76678226,77312548,77312548
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,42659926,42659926,31847169,31847169
(주)나노,187790,Dec-16,34319308,34319308,27068246,27068246
(주)나노,187790,Dec-17,44902238,44902238,37017160,37017160
(주)나노,187790,Dec-18,59465317,59465317,44484099,44484099
(주)나노,187790,Dec-19,62021912,62021912,47992724,47992724
(주)나노브릭,286750,Dec-19,14149812,,14149812,14149812
(주)나노신소재,121600,Dec-11,58193875,58193875,58178847,58178847
(주)나노신소재,121600,Dec-12,56592559,56592559,56696577,56696577
(주)나노신소재,121600,Dec-13,57860945,57860945,57932739,57932739
(주)나노신소재,121600,Dec-14,61578369,61578369,61576959,61576959
(주)나노신소재,121600,Dec-15,73885201,73885201,73932499,73932499
(주)나노신소재,121600,Dec-16,77589079,77589079,77643425,77643425
(주)나노신소재,121600,Dec-17,82913399,82913399,82967807,82967807
(주)나노신소재,121600,Dec-18,88855048,88855048,88802531,88802531
(주)나노신소재,121600,Dec-19,93787590,93787590,93774861,93774861
(주)나노엔텍,39860,Dec-11,28748071,28748071,29212068,29212068
(주)나노엔텍,39860,Dec-12,22976602,22976602,22983479,22983479
(주)나노엔텍,39860,Dec-13,23577971,23577971,25096460,25096460
(주)나노엔텍,39860,Dec-14,35502372,35502372,38430723,38430723
(주)나노엔텍,39860,Dec-15,38408344,38408344,49032474,49032474
(주)나노엔텍,39860,Dec-16,25576796,25576796,27669734,27669734
(주)나노엔텍,39860,Dec-17,23731000,23731000,26788106,26788106
(주)나노엔텍,39860,Dec-18,35150401,35150401,38716209,38716209
(주)나노엔텍,39860,Dec-19,41025691,41025691,45112180,45112180
(주)나무가,190510,Dec-15,60274130,60274130,59685865,59685865
(주)나무가,190510,Dec-16,71710818,71710818,71264453,71264453
(주)나무가,190510,Dec-17,30589633,30589633,28107335,28107335
(주)나무가,190510,Dec-18,35422440,35422440,38511623,38511623
(주)나무가,190510,Dec-19,44268639,44268639,49646661,49646661
(주)나스미디어,89600,Dec-13,,,56196308,56196308
(주)나스미디어,89600,Dec-14,,,62569324,62569324
(주)나스미디어,89600,Dec-15,,69530971,69530971,69530971
(주)나스미디어,89600,Dec-16,104423228,104423228,98227596,98227596
(주)나스미디어,89600,Dec-17,127769767,127769767,115839722,115839722
(주)나스미디어,89600,Dec-18,141948762,141948762,124908468,124908468
(주)나스미디어,89600,Dec-19,153131396,153131396,132550768,132550768
(주)나이벡,138610,Dec-11,,,10301732,10301732
(주)나이벡,138610,Dec-12,,,8856747,8856747
(주)나이벡,138610,Dec-13,,,5822703,5822703
(주)나이벡,138610,Dec-14,,,5078980,5078980
(주)나이벡,138610,Dec-15,,,10818393,10818393
(주)나이벡,138610,Dec-16,,,9841184,9841184
(주)나이벡,138610,Dec-17,,,12361859,12361859
(주)나이벡,138610,Dec-18,,,10575969,10575969
(주)나이벡,138610,Dec-19,,,27404041,27404041
(주)나이스디앤비,130580,Dec-11,,,18442040,18442040
(주)나이스디앤비,130580,Dec-12,,,20520620,20520620
(주)나이스디앤비,130580,Dec-13,,,22820926,22820926
(주)나이스디앤비,130580,Dec-14,,25404428,25404428,25404428
(주)나이스디앤비,130580,Dec-15,29892463,29892463,28572652,28572652
(주)나이스디앤비,130580,Dec-16,33730728,33730728,32232265,32232265
(주)나이스디앤비,130580,Dec-17,38536096,38536096,35612084,35612084
(주)나이스디앤비,130580,Dec-18,45199660,45199660,40955406,40955406
(주)나이스디앤비,130580,Dec-19,60090077,60090077,46837210,46837210
(주)나이스홀딩스,34310,Dec-11,322296904,322296904,257761410,257761410
(주)나이스홀딩스,34310,Dec-12,394674902,515125554,316297089,316297089
(주)나이스홀딩스,34310,Dec-13,570818310,570818310,320113373,320113373
(주)나이스홀딩스,34310,Dec-14,667095981,667095981,324733065,324733065
(주)나이스홀딩스,34310,Dec-15,695351005,695351005,310980541,310980541
(주)나이스홀딩스,34310,Dec-16,773235269,773235269,325078660,325078660
(주)나이스홀딩스,34310,Dec-17,877935795,877935795,325609688,325609688
(주)나이스홀딩스,34310,Dec-18,1040008134,1040008134,336349524,336349524
(주)나이스홀딩스,34310,Dec-19,1223621083,1223621083,334729120,334729120
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,74233806,,43707424,74233806
(주)남선알미늄,8350,Dec-12,,,61332987,61332987
(주)남선알미늄,8350,Dec-13,,,70827736,70827736
(주)남선알미늄,8350,Dec-14,,,87467921,87467921
(주)남선알미늄,8350,Dec-15,,,103068147,103068147
(주)남선알미늄,8350,Dec-16,,,122569267,122569267
(주)남선알미늄,8350,Dec-17,,147809531,147809531,147809531
(주)남선알미늄,8350,Dec-18,168719762,168719762,168875400,168875400
(주)남선알미늄,8350,Dec-19,179100254,179100254,176357497,176357497
(주)남성,4270,Dec-11,86423919,86423919,80448918,80448918
(주)남성,4270,Dec-12,79934314,79934314,81342149,81342149
(주)남성,4270,Dec-13,78184930,78184930,81514206,81514206
(주)남성,4270,Dec-14,72641729,72641729,80188502,80188502
(주)남성,4270,Dec-15,70994437,70994437,82206186,71610124
(주)남성,4270,Dec-16,73385506,73385506,74053481,74053481
(주)남성,4270,Dec-17,87392856,87392856,87590384,87590384
(주)남성,4270,Dec-18,82768164,82768164,83103125,83103125
(주)남성,4270,Dec-19,85924082,85924082,86166403,86166403
(주)내츄럴엔도텍,168330,Dec-13,,,50779888,50779888
(주)내츄럴엔도텍,168330,Dec-14,,71648115,71648115,71648115
(주)내츄럴엔도텍,168330,Dec-15,50463160,50463160,49082284,49082284
(주)내츄럴엔도텍,168330,Dec-16,47296929,47296929,46208860,46208860
(주)내츄럴엔도텍,168330,Dec-17,54719456,54719456,45760762,45760762
(주)내츄럴엔도텍,168330,Dec-18,36487302,36487302,34261443,34261443
(주)내츄럴엔도텍,168330,Dec-19,20483129,20483129,18938805,18938805
(주)네오리진,94860,Dec-11,30439412,,23488831,30439412
(주)네오리진,94860,Dec-12,,,26662888,26662888
(주)네오리진,94860,Dec-13,,,22428980,22428980
(주)네오리진,94860,Dec-14,,,11993150,11993150
(주)네오리진,94860,Dec-15,,,10969912,10969912
(주)네오리진,94860,Dec-16,,11809547,11809547,11809547
(주)네오리진,94860,Dec-17,14546111,,14601651,14546111
(주)네오리진,94860,Dec-18,,,11789790,11789790
(주)네오리진,94860,Dec-19,,,10818182,10818182
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,37494457,37494457,37019001,37019001
(주)네오오토,212560,Dec-15,,,61349142,61349142
(주)네오오토,212560,Dec-16,,,69048419,69048419
(주)네오오토,212560,Dec-17,,,72509574,72509574
(주)네오오토,212560,Dec-18,,,77540065,77540065
(주)네오오토,212560,Dec-19,,,79358492,79358492
(주)네오위즈,95660,Dec-11,272933090,272933090,268512261,268512261
(주)네오위즈,95660,Dec-12,288492496,262762181,305625409,305625409
(주)네오위즈,95660,Dec-13,295827208,295827208,360058072,360058072
(주)네오위즈,95660,Dec-14,284837352,284837352,362210560,362210560
(주)네오위즈,95660,Dec-15,264287860,264287860,359269020,359269020
(주)네오위즈,95660,Dec-16,271054566,271054566,355597288,355597288
(주)네오위즈,95660,Dec-17,264748209,261573159,330102352,330102352
(주)네오위즈,95660,Dec-18,298839710,298839710,325841070,325841070
(주)네오위즈,95660,Dec-19,328878043,328878043,324764441,324764441
(주)네오위즈홀딩스,42420,Dec-11,374990578,374990578,242704495,242704495
(주)네오위즈홀딩스,42420,Dec-12,385155307,365487958,265778788,265778788
(주)네오위즈홀딩스,42420,Dec-13,416240481,416240481,262310566,262310566
(주)네오위즈홀딩스,42420,Dec-14,467487690,467487690,272035937,272035937
(주)네오위즈홀딩스,42420,Dec-15,492854028,492854028,347681208,347681208
(주)네오위즈홀딩스,42420,Dec-16,479007316,479007316,325184384,325184384
(주)네오위즈홀딩스,42420,Dec-17,476382219,473207169,311520065,311520065
(주)네오위즈홀딩스,42420,Dec-18,516278245,516278245,303628909,303628909
(주)네오위즈홀딩스,42420,Dec-19,549250922,549250922,304420700,304420700
(주)네오크레마,311390,Dec-19,37866534,37866534,37939688,37939688
(주)네오티스,85910,Dec-11,,,59050937,59050937
(주)네오티스,85910,Dec-12,,60699295,60149295,60733029
(주)네오티스,85910,Dec-13,60663141,60663141,60510748,60510748
(주)네오티스,85910,Dec-14,63977930,63977930,63323708,63323708
(주)네오티스,85910,Dec-15,59903389,59903389,58634491,58634491
(주)네오티스,85910,Dec-16,56347189,56347189,56144079,56144079
(주)네오티스,85910,Dec-17,46080092,46080092,46102243,46102243
(주)네오티스,85910,Dec-18,44553303,44553303,45394703,45394703
(주)네오티스,85910,Dec-19,43683942,43683942,44318521,44318521
(주)네오팜,92730,Dec-11,,,29871983,29871983
(주)네오팜,92730,Dec-12,,,29923684,29923684
(주)네오팜,92730,Dec-13,,,30335980,30335980
(주)네오팜,92730,Dec-14,,,31145609,31145609
(주)네오팜,92730,Dec-15,,32623689,32623689,32623689
(주)네오팜,92730,Dec-16,38570892,38570892,39065380,39065380
(주)네오팜,92730,Dec-17,47581915,47581915,48683943,48683943
(주)네오팜,92730,Dec-18,59287229,59287229,60831086,60831086
(주)네오팜,92730,Dec-19,105692614,105692614,106137157,106137157
(주)네오펙트,290660,Dec-18,28251461,28251461,34312283,34312283
(주)네오펙트,290660,Dec-19,12554669,12554669,17133048,17133048
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,23527466,23527466
(주)네이블커뮤니케이션즈,153460,Dec-13,,24943154,24943154,24943154
(주)네이블커뮤니케이션즈,153460,Dec-14,24713919,,24709644,24713919
(주)네이블커뮤니케이션즈,153460,Dec-15,,,25447253,25447253
(주)네이블커뮤니케이션즈,153460,Dec-16,,,33041386,33041386
(주)네이블커뮤니케이션즈,153460,Dec-17,,,26705616,26705616
(주)네이블커뮤니케이션즈,153460,Dec-18,,,24364215,24364215
(주)네이블커뮤니케이션즈,153460,Dec-19,,,23991285,23991285
(주)네이처셀,7390,Dec-11,,,8001110,8001110
(주)네이처셀,7390,Dec-12,,,8624830,8624830
(주)네이처셀,7390,Dec-13,,,10771406,10771406
(주)네이처셀,7390,Dec-14,,,13748504,13748504
(주)네이처셀,7390,Dec-15,,,31686993,31686993
(주)네이처셀,7390,Dec-16,,,34018288,31948043
(주)네이처셀,7390,Dec-17,,,39481908,39481908
(주)네이처셀,7390,Dec-18,,,43128901,43128901
(주)네이처셀,7390,Dec-19,,,81888775,81888775
(주)네패스,33640,Dec-11,143407156,143407156,157760214,157760214
(주)네패스,33640,Dec-12,156834268,162644267,175123693,175123693
(주)네패스,33640,Dec-13,116590427,116590427,154117489,154117489
(주)네패스,33640,Dec-14,149438567,149438567,118479769,118479769
(주)네패스,33640,Dec-15,138092844,138092844,126953395,126953395
(주)네패스,33640,Dec-16,115821188,115821188,131855159,131855159
(주)네패스,33640,Dec-17,120874727,120874727,139184957,139184957
(주)네패스,33640,Dec-18,141206415,141206415,165864190,165864190
(주)네패스,33640,Dec-19,190639697,190639697,201122740,201122740
(주)넥센,5720,Dec-11,319500567,319500567,258163833,258163833
(주)넥센,5720,Dec-12,526415955,526415955,406540622,406540622
(주)넥센,5720,Dec-13,593356903,593356903,421282272,421282272
(주)넥센,5720,Dec-14,657565090,657565090,442228920,442228920
(주)넥센,5720,Dec-15,724883753,724883753,460152480,460152480
(주)넥센,5720,Dec-16,820785414,820785414,482438954,482438954
(주)넥센,5720,Dec-17,917075024,917075024,537643690,537643690
(주)넥센,5720,Dec-18,1882757213,1882757213,558546695,558546695
(주)넥센,5720,Dec-19,2016503397,2040278089,571789146,571789146
(주)넥스턴바이오사이언스,89140,Dec-11,,,23763867,23763867
(주)넥스턴바이오사이언스,89140,Dec-12,,,24177393,24177393
(주)넥스턴바이오사이언스,89140,Dec-13,,,26451501,26451501
(주)넥스턴바이오사이언스,89140,Dec-14,,,29076002,29076002
(주)넥스턴바이오사이언스,89140,Dec-15,,,30041235,30041235
(주)넥스턴바이오사이언스,89140,Dec-16,,,89891577,89891577
(주)넥스턴바이오사이언스,89140,Dec-17,,,91765028,91765028
(주)넥스턴바이오사이언스,89140,Dec-18,,,95512901,95512901
(주)넥스턴바이오사이언스,89140,Dec-19,,,100158921,100158921
(주)넥스트아이,137940,Dec-11,,24068707,24068707,24068707
(주)넥스트아이,137940,Dec-12,29408175,29408175,28840533,28840533
(주)넥스트아이,137940,Dec-13,33681455,33681455,33063699,33063699
(주)넥스트아이,137940,Dec-14,36677344,36677344,36263075,36263075
(주)넥스트아이,137940,Dec-15,38702078,38702078,37530245,37530245
(주)넥스트아이,137940,Dec-16,65432023,65432023,58584366,58584366
(주)넥스트아이,137940,Dec-17,75285830,75285830,65195189,65195189
(주)넥스트아이,137940,Dec-18,118773260,118773260,60840445,60840445
(주)넥스트아이,137940,Dec-19,111853701,111853701,51324005,51324005
(주)넥스트엔터테인먼트월드,160550,Dec-14,129192140,129192140,124817520,124817520
(주)넥스트엔터테인먼트월드,160550,Dec-15,132954441,132954441,129733401,129733401
(주)넥스트엔터테인먼트월드,160550,Dec-16,136657265,136657265,132238969,132238969
(주)넥스트엔터테인먼트월드,160550,Dec-17,130743457,130743457,128169010,128169010
(주)넥스트엔터테인먼트월드,160550,Dec-18,129092858,129092858,118751443,118751443
(주)넥스트엔터테인먼트월드,160550,Dec-19,121871227,121871227,113480507,113480507
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,29507506,29507506
(주)넥슨게임즈,225570,Dec-18,,,18668531,18668531
(주)넥슨게임즈,225570,Dec-19,,,38150773,38150773
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,38941807,38941807,42061531,42061531
(주)넵튠,217270,Dec-17,82453970,82453970,92165486,92165486
(주)넵튠,217270,Dec-18,68806574,68806574,82121215,82121215
(주)넵튠,217270,Dec-19,62003118,62003118,74564210,74564210
(주)노랑풍선,104620,Dec-19,56210886,56210886,56376867,56376867
(주)노루페인트,90350,Dec-11,224078306,222464331,218898181,217877431
(주)노루페인트,90350,Dec-12,222705225,222705225,218703476,218703476
(주)노루페인트,90350,Dec-13,230644925,230644925,224963718,224963718
(주)노루페인트,90350,Dec-14,241258376,241258376,232266487,232266487
(주)노루페인트,90350,Dec-15,271200294,271200294,244314331,244314331
(주)노루페인트,90350,Dec-16,276454031,276454031,266158031,266158031
(주)노루페인트,90350,Dec-17,299029824,299029824,282180816,282180816
(주)노루페인트,90350,Dec-18,307805863,307805863,291347902,291347902
(주)노루페인트,90350,Dec-19,322368611,322368611,301854965,301854965
(주)노루홀딩스,320,Dec-11,362752611,362752611,185303977,185303977
(주)노루홀딩스,320,Dec-12,371947581,,196270561,196270561
(주)노루홀딩스,320,Dec-13,402451235,402451235,212564022,212564022
(주)노루홀딩스,320,Dec-14,439841569,439841569,223859960,223859960
(주)노루홀딩스,320,Dec-15,521365060,521365060,229341321,229341321
(주)노루홀딩스,320,Dec-16,533516629,533516629,295177120,295177120
(주)노루홀딩스,320,Dec-17,577520965,577520965,303616949,303616949
(주)노루홀딩스,320,Dec-18,561495276,561495276,303866388,303866388
(주)노루홀딩스,320,Dec-19,567466289,567466289,302880480,302880480
(주)노바렉스,194700,Dec-18,79087526,79087526,80452379,80452379
(주)노바렉스,194700,Dec-19,91875216,91875216,93506000,93506000
(주)노바텍,285490,Dec-18,31137571,31137571,31029976,31029976
(주)노바텍,285490,Dec-19,33365609,33365609,42036799,42036799
(주)노블엠앤비,106520,Dec-12,42755691,42755691,44692664,44692664
(주)노블엠앤비,106520,Dec-13,60948749,60948749,61530814,61530814
(주)노블엠앤비,106520,Dec-14,55024983,55024983,54123615,54123615
(주)노블엠앤비,106520,Dec-15,86718397,86718397,78455103,78455103
(주)노블엠앤비,106520,Dec-16,67982025,67982025,53762368,53762368
(주)노블엠앤비,106520,Dec-17,60546255,60546255,53060061,53060061
(주)노블엠앤비,106520,Dec-18,37094386,35816458,29162019,28558468
(주)노블엠앤비,106520,Dec-19,49286137,47130612,43168275,43168275
(주)노터스,278650,Dec-19,43022559,43022559,40822469,40822469
(주)녹십자,6280,Dec-11,630281039,630281038,618913070,618913070
(주)녹십자,6280,Dec-12,685233313,,674321943,674321943
(주)녹십자,6280,Dec-13,839408569,839408569,823234468,823234468
(주)녹십자,6280,Dec-14,920626827,920626827,867732232,867732232
(주)녹십자,6280,Dec-15,997704012,997704012,961983260,961983260
(주)녹십자,6280,Dec-16,1059011034,1059011034,982047195,982047195
(주)녹십자,6280,Dec-17,1108712901,1108712901,1032619177,1032619177
(주)녹십자,6280,Dec-18,1126206777,1126206777,1056300299,1056300299
(주)녹십자,6280,Dec-19,1184076725,1184076725,1049297612,1049297612
(주)녹십자엠에스,142280,Dec-14,,31503302,31503302,31503302
(주)녹십자엠에스,142280,Dec-15,32959423,32959423,31654627,31654627
(주)녹십자엠에스,142280,Dec-16,30306661,30306661,29464794,29464794
(주)녹십자엠에스,142280,Dec-17,27417385,26395576,26093922,25072112
(주)녹십자엠에스,142280,Dec-18,16763475,16763475,15986409,15986409
(주)녹십자엠에스,142280,Dec-19,50770115,50770115,49887927,49887927
(주)녹십자웰빙,234690,Dec-19,,,83168602,83168602
(주)녹십자홀딩스,5250,Dec-11,895760382,895760382,512651999,512651999
(주)녹십자홀딩스,5250,Dec-12,972827321,,539269471,539269471
(주)녹십자홀딩스,5250,Dec-13,1099667146,1099667146,567055224,567055224
