회사명,거래소코드,회계년도,[제조]   금융비용(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]   금융비용(IFRS),[제조]매출액(수익)(*)(IFRS)
크로바하이텍(주),043590,2013/12,0,66056175,0,59890532
크로바하이텍(주),043590,2014/12,0,62932896,0,55632205
크로바하이텍(주),043590,2015/12,0,57896675,0,51787262
크로바하이텍(주),043590,2016/12,0,60226943,0,52557925
크로바하이텍(주),043590,2017/12,0,57549187,0,51224613
크로바하이텍(주),043590,2018/12,0,46795016,0,40298802
크로바하이텍(주),043590,2019/12,0,35522415,0,28801873
크루셜텍(주),114120,2011/12,0,252079208,0,269479631
크루셜텍(주),114120,2012/12,0,280306613,0,137711192
크루셜텍(주),114120,2013/12,0,418335669,0,84440908
크루셜텍(주),114120,2014/12,0,415375265,0,74983037
크루셜텍(주),114120,2015/12,0,262524146,0,258215630
크루셜텍(주),114120,2016/12,0,320033254,0,316831953
크루셜텍(주),114120,2017/12,0,172701652,0,164520800
크루셜텍(주),114120,2018/12,0,83675066,0,79684507
크루셜텍(주),114120,2019/12,0,65079351,0,61580736
크리스탈지노믹스(주),083790,2011/12,0,3805891,0,3451314
크리스탈지노믹스(주),083790,2012/12,0,3718986,0,3718986
크리스탈지노믹스(주),083790,2013/12,0,4795862,0,4795862
크리스탈지노믹스(주),083790,2014/12,0,4535575,0,4535575
크리스탈지노믹스(주),083790,2015/12,0,9765712,0,9765712
크리스탈지노믹스(주),083790,2016/12,0,14524949,0,11126480
크리스탈지노믹스(주),083790,2017/12,0,12175118,0,8492032
크리스탈지노믹스(주),083790,2018/12,0,13887491,0,13889307
크리스탈지노믹스(주),083790,2019/12,0,14006559,0,4397571
키네마스터(주),139670,2011/12,,,0,12020908
키네마스터(주),139670,2012/12,,,0,15289534
키네마스터(주),139670,2013/12,,,0,18302454
키네마스터(주),139670,2014/12,0,17344584,0,17351452
키네마스터(주),139670,2015/12,0,12713550,0,12712823
키네마스터(주),139670,2016/12,0,9342322,0,9279719
키네마스터(주),139670,2017/12,0,10098222,0,9977766
키네마스터(주),139670,2018/12,0,12796770,0,12063442
키네마스터(주),139670,2019/12,0,19423411,0,19326756
태경산업(주),015890,2011/12,0,400323922,0,138611136
태경산업(주),015890,2012/12,0,406825725,0,146414777
태경산업(주),015890,2013/12,0,445819807,0,156245955
태경산업(주),015890,2014/12,0,407671453,0,133720468
태경산업(주),015890,2015/12,0,353853068,0,103723173
태경산업(주),015890,2016/12,0,444685147,0,131855744
태경산업(주),015890,2017/12,0,563737012,0,170055154
태경산업(주),015890,2018/12,0,563469539,0,162083703
태경산업(주),015890,2019/12,0,519562901,0,140803292
태경케미컬(주),006890,2011/12,0,53525072,0,50958168
태경케미컬(주),006890,2012/12,0,55839714,0,53458727
태경케미컬(주),006890,2013/12,0,51890971,0,50127102
태경케미컬(주),006890,2014/12,0,53965988,0,52173966
태경케미컬(주),006890,2015/12,0,50912036,0,49601814
태경케미컬(주),006890,2016/12,0,51339557,0,50010477
태경케미컬(주),006890,2017/12,0,48889793,0,47496957
태경케미컬(주),006890,2018/12,0,47441991,0,46060627
태경케미컬(주),006890,2019/12,0,41832104,0,40490951
태광산업(주),003240,2011/12,0,4004987072,0,3154925683
태광산업(주),003240,2012/12,0,3715181735,0,2809979959
태광산업(주),003240,2013/12,0,3513353201,0,2519640790
태광산업(주),003240,2014/12,0,3162246020,0,2142940484
태광산업(주),003240,2015/12,0,2804357944,0,1814429007
태광산업(주),003240,2016/12,0,2671107287,0,1703181029
태광산업(주),003240,2017/12,0,2915823077,0,1940253080
태광산업(주),003240,2018/12,0,3108761624,0,2169663296
태광산업(주),003240,2019/12,0,2918003265,0,2027159119
태림포장(주),011280,2011/12,,,0,377011325
태림포장(주),011280,2012/12,,,0,391376590
태림포장(주),011280,2013/12,,,0,366896836
태림포장(주),011280,2014/12,,,0,352047005
태림포장(주),011280,2015/12,0,350351465,0,324523515
태림포장(주),011280,2016/12,0,377902760,0,328752571
태림포장(주),011280,2017/12,0,565689393,0,511921292
태림포장(주),011280,2018/12,0,608654279,0,554304236
태림포장(주),011280,2019/12,0,572946203,0,529864730
태양금속공업(주),004100,2011/12,0,344589399,0,315246129
태양금속공업(주),004100,2012/12,0,433348535,0,343498337
태양금속공업(주),004100,2013/12,0,460531722,0,352438553
태양금속공업(주),004100,2014/12,0,475397440,0,364910558
태양금속공업(주),004100,2015/12,0,482361925,0,356670510
태양금속공업(주),004100,2016/12,0,477027217,0,350872051
태양금속공업(주),004100,2017/12,0,469169633,0,338292738
태양금속공업(주),004100,2018/12,0,449188919,0,325811616
태양금속공업(주),004100,2019/12,0,470863288,0,325960732
태원물산(주),001420,2011/12,,,0,42074643
태원물산(주),001420,2012/12,,,0,44576844
태원물산(주),001420,2013/12,,,0,38052491
태원물산(주),001420,2014/12,,,0,31591143
태원물산(주),001420,2015/12,,,0,30490729
태원물산(주),001420,2016/12,,,0,31807062
태원물산(주),001420,2017/12,,,0,24900925
태원물산(주),001420,2018/12,,,0,21894839
태원물산(주),001420,2019/12,,,0,21887046
태평양물산(주),007980,2011/12,0,469367575,0,448418331
태평양물산(주),007980,2012/12,0,593322835,0,500425724
태평양물산(주),007980,2013/12,0,818363328,0,653954466
태평양물산(주),007980,2014/12,0,798871319,0,638142962
태평양물산(주),007980,2015/12,0,842559230,0,673437402
태평양물산(주),007980,2016/12,0,864658855,0,686270957
태평양물산(주),007980,2017/12,0,922195889,0,715049681
태평양물산(주),007980,2018/12,0,972052003,0,717495765
태평양물산(주),007980,2019/12,0,971638980,0,685841472
테고사이언스(주),191420,2014/12,,,0,6737842
테고사이언스(주),191420,2015/12,,,0,7492001
테고사이언스(주),191420,2016/12,0,8343010,0,8343010
테고사이언스(주),191420,2017/12,0,8642115,0,8602196
테고사이언스(주),191420,2018/12,0,7850219,0,7769745
테고사이언스(주),191420,2019/12,0,6346019,0,6273699
테라사이언스(주),073640,2011/12,0,54207498,0,53123756
테라사이언스(주),073640,2012/12,0,46925723,0,46078788
테라사이언스(주),073640,2013/12,0,32430724,0,32975512
테라사이언스(주),073640,2014/12,0,35443087,0,34318586
테라사이언스(주),073640,2015/12,0,28933361,0,27719039
테라사이언스(주),073640,2016/12,,,0,22665503
테라사이언스(주),073640,2017/12,0,24030813,0,24030813
테라사이언스(주),073640,2018/12,0,19572116,0,19415633
테라사이언스(주),073640,2019/12,0,16194065,0,16168956
텔코웨어(주),078000,2011/12,0,54875363,0,54875363
텔코웨어(주),078000,2012/12,0,62267722,0,62267722
텔코웨어(주),078000,2013/12,0,65775731,0,65775731
텔코웨어(주),078000,2014/12,0,50641871,0,50641871
텔코웨어(주),078000,2015/12,0,59369782,0,59369782
텔코웨어(주),078000,2016/12,0,40894146,0,40894146
텔코웨어(주),078000,2017/12,0,41401581,0,41401581
텔코웨어(주),078000,2018/12,0,42145350,0,42145350
텔코웨어(주),078000,2019/12,0,41789353,0,41789353
티와이엠(주),002900,2011/12,0,336738119,0,327792328
티와이엠(주),002900,2012/12,0,366717705,0,358860692
티와이엠(주),002900,2013/12,0,381620325,0,361654665
티와이엠(주),002900,2014/12,0,343695849,0,342315729
티와이엠(주),002900,2015/12,0,357489527,0,357166575
티와이엠(주),002900,2016/12,0,375475433,0,367972437
티와이엠(주),002900,2017/12,0,528335206,0,332859354
티와이엠(주),002900,2018/12,0,589909835,0,375034051
티와이엠(주),002900,2019/12,0,617355468,0,363003838
티제이미디어(주),032540,2011/12,0,64680498,0,56033283
티제이미디어(주),032540,2012/12,0,78884855,0,70108365
티제이미디어(주),032540,2013/12,0,73224767,0,66954502
티제이미디어(주),032540,2014/12,0,57989559,0,52861514
티제이미디어(주),032540,2015/12,0,71695413,0,66878915
티제이미디어(주),032540,2016/12,0,77945341,0,72789215
티제이미디어(주),032540,2017/12,0,83637582,0,77779010
티제이미디어(주),032540,2018/12,0,68523824,0,63176679
티제이미디어(주),032540,2019/12,0,75419429,0,69728502
티케이지애강(주),022220,2011/12,0,182361623,0,182352223
티케이지애강(주),022220,2012/12,0,115892382,0,115892382
티케이지애강(주),022220,2013/12,0,85566237,0,85289554
티케이지애강(주),022220,2014/12,0,85748510,0,84008066
티케이지애강(주),022220,2015/12,0,51913546,0,51757340
티케이지애강(주),022220,2016/12,0,69283697,0,69283697
티케이지애강(주),022220,2017/12,0,78234490,0,78234490
티케이지애강(주),022220,2018/12,0,64950179,0,64950179
티케이지애강(주),022220,2019/12,0,71371711,0,71371711
티케이지휴켐스(주),069260,2011/12,0,566909489,0,566909489
티케이지휴켐스(주),069260,2012/12,0,713347820,0,706733204
티케이지휴켐스(주),069260,2013/12,0,795714488,0,778228813
티케이지휴켐스(주),069260,2014/12,0,716638988,0,695241180
티케이지휴켐스(주),069260,2015/12,0,600426024,0,582815681
티케이지휴켐스(주),069260,2016/12,0,598231742,0,582859339
티케이지휴켐스(주),069260,2017/12,0,715764958,0,694440659
티케이지휴켐스(주),069260,2018/12,0,762875404,0,762875404
티케이지휴켐스(주),069260,2019/12,0,659772632,0,659772632
팅크웨어(주),084730,2011/12,,,0,192367312
팅크웨어(주),084730,2012/12,,,0,179321996
팅크웨어(주),084730,2013/12,0,177426513,0,175006438
팅크웨어(주),084730,2014/12,0,159488141,0,158132062
팅크웨어(주),084730,2015/12,0,151259007,0,150192163
팅크웨어(주),084730,2016/12,0,185038714,0,179019992
팅크웨어(주),084730,2017/12,0,197920594,0,187816531
팅크웨어(주),084730,2018/12,0,194443885,0,183116475
팅크웨어(주),084730,2019/12,0,182220910,0,167438665
파나케이아(주),058530,2011/12,0,20855740,0,20765605
파나케이아(주),058530,2012/12,0,21581673,0,21506783
파나케이아(주),058530,2013/12,0,24822195,0,22799224
파나케이아(주),058530,2014/12,0,22539775,0,19276228
파나케이아(주),058530,2015/12,0,23408912,0,20266832
파나케이아(주),058530,2016/12,0,59798412,0,29605264
파나케이아(주),058530,2017/12,0,96694384,0,41311639
파나케이아(주),058530,2018/12,0,70689133,0,53718179
파나케이아(주),058530,2019/12,0,41111222,0,28091389
파미셀(주),005690,2011/12,0,10282424,0,9663140
파미셀(주),005690,2012/12,0,11111800,0,10885750
파미셀(주),005690,2013/12,0,33405394,0,24734227
파미셀(주),005690,2014/12,,,0,20155408
파미셀(주),005690,2015/12,,,0,25176280
파미셀(주),005690,2016/12,,,0,27839156
파미셀(주),005690,2017/12,,,0,25197459
파미셀(주),005690,2018/12,,,0,28351801
파미셀(주),005690,2019/12,,,0,32481967
팜젠사이언스(주),004720,2011/12,0,27911913,0,27911913
팜젠사이언스(주),004720,2012/12,0,30291621,0,30183490
팜젠사이언스(주),004720,2013/12,0,38971053,0,38971053
팜젠사이언스(주),004720,2014/12,0,44203012,0,44201301
팜젠사이언스(주),004720,2015/12,0,60405445,0,60405295
팜젠사이언스(주),004720,2016/12,0,71545613,0,71545613
팜젠사이언스(주),004720,2017/12,0,79894497,0,79846194
팜젠사이언스(주),004720,2018/12,0,89101640,0,89101640
팜젠사이언스(주),004720,2019/12,0,95137669,0,95137669
패션플랫폼(주),225590,2015/12,,,,
패션플랫폼(주),225590,2016/12,,,,
패션플랫폼(주),225590,2017/12,,,,
패션플랫폼(주),225590,2018/12,,,0,74307199
패션플랫폼(주),225590,2019/12,,,0,79379158
팬오션(주),028670,2011/12,0,5742168000,0,5059026000
팬오션(주),028670,2012/12,0,5417846000,0,4919476000
팬오션(주),028670,2013/12,0,2691198000,0,2428186000
팬오션(주),028670,2014/12,0,1645571000,0,1555024000
팬오션(주),028670,2015/12,0,1819313000,0,1760590000
팬오션(주),028670,2016/12,0,1873986000,0,1606337000
팬오션(주),028670,2017/12,0,2336240000,0,2013013000
팬오션(주),028670,2018/12,0,2668353000,0,2337517000
팬오션(주),028670,2019/12,0,2467891000,0,2155925000
퍼스텍(주),010820,2011/12,0,83953089,0,81844543
퍼스텍(주),010820,2012/12,0,91483076,0,87041323
퍼스텍(주),010820,2013/12,0,108779044,0,103177413
퍼스텍(주),010820,2014/12,0,115615170,0,109200880
퍼스텍(주),010820,2015/12,0,138760454,0,128176888
퍼스텍(주),010820,2016/12,0,151319205,0,136347089
퍼스텍(주),010820,2017/12,0,161959020,0,140054580
퍼스텍(주),010820,2018/12,,,0,131578010
퍼스텍(주),010820,2019/12,,,0,126313854
펌텍코리아(주),251970,2019/12,0,175371909,0,161858814
페이퍼코리아(주),001020,2011/12,0,247106244,0,230743809
페이퍼코리아(주),001020,2012/12,0,255472972,0,233549266
페이퍼코리아(주),001020,2013/12,0,271256395,0,230731110
페이퍼코리아(주),001020,2014/12,0,250621474,0,211072604
페이퍼코리아(주),001020,2015/12,0,245776625,0,242767827
페이퍼코리아(주),001020,2016/12,0,421933898,0,288293772
페이퍼코리아(주),001020,2017/12,0,556516272,0,242063630
페이퍼코리아(주),001020,2018/12,0,412274754,0,192974617
페이퍼코리아(주),001020,2019/12,0,265642044,0,228103790
평화산업(주),090080,2011/12,0,108560950,0,108560950
평화산업(주),090080,2012/12,0,128505235,0,128505235
평화산업(주),090080,2013/12,0,134699098,0,134635731
평화산업(주),090080,2014/12,0,239245093,0,237249540
평화산업(주),090080,2015/12,0,320039001,0,318052080
평화산업(주),090080,2016/12,0,327043762,0,325424343
평화산업(주),090080,2017/12,0,324536135,0,322734832
평화산업(주),090080,2018/12,0,335829007,0,334999257
평화산업(주),090080,2019/12,0,353267057,0,352026053
평화홀딩스(주),010770,2011/12,0,538746369,0,10366657
평화홀딩스(주),010770,2012/12,0,570649070,0,11962626
평화홀딩스(주),010770,2013/12,0,570390311,0,11579982
평화홀딩스(주),010770,2014/12,0,561303322,0,12790710
평화홀딩스(주),010770,2015/12,0,574194659,0,14360755
평화홀딩스(주),010770,2016/12,0,590882479,0,15496930
평화홀딩스(주),010770,2017/12,0,550059577,0,19769657
평화홀딩스(주),010770,2018/12,0,556014771,0,19804324
평화홀딩스(주),010770,2019/12,0,581079856,0,17412862
포스코스틸리온(주),058430,2011/12,,,0,956179165
포스코스틸리온(주),058430,2012/12,,,0,853499448
포스코스틸리온(주),058430,2013/12,0,821182872,0,821182872
포스코스틸리온(주),058430,2014/12,0,802617533,0,801981821
포스코스틸리온(주),058430,2015/12,0,801646714,0,788694303
포스코스틸리온(주),058430,2016/12,0,798007442,0,771337083
포스코스틸리온(주),058430,2017/12,0,912059768,0,885160456
포스코스틸리온(주),058430,2018/12,0,940305020,0,918002838
포스코스틸리온(주),058430,2019/12,0,916744848,0,889444843
포스코홀딩스(주),005490,2011/12,0,68938725064,0,39171703426
포스코홀딩스(주),005490,2012/12,0,63604150874,0,35664933133
포스코홀딩스(주),005490,2013/12,0,61864649859,0,30543544661
포스코홀딩스(주),005490,2014/12,0,65098445304,0,29218854280
포스코홀딩스(주),005490,2015/12,0,58192344561,0,25607220942
포스코홀딩스(주),005490,2016/12,0,53083512926,0,24324933260
포스코홀딩스(주),005490,2017/12,0,60655099617,0,28553814576
포스코홀딩스(주),005490,2018/12,0,64977777434,0,30659425434
포스코홀딩스(주),005490,2019/12,0,64366847808,0,30373510739
풍국주정공업(주),023900,2011/12,0,80509553,0,46044525
풍국주정공업(주),023900,2012/12,0,91829495,0,47984672
풍국주정공업(주),023900,2013/12,0,100286996,0,48762191
풍국주정공업(주),023900,2014/12,0,107827610,0,51105140
풍국주정공업(주),023900,2015/12,0,101463025,0,52272095
풍국주정공업(주),023900,2016/12,0,96762579,0,50710006
풍국주정공업(주),023900,2017/12,0,107554087,0,50195733
풍국주정공업(주),023900,2018/12,0,120452943,0,49394447
풍국주정공업(주),023900,2019/12,0,121430700,0,48096508
피씨엘(주),241820,2017/12,,,0,506145
피씨엘(주),241820,2018/12,,,0,128541
피씨엘(주),241820,2019/12,,,0,35811
피앤씨테크(주),237750,2016/12,,,0,28072115
피앤씨테크(주),237750,2017/12,,,0,29829395
피앤씨테크(주),237750,2018/12,,,0,22774807
피앤씨테크(주),237750,2019/12,,,0,21401365
피에스케이(주),319660,2019/12,0,154611977,0,137720048
피에스케이홀딩스(주),031980,2011/12,0,91127167,0,87113882
피에스케이홀딩스(주),031980,2012/12,0,84368260,0,70475484
피에스케이홀딩스(주),031980,2013/12,0,129058637,0,101084383
피에스케이홀딩스(주),031980,2014/12,0,148566798,0,134430579
피에스케이홀딩스(주),031980,2015/12,0,138364038,0,113559991
피에스케이홀딩스(주),031980,2016/12,0,163071754,0,140248959
피에스케이홀딩스(주),031980,2017/12,0,275390545,0,251543817
피에스케이홀딩스(주),031980,2018/12,0,328682010,0,303846799
피에스케이홀딩스(주),031980,2019/12,0,42078133,0,31627114
피에스텍(주),002230,2011/12,0,39168582,0,39168582
피에스텍(주),002230,2012/12,0,25953033,0,25953033
피에스텍(주),002230,2013/12,0,39265957,0,39265957
피에스텍(주),002230,2014/12,0,42532118,0,42532118
피에스텍(주),002230,2015/12,0,56079485,0,56079485
피에스텍(주),002230,2016/12,0,50707843,0,50707843
피에스텍(주),002230,2017/12,0,70833779,0,70833779
피에스텍(주),002230,2018/12,0,61651717,0,61651717
피에스텍(주),002230,2019/12,0,50670723,0,50561176
피에이치에이(주),043370,2011/12,0,694260991,0,417636924
피에이치에이(주),043370,2012/12,0,882762961,0,480725449
피에이치에이(주),043370,2013/12,0,998578386,0,508043195
피에이치에이(주),043370,2014/12,0,1056796279,0,534963360
피에이치에이(주),043370,2015/12,0,1149093865,0,622841010
피에이치에이(주),043370,2016/12,0,1222491908,0,667100217
피에이치에이(주),043370,2017/12,0,1053836517,0,617166173
피에이치에이(주),043370,2018/12,0,1066543292,0,628611155
피에이치에이(주),043370,2019/12,0,1088426363,0,626711569
하나마이크론(주),067310,2011/12,0,294559784,0,293571475
하나마이크론(주),067310,2012/12,0,258806666,0,257358519
하나마이크론(주),067310,2013/12,0,278115010,0,236715724
하나마이크론(주),067310,2014/12,0,294532159,0,259743909
하나마이크론(주),067310,2015/12,0,286239109,0,230239944
하나마이크론(주),067310,2016/12,0,252294498,0,190480064
하나마이크론(주),067310,2017/12,0,365813664,0,259183617
하나마이크론(주),067310,2018/12,0,479948865,0,319166384
하나마이크론(주),067310,2019/12,0,498198003,0,298685547
하나머티리얼즈(주),166090,2017/12,,,0,102914201
하나머티리얼즈(주),166090,2018/12,,,0,175561922
하나머티리얼즈(주),166090,2019/12,,,0,154826023
하나제약(주),293480,2018/12,,,0,152832774
하나제약(주),293480,2019/12,,,0,166346999
하이록코리아(주),013030,2011/12,0,146358961,0,142760601
하이록코리아(주),013030,2012/12,0,187888401,0,184830916
하이록코리아(주),013030,2013/12,0,187583211,0,183099501
하이록코리아(주),013030,2014/12,0,193030849,0,182801444
하이록코리아(주),013030,2015/12,0,209241088,0,201999326
하이록코리아(주),013030,2016/12,0,177120063,0,169615369
하이록코리아(주),013030,2017/12,0,182699987,0,178137893
하이록코리아(주),013030,2018/12,0,124267408,0,116850548
하이록코리아(주),013030,2019/12,0,142113513,0,133142496
하이즈항공(주),221840,2015/12,,,0,30765905
하이즈항공(주),221840,2016/12,,,0,32862640
하이즈항공(주),221840,2017/12,0,44684830,0,41116758
하이즈항공(주),221840,2018/12,0,51699966,0,45888251
하이즈항공(주),221840,2019/12,0,73686265,0,53029222
하이트진로(주),000080,2011/12,0,1373664296,0,984947019
하이트진로(주),000080,2012/12,0,2034625757,0,1674527255
하이트진로(주),000080,2013/12,0,1897468864,0,1628737709
하이트진로(주),000080,2014/12,0,1872333383,0,1605639274
하이트진로(주),000080,2015/12,0,1907480760,0,1663246297
하이트진로(주),000080,2016/12,0,1890232768,0,1637185183
하이트진로(주),000080,2017/12,0,1889910216,0,1664922295
하이트진로(주),000080,2018/12,0,1885626109,0,1657621698
하이트진로(주),000080,2019/12,0,2035063967,0,1830147019
하이트진로홀딩스(주),000140,2011/12,0,2112233714,0,62145974
하이트진로홀딩스(주),000140,2012/12,0,2081670796,0,54868892
하이트진로홀딩스(주),000140,2013/12,0,1942883418,0,52206285
하이트진로홀딩스(주),000140,2014/12,0,1889746031,0,67132025
하이트진로홀딩스(주),000140,2015/12,0,1927124745,0,43572042
하이트진로홀딩스(주),000140,2016/12,0,1895436534,0,43690552
하이트진로홀딩스(주),000140,2017/12,0,1881222643,0,37733325
하이트진로홀딩스(주),000140,2018/12,0,1876650205,0,33230349
하이트진로홀딩스(주),000140,2019/12,0,2026315991,0,33791462
한국가스공사(주),036460,2011/12,0,28493663405,0,28254770684
한국가스공사(주),036460,2012/12,0,35031319144,0,34516666309
한국가스공사(주),036460,2013/12,0,38062712699,0,37442516727
한국가스공사(주),036460,2014/12,0,37284866761,0,36733400632
한국가스공사(주),036460,2015/12,0,26052723828,0,25481992525
한국가스공사(주),036460,2016/12,0,21108115739,0,20177352361
한국가스공사(주),036460,2017/12,0,22172305487,0,21055675649
한국가스공사(주),036460,2018/12,0,26185037651,0,24985604339
한국가스공사(주),036460,2019/12,0,24982639515,0,23903847012
한국공항(주),005430,2011/12,0,421603394,0,398402615
한국공항(주),005430,2012/12,,,0,426258048
한국공항(주),005430,2013/12,,,0,421743029
한국공항(주),005430,2014/12,0,438214373,0,438214373
한국공항(주),005430,2015/12,0,455699544,0,429133611
한국공항(주),005430,2016/12,0,472598316,0,442187449
한국공항(주),005430,2017/12,0,485444523,0,440085182
한국공항(주),005430,2018/12,0,526113112,0,480294796
한국공항(주),005430,2019/12,0,528998204,0,486232896
한국기업평가(주),034950,2011/09,0,59766324,0,42914829
한국기업평가(주),034950,2012/09,0,67354892,0,49083507
한국기업평가(주),034950,2013/12,0,64396802,0,41612506
한국기업평가(주),034950,2014/12,0,64635376,0,41465008
한국기업평가(주),034950,2015/12,0,66481428,0,41033843
한국기업평가(주),034950,2016/12,0,74261681,0,42847417
한국기업평가(주),034950,2017/12,0,78518123,0,44543251
한국기업평가(주),034950,2018/12,0,84153909,0,46995509
한국기업평가(주),034950,2019/12,0,92749504,0,51873852
한국내화(주),010040,2011/12,,,0,233437654
한국내화(주),010040,2012/12,,,0,252277491
한국내화(주),010040,2013/12,,,0,267096490
한국내화(주),010040,2014/12,,,0,262810943
한국내화(주),010040,2015/12,,,0,267581833
한국내화(주),010040,2016/12,,,0,258404974
한국내화(주),010040,2017/12,,,0,270434847
한국내화(주),010040,2018/12,,,0,239657974
한국내화(주),010040,2019/12,,,0,223874327
한국단자공업(주),025540,2011/12,0,458713598,0,409828171
한국단자공업(주),025540,2012/12,0,482862235,0,439215116
한국단자공업(주),025540,2013/12,0,566022781,0,496822183
한국단자공업(주),025540,2014/12,0,604518782,0,555384319
한국단자공업(주),025540,2015/12,0,661271369,0,605381377
한국단자공업(주),025540,2016/12,0,714241350,0,671580655
한국단자공업(주),025540,2017/12,0,744446391,0,716851120
한국단자공업(주),025540,2018/12,0,746382909,0,721901349
한국단자공업(주),025540,2019/12,0,772133925,0,748119899
한국맥널티(주),222980,2015/12,,,0,27131081
한국맥널티(주),222980,2016/12,0,32505046,0,32505046
한국맥널티(주),222980,2017/12,0,32906558,0,32906558
한국맥널티(주),222980,2018/12,0,33220129,0,32101989
한국맥널티(주),222980,2019/12,0,42843624,0,34791773
한국석유공업(주),004090,2011/12,0,389725652,0,197877165
한국석유공업(주),004090,2012/12,0,369268390,0,192932875
한국석유공업(주),004090,2013/12,0,398803860,0,218612339
한국석유공업(주),004090,2014/12,0,379318454,0,202468168
한국석유공업(주),004090,2015/12,0,388817022,0,183862863
한국석유공업(주),004090,2016/12,0,402717351,0,188120670
한국석유공업(주),004090,2017/12,0,424489452,0,196624312
한국석유공업(주),004090,2018/12,0,481298175,0,234341728
한국석유공업(주),004090,2019/12,0,485386597,0,247958108
한국선재(주),025550,2011/12,,,0,239363291
한국선재(주),025550,2012/12,0,204695215,0,202375133
한국선재(주),025550,2013/12,0,169168008,0,164232755
한국선재(주),025550,2014/12,0,155479605,0,147150691
한국선재(주),025550,2015/12,0,142182083,0,132802191
한국선재(주),025550,2016/12,0,153374570,0,142921919
한국선재(주),025550,2017/12,0,166652792,0,151466095
한국선재(주),025550,2018/12,0,192671344,0,168694586
한국선재(주),025550,2019/12,0,185477689,0,149106313
한국수출포장공업(주),002200,2011/12,0,248243781,0,246832655
한국수출포장공업(주),002200,2012/12,0,260281725,0,258434925
한국수출포장공업(주),002200,2013/12,0,236572511,0,234309970
한국수출포장공업(주),002200,2014/12,0,231514075,0,229214008
한국수출포장공업(주),002200,2015/12,0,230679365,0,228083237
한국수출포장공업(주),002200,2016/12,0,228260407,0,225028932
한국수출포장공업(주),002200,2017/12,0,244383794,0,241341645
한국수출포장공업(주),002200,2018/12,0,280201271,0,276450973
한국수출포장공업(주),002200,2019/12,0,271561779,0,267674406
한국쉘석유(주),002960,2011/12,,,0,295622945
한국쉘석유(주),002960,2012/12,,,0,278463040
한국쉘석유(주),002960,2013/12,,,0,246758057
한국쉘석유(주),002960,2014/12,,,0,238682289
한국쉘석유(주),002960,2015/12,,,0,223816848
한국쉘석유(주),002960,2016/12,,,0,210901755
한국쉘석유(주),002960,2017/12,,,0,210536210
한국쉘석유(주),002960,2018/12,,,0,219753603
한국쉘석유(주),002960,2019/12,,,0,211845125
한국알콜산업(주),017890,2011/12,0,202298450,0,198105182
한국알콜산업(주),017890,2012/12,0,207349244,0,201870774
한국알콜산업(주),017890,2013/12,0,194292212,0,189889105
한국알콜산업(주),017890,2014/12,0,186290687,0,181800360
한국알콜산업(주),017890,2015/12,0,190847845,0,186013845
한국알콜산업(주),017890,2016/12,0,188568376,0,183824399
한국알콜산업(주),017890,2017/12,0,212403478,0,207028807
한국알콜산업(주),017890,2018/12,0,255981311,0,249918169
한국알콜산업(주),017890,2019/12,0,291435153,0,240070314
한국앤컴퍼니(주),000240,2011/12,0,6488973253,0,3955397485
한국앤컴퍼니(주),000240,2012/12,,,0,39331049
한국앤컴퍼니(주),000240,2013/12,,,0,153514281
한국앤컴퍼니(주),000240,2014/12,,,0,229263916
한국앤컴퍼니(주),000240,2015/12,,,0,223646645
한국앤컴퍼니(주),000240,2016/12,0,690029633,0,90300328
한국앤컴퍼니(주),000240,2017/12,0,824846244,0,87426603
한국앤컴퍼니(주),000240,2018/12,0,847957281,0,74873650
한국앤컴퍼니(주),000240,2019/12,0,847609750,0,82651352
한국유나이티드제약(주),033270,2011/12,0,145453053,0,145445762
한국유나이티드제약(주),033270,2012/12,0,134829851,0,134816216
한국유나이티드제약(주),033270,2013/12,0,136891130,0,136884560
한국유나이티드제약(주),033270,2014/12,0,155189553,0,151485470
한국유나이티드제약(주),033270,2015/12,,,0,162045985
한국유나이티드제약(주),033270,2016/12,,,0,176905090
한국유나이티드제약(주),033270,2017/12,,,0,197023264
한국유나이티드제약(주),033270,2018/12,,,0,211935530
한국유나이티드제약(주),033270,2019/12,,,0,221310875
한국유니온제약(주),080720,2018/12,0,54662340,0,54662340
한국유니온제약(주),080720,2019/12,0,51264403,0,51264403
한국전력공사(주),015760,2011/12,0,43532302000,0,43214858000
한국전력공사(주),015760,2012/12,0,49421513000,0,49334873000
한국전력공사(주),015760,2013/12,0,54037795000,0,53692406000
한국전력공사(주),015760,2014/12,0,57474883000,0,57334440000
한국전력공사(주),015760,2015/12,0,58957722000,0,58540389000
한국전력공사(주),015760,2016/12,0,60190384000,0,60289581000
한국전력공사(주),015760,2017/12,0,59814862000,0,59965739000
한국전력공사(주),015760,2018/12,0,60627610000,0,60271500000
한국전력공사(주),015760,2019/12,0,59172890000,0,58933180000
한국전력기술(주),052690,2011/12,,,0,663334830
한국전력기술(주),052690,2012/12,,,0,785585937
한국전력기술(주),052690,2013/12,,,0,755483851
한국전력기술(주),052690,2014/12,,,0,841917293
한국전력기술(주),052690,2015/12,,,0,657603285
한국전력기술(주),052690,2016/12,,,0,506012235
한국전력기술(주),052690,2017/12,,,0,490192814
한국전력기술(주),052690,2018/12,,,0,433700598
