회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별)
(주)기산텔레콤,35460,Dec-19,3498486,3498486,2205257,2205257
(주)까뮤이앤씨,13700,Dec-11,,,-115818356,-115818356
(주)까뮤이앤씨,13700,Dec-12,,,-4642070,-3424003
(주)까뮤이앤씨,13700,Dec-13,,,-12045286,-12045286
(주)까뮤이앤씨,13700,Dec-14,,,2285412,2285412
(주)까뮤이앤씨,13700,Dec-15,,,5169039,5169039
(주)까뮤이앤씨,13700,Dec-16,,,3256253,3256253
(주)까뮤이앤씨,13700,Dec-17,,,8436815,8436815
(주)까뮤이앤씨,13700,Dec-18,,,1738796,1738796
(주)까뮤이앤씨,13700,Dec-19,,,13494869,13494869
(주)까스텔바작,308100,Dec-19,6869624,6869624,7090294,7090294
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,-8990586,-8990586,-10306565,-10306565
(주)나노,187790,Dec-16,-24388859,-24388859,-18008880,-18008880
(주)나노,187790,Dec-17,89291,89291,-2829878,-2829878
(주)나노,187790,Dec-18,-467314,-467314,-5616504,-5616504
(주)나노,187790,Dec-19,-298564,-298564,475680,475680
(주)나노브릭,286750,Dec-19,-780552,,-763049,-763049
(주)나노신소재,121600,Dec-11,4687969,4687969,4707958,4707958
(주)나노신소재,121600,Dec-12,-1446732,-1447899,-1346877,-1348044
(주)나노신소재,121600,Dec-13,1166791,1166791,1129993,1129993
(주)나노신소재,121600,Dec-14,3793548,3793548,3733441,3733441
(주)나노신소재,121600,Dec-15,7655911,7655911,7723716,7723716
(주)나노신소재,121600,Dec-16,5940058,5940058,5955088,5955088
(주)나노신소재,121600,Dec-17,6827889,6827889,6795716,6795716
(주)나노신소재,121600,Dec-18,7671621,7671621,7577945,7577945
(주)나노신소재,121600,Dec-19,5801286,5801286,5848754,5848754
(주)나노엔텍,39860,Dec-11,-12202620,-12202620,-11866915,-11866915
(주)나노엔텍,39860,Dec-12,-5883367,-5883367,-6417553,-6417553
(주)나노엔텍,39860,Dec-13,-1236713,-1236713,332876,332876
(주)나노엔텍,39860,Dec-14,-2464001,-2464001,-1173219,-1173219
(주)나노엔텍,39860,Dec-15,-7471283,-7471283,-4272310,-4272310
(주)나노엔텍,39860,Dec-16,-14798956,-14798956,-17339841,-17339841
(주)나노엔텍,39860,Dec-17,-2072184,-2072184,-799389,-799389
(주)나노엔텍,39860,Dec-18,3308228,3308228,3683640,3683640
(주)나노엔텍,39860,Dec-19,5749945,5749945,6191104,6191104
(주)나무가,190510,Dec-15,8484512,8484512,7763897,7763897
(주)나무가,190510,Dec-16,-4188413,-4188413,-3614485,-3614485
(주)나무가,190510,Dec-17,-40918809,-40918809,-43568385,-43568385
(주)나무가,190510,Dec-18,3585210,3585210,10339276,10339276
(주)나무가,190510,Dec-19,-585939,-585939,3214583,3214583
(주)나스미디어,89600,Dec-13,,,5614730,5614730
(주)나스미디어,89600,Dec-14,,,7956451,7956451
(주)나스미디어,89600,Dec-15,,9916024,9916024,9916024
(주)나스미디어,89600,Dec-16,11972406,11972406,11499887,11499887
(주)나스미디어,89600,Dec-17,26676052,26676052,20237979,20237979
(주)나스미디어,89600,Dec-18,20596334,20596334,15458417,15458417
(주)나스미디어,89600,Dec-19,22484088,22484088,18656401,18656401
(주)나이벡,138610,Dec-11,,,-1834811,-1834811
(주)나이벡,138610,Dec-12,,,-1407065,-1407065
(주)나이벡,138610,Dec-13,,,-3849754,-3849754
(주)나이벡,138610,Dec-14,,,-3620685,-3620685
(주)나이벡,138610,Dec-15,,,-2425875,-2425875
(주)나이벡,138610,Dec-16,,,-3027189,-3027189
(주)나이벡,138610,Dec-17,,,-2567612,-2567612
(주)나이벡,138610,Dec-18,,,-4146156,-4146156
(주)나이벡,138610,Dec-19,,,-2726636,-2726636
(주)나이스디앤비,130580,Dec-11,,,2483308,2483308
(주)나이스디앤비,130580,Dec-12,,,3024750,3024750
(주)나이스디앤비,130580,Dec-13,,,3012799,3012799
(주)나이스디앤비,130580,Dec-14,,3625754,3625754,3625754
(주)나이스디앤비,130580,Dec-15,4366625,4366625,4269809,4269809
(주)나이스디앤비,130580,Dec-16,5728563,5728563,4342227,4342227
(주)나이스디앤비,130580,Dec-17,6414092,6414092,4960968,4960968
(주)나이스디앤비,130580,Dec-18,9299592,9299592,7840104,7840104
(주)나이스디앤비,130580,Dec-19,11280367,11280367,9097679,9097679
(주)나이스홀딩스,34310,Dec-11,33822237,33822237,6505010,6505010
(주)나이스홀딩스,34310,Dec-12,44822114,55333552,17518136,17518136
(주)나이스홀딩스,34310,Dec-13,63730747,63730747,8548366,8548366
(주)나이스홀딩스,34310,Dec-14,53713407,53713407,8735163,8735163
(주)나이스홀딩스,34310,Dec-15,62915097,62915097,6822102,6822102
(주)나이스홀딩스,34310,Dec-16,90779251,90779251,18359912,18359912
(주)나이스홀딩스,34310,Dec-17,92750994,92750994,5118791,5118791
(주)나이스홀딩스,34310,Dec-18,99301937,99301937,-16465295,-16465295
(주)나이스홀딩스,34310,Dec-19,77665757,77665757,5118265,5118265
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,24748177,,-2024012,24748177
(주)남선알미늄,8350,Dec-12,,,-16536943,-16536943
(주)남선알미늄,8350,Dec-13,,,9655705,9655705
(주)남선알미늄,8350,Dec-14,,,17604236,17604236
(주)남선알미늄,8350,Dec-15,,,14881686,14881686
(주)남선알미늄,8350,Dec-16,,,20399638,20399638
(주)남선알미늄,8350,Dec-17,,21742400,21742400,21742400
(주)남선알미늄,8350,Dec-18,25220519,25220519,25376157,25376157
(주)남선알미늄,8350,Dec-19,14479409,14479409,8338512,8338512
(주)남성,4270,Dec-11,-1822084,-1822084,2680768,2680768
(주)남성,4270,Dec-12,-6862343,-6862343,1286317,1286317
(주)남성,4270,Dec-13,-732650,-732650,1381106,1381106
(주)남성,4270,Dec-14,-3975359,-3975359,-700522,-700522
(주)남성,4270,Dec-15,-520743,-520743,1848869,-434757
(주)남성,4270,Dec-16,1327730,1327730,1360255,1360255
(주)남성,4270,Dec-17,1356665,1356665,1354923,1354923
(주)남성,4270,Dec-18,-3576375,-3576375,-3506408,-3506408
(주)남성,4270,Dec-19,-2196177,-2196177,-2135357,-2135357
(주)내츄럴엔도텍,168330,Dec-13,,,19279883,19279883
(주)내츄럴엔도텍,168330,Dec-14,,20760517,20760517,20760517
(주)내츄럴엔도텍,168330,Dec-15,-15644528,-15644528,-16896629,-16896629
(주)내츄럴엔도텍,168330,Dec-16,-13177152,-13177152,-12887062,-12887062
(주)내츄럴엔도텍,168330,Dec-17,-8860824,-8860824,-9645005,-9645005
(주)내츄럴엔도텍,168330,Dec-18,-23238141,-23238141,-16506112,-16506112
(주)내츄럴엔도텍,168330,Dec-19,-16008383,-16008383,-15322638,-15322638
(주)네오리진,94860,Dec-11,649924,,667150,649924
(주)네오리진,94860,Dec-12,,,-2791896,-2791896
(주)네오리진,94860,Dec-13,,,-12396768,-12396768
(주)네오리진,94860,Dec-14,,,-18212371,-18212371
(주)네오리진,94860,Dec-15,,,-3377781,-3377781
(주)네오리진,94860,Dec-16,,674598,674598,674598
(주)네오리진,94860,Dec-17,166207,,218915,166207
(주)네오리진,94860,Dec-18,,,-3781297,-3781297
(주)네오리진,94860,Dec-19,,,-2726564,-2726564
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,-1569501,-1569501,-1740980,-1740980
(주)네오오토,212560,Dec-15,,,7651072,7651072
(주)네오오토,212560,Dec-16,,,7883058,7883058
(주)네오오토,212560,Dec-17,,,4135626,4135626
(주)네오오토,212560,Dec-18,,,5798405,5798405
(주)네오오토,212560,Dec-19,,,2497866,2497866
(주)네오위즈,95660,Dec-11,72509057,72509057,79218344,79218344
(주)네오위즈,95660,Dec-12,5785127,5666608,3779378,3779378
(주)네오위즈,95660,Dec-13,46864398,46864398,52818309,52818309
(주)네오위즈,95660,Dec-14,-8177160,-8177160,1272651,1272651
(주)네오위즈,95660,Dec-15,-21852100,-21852100,-3653848,-3653848
(주)네오위즈,95660,Dec-16,9853329,9853329,3632162,3632162
(주)네오위즈,95660,Dec-17,-2143713,-2143713,-25872555,-25872555
(주)네오위즈,95660,Dec-18,33524295,33524295,-4753411,-4753411
(주)네오위즈,95660,Dec-19,27623322,27623322,6495544,6495544
(주)네오위즈홀딩스,42420,Dec-11,76477186,76477186,25370700,25370700
(주)네오위즈홀딩스,42420,Dec-12,13920271,13723632,23060658,23060658
(주)네오위즈홀딩스,42420,Dec-13,59898207,59898207,-2832876,-2832876
(주)네오위즈홀딩스,42420,Dec-14,57500868,57500868,6541508,6541508
(주)네오위즈홀딩스,42420,Dec-15,49969692,49969692,64723380,64723380
(주)네오위즈홀딩스,42420,Dec-16,-8386452,-8386452,-6839712,-6839712
(주)네오위즈홀딩스,42420,Dec-17,-6798711,-6798711,-10240089,-10240089
(주)네오위즈홀딩스,42420,Dec-18,43566139,43566139,-4969594,-4969594
(주)네오위즈홀딩스,42420,Dec-19,40857864,40857864,5768056,5768056
(주)네오크레마,311390,Dec-19,1025691,1025691,1258938,1258938
(주)네오티스,85910,Dec-11,,,3975553,3975553
(주)네오티스,85910,Dec-12,,4313757,4313757,4903936
(주)네오티스,85910,Dec-13,2426104,2426104,2230587,2230587
(주)네오티스,85910,Dec-14,3063380,3063380,2581243,2581243
(주)네오티스,85910,Dec-15,-3593014,-3593014,-4379435,-4379435
(주)네오티스,85910,Dec-16,-1601111,-1601111,-1560928,-1560928
(주)네오티스,85910,Dec-17,-7249334,-7249334,-7269754,-7269754
(주)네오티스,85910,Dec-18,3178419,3178419,3000159,3000159
(주)네오티스,85910,Dec-19,1456670,1456670,1372323,1372323
(주)네오팜,92730,Dec-11,,,904242,904242
(주)네오팜,92730,Dec-12,,,647763,647763
(주)네오팜,92730,Dec-13,,,1895050,1895050
(주)네오팜,92730,Dec-14,,,2568482,2568482
(주)네오팜,92730,Dec-15,,3407145,3407145,3407145
(주)네오팜,92730,Dec-16,7742494,7742494,8190762,8190762
(주)네오팜,92730,Dec-17,11559211,11559211,12152804,12152804
(주)네오팜,92730,Dec-18,15369685,15369685,15804253,15804253
(주)네오팜,92730,Dec-19,19245382,19245382,18153826,18153826
(주)네오펙트,290660,Dec-18,-9634328,-9634328,-9665824,-9665824
(주)네오펙트,290660,Dec-19,-15875139,-15875139,-17139135,-17139135
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,5755091,5755091
(주)네이블커뮤니케이션즈,153460,Dec-13,,1181896,1181896,1181896
(주)네이블커뮤니케이션즈,153460,Dec-14,487174,,512899,487174
(주)네이블커뮤니케이션즈,153460,Dec-15,,,393860,393860
(주)네이블커뮤니케이션즈,153460,Dec-16,,,150592,150592
(주)네이블커뮤니케이션즈,153460,Dec-17,,,-6335770,-6335770
(주)네이블커뮤니케이션즈,153460,Dec-18,,,-2345577,-2345577
(주)네이블커뮤니케이션즈,153460,Dec-19,,,-372930,-372930
(주)네이처셀,7390,Dec-11,,,-1623029,-1623029
(주)네이처셀,7390,Dec-12,,,-1898931,-1898931
(주)네이처셀,7390,Dec-13,,,-3508978,-3508978
(주)네이처셀,7390,Dec-14,,,1895130,1895130
(주)네이처셀,7390,Dec-15,,,-1335361,-1335361
(주)네이처셀,7390,Dec-16,,,-3223414,-4680833
(주)네이처셀,7390,Dec-17,,,-460739,-460739
(주)네이처셀,7390,Dec-18,,,2234809,2234809
(주)네이처셀,7390,Dec-19,,,902009,902009
(주)네패스,33640,Dec-11,-2295720,-2295720,15313134,15313134
(주)네패스,33640,Dec-12,11958578,14083310,19308651,19308651
(주)네패스,33640,Dec-13,-45807816,-45807816,-18712505,-18712505
(주)네패스,33640,Dec-14,-11628273,-11628273,-35342960,-35342960
(주)네패스,33640,Dec-15,-16324419,-16324419,8781335,8781335
(주)네패스,33640,Dec-16,17966353,17966353,6876296,6876296
(주)네패스,33640,Dec-17,3941829,3941829,6296840,6296840
(주)네패스,33640,Dec-18,22949184,22949184,21916076,21916076
(주)네패스,33640,Dec-19,31091671,31091671,22314275,22314275
(주)넥센,5720,Dec-11,39245536,39245536,9964307,9964307
(주)넥센,5720,Dec-12,74432025,74432025,15215163,15215163
(주)넥센,5720,Dec-13,69078325,69078325,17335573,17335573
(주)넥센,5720,Dec-14,78942509,78942509,24869201,24869201
(주)넥센,5720,Dec-15,77791797,77791797,19983341,19983341
(주)넥센,5720,Dec-16,99387101,99387101,24424330,24424330
(주)넥센,5720,Dec-17,81842411,81842411,37984229,37984229
(주)넥센,5720,Dec-18,88542209,88542209,31162898,31162898
(주)넥센,5720,Dec-19,113665525,130011021,11175516,11175516
(주)넥스턴바이오사이언스,89140,Dec-11,,,3078865,3078865
(주)넥스턴바이오사이언스,89140,Dec-12,,,2432506,2432506
(주)넥스턴바이오사이언스,89140,Dec-13,,,2843876,2843876
(주)넥스턴바이오사이언스,89140,Dec-14,,,3200426,3200426
(주)넥스턴바이오사이언스,89140,Dec-15,,,1360343,1360343
(주)넥스턴바이오사이언스,89140,Dec-16,,,17172998,17172998
(주)넥스턴바이오사이언스,89140,Dec-17,,,6779440,6779440
(주)넥스턴바이오사이언스,89140,Dec-18,,,5548998,5548998
(주)넥스턴바이오사이언스,89140,Dec-19,,,5757745,5757745
(주)넥스트아이,137940,Dec-11,,4436962,4436962,4436962
(주)넥스트아이,137940,Dec-12,4846342,4846342,4973794,4973794
(주)넥스트아이,137940,Dec-13,4256862,4256862,4206747,4206747
(주)넥스트아이,137940,Dec-14,3488533,3488533,3692020,3692020
(주)넥스트아이,137940,Dec-15,3027494,3027494,2269930,2269930
(주)넥스트아이,137940,Dec-16,3542939,3542939,1070111,1070111
(주)넥스트아이,137940,Dec-17,-2700789,-2700789,-2569261,-2569261
(주)넥스트아이,137940,Dec-18,-6984417,-6984417,-14184474,-14184474
(주)넥스트아이,137940,Dec-19,-3034500,-3034500,-8985430,-8985430
(주)넥스트엔터테인먼트월드,160550,Dec-14,3053001,3053001,4239621,4239621
(주)넥스트엔터테인먼트월드,160550,Dec-15,917304,917304,4591969,4591969
(주)넥스트엔터테인먼트월드,160550,Dec-16,3565697,3565697,2515577,2515577
(주)넥스트엔터테인먼트월드,160550,Dec-17,-7461325,-7461325,-4091348,-4091348
(주)넥스트엔터테인먼트월드,160550,Dec-18,-14763933,-14763933,-10409333,-10409333
(주)넥스트엔터테인먼트월드,160550,Dec-19,-11086371,-11086371,-5267791,-5267791
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,-3074434,-3074434
(주)넥슨게임즈,225570,Dec-18,,,-12575177,-12575177
(주)넥슨게임즈,225570,Dec-19,,,-17072539,-17072539
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,-3993819,-3993819,-2146368,-2146368
(주)넵튠,217270,Dec-17,32090781,32090781,38706591,38706591
(주)넵튠,217270,Dec-18,-36924774,-36924774,-31935240,-31935240
(주)넵튠,217270,Dec-19,-20788823,-20788823,-22287179,-22287179
(주)노랑풍선,104620,Dec-19,-1655833,-1655833,-1660509,-1660509
(주)노루페인트,90350,Dec-11,8855546,9018962,4962284,4956169
(주)노루페인트,90350,Dec-12,4594714,4594714,4036807,4036807
(주)노루페인트,90350,Dec-13,11801316,11801316,9642871,9642871
(주)노루페인트,90350,Dec-14,15348682,15348682,12562677,12562677
(주)노루페인트,90350,Dec-15,32736913,32736913,15892098,15892098
(주)노루페인트,90350,Dec-16,9500106,9500106,26154809,26154809
(주)노루페인트,90350,Dec-17,29444479,29444479,20214700,20214700
(주)노루페인트,90350,Dec-18,12742107,12742107,14431267,14431267
(주)노루페인트,90350,Dec-19,18899753,18899753,15600123,15600123
(주)노루홀딩스,320,Dec-11,16898358,16898358,4834014,4834014
(주)노루홀딩스,320,Dec-12,18920682,,14310884,14310884
(주)노루홀딩스,320,Dec-13,35979220,35979220,19472343,19472343
(주)노루홀딩스,320,Dec-14,37093086,37093086,14922978,14922978
(주)노루홀딩스,320,Dec-15,88213849,88213849,10109745,10109745
(주)노루홀딩스,320,Dec-16,20862481,20862481,69700225,69700225
(주)노루홀딩스,320,Dec-17,61978338,61978338,13031523,13031523
(주)노루홀딩스,320,Dec-18,2664076,2664076,5080181,5080181
(주)노루홀딩스,320,Dec-19,19914490,19914490,3506339,3506339
(주)노바렉스,194700,Dec-18,9151951,9151951,10479899,10479899
(주)노바렉스,194700,Dec-19,14506483,14506483,14933775,14933775
(주)노바텍,285490,Dec-18,6867267,6867267,6735210,6735210
(주)노바텍,285490,Dec-19,5493009,5493009,5445767,5445767
(주)노블엠앤비,106520,Dec-12,7906235,7906235,9129624,9129624
(주)노블엠앤비,106520,Dec-13,17180083,17180083,15474487,15474487
(주)노블엠앤비,106520,Dec-14,-4693738,-4693738,-6355661,-6355661
(주)노블엠앤비,106520,Dec-15,-12191197,-12191197,-11029188,-11029188
(주)노블엠앤비,106520,Dec-16,-48675871,-48675871,-53658104,-53658104
(주)노블엠앤비,106520,Dec-17,-26087212,-26087212,-28548691,-28548691
(주)노블엠앤비,106520,Dec-18,-41279668,-42557596,-42255446,-42858997
(주)노블엠앤비,106520,Dec-19,-13979836,-13979836,-11980056,-11980056
(주)노터스,278650,Dec-19,4553784,4553784,3744943,3744943
(주)녹십자,6280,Dec-11,57600774,57600774,54075048,54075048
(주)녹십자,6280,Dec-12,55611788,,54533187,54533187
(주)녹십자,6280,Dec-13,72027708,72027708,68451075,68451075
(주)녹십자,6280,Dec-14,86789123,86789123,60660754,60660754
(주)녹십자,6280,Dec-15,95687082,95687082,110601286,110601286
(주)녹십자,6280,Dec-16,65152451,65152451,62902751,62902751
(주)녹십자,6280,Dec-17,56711043,56711043,54766059,54766059
(주)녹십자,6280,Dec-18,34249900,34249900,47932741,47932741
(주)녹십자,6280,Dec-19,-11287400,-11287400,11840904,11840904
(주)녹십자엠에스,142280,Dec-14,,3716912,3716912,3716912
(주)녹십자엠에스,142280,Dec-15,603258,603258,695175,695175
(주)녹십자엠에스,142280,Dec-16,-2559573,-2559573,-2046520,-2046520
(주)녹십자엠에스,142280,Dec-17,-2344279,-1626543,-2850890,-2133154
(주)녹십자엠에스,142280,Dec-18,-11228629,-11228629,-10571067,-10571067
(주)녹십자엠에스,142280,Dec-19,-16350335,-16350335,-16674516,-16674516
(주)녹십자웰빙,234690,Dec-19,,,5699385,5699385
(주)녹십자홀딩스,5250,Dec-11,57069439,57069439,16025365,16025365
(주)녹십자홀딩스,5250,Dec-12,90112725,,37284191,37284191
(주)녹십자홀딩스,5250,Dec-13,80790983,80790983,16195004,16195004
(주)녹십자홀딩스,5250,Dec-14,101469183,101469183,19640775,19640775
(주)녹십자홀딩스,5250,Dec-15,112848610,112848610,17801560,17801560
(주)녹십자홀딩스,5250,Dec-16,74263537,74263537,26794034,26794034
(주)녹십자홀딩스,5250,Dec-17,70728142,70728142,20576338,20576338
(주)녹십자홀딩스,5250,Dec-18,19378934,19378934,19510510,19510510
(주)녹십자홀딩스,5250,Dec-19,-30476552,-30476552,28053008,28053008
(주)녹원씨엔아이,65560,Dec-11,865590,865590,557744,557744
(주)녹원씨엔아이,65560,Dec-12,-4716733,-4716733,-6866524,-6866524
(주)녹원씨엔아이,65560,Dec-13,-5649832,-5649832,-4121071,-4121071
(주)녹원씨엔아이,65560,Dec-14,-5026045,-5026045,-3579800,-3579800
(주)녹원씨엔아이,65560,Dec-15,-13827215,-13827215,-13401601,-13401601
(주)녹원씨엔아이,65560,Dec-16,-11030251,-11030251,-11377390,-11377390
(주)녹원씨엔아이,65560,Dec-17,427241,427241,-7298649,-7298649
(주)녹원씨엔아이,65560,Dec-18,6203820,6203820,3375886,3375886
(주)녹원씨엔아이,65560,Dec-19,-9154372,-9154372,-8666729,-8666729
(주)농심,4370,Dec-11,83877581,83877581,86173808,86173808
(주)농심,4370,Dec-12,-9166417,,207455,207455
(주)농심,4370,Dec-13,86896539,86896539,92612241,92612241
(주)농심,4370,Dec-14,64454972,64454972,68061676,68061676
(주)농심,4370,Dec-15,117412116,117412116,115183233,115183233
(주)농심,4370,Dec-16,199229661,199229661,194243948,194243948
(주)농심,4370,Dec-17,90685629,90685629,80387196,80387196
(주)농심,4370,Dec-18,84301647,84301647,75665004,75665004
(주)농심,4370,Dec-19,71068947,71068947,56271705,56271705
(주)농심홀딩스,72710,Dec-11,42644072,42644072,12691426,12691426
(주)농심홀딩스,72710,Dec-12,15183918,15183918,14222419,14222419
(주)농심홀딩스,72710,Dec-13,48857107,48857107,16263693,16263693
