회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별)
(주)까뮤이앤씨,13700,Dec-16,,,139708060,128536153
(주)까뮤이앤씨,13700,Dec-17,,,172176860,153324535
(주)까뮤이앤씨,13700,Dec-18,,,116296828,104503933
(주)까뮤이앤씨,13700,Dec-19,,,283420655,255158649
(주)까스텔바작,308100,Dec-19,81358617,31238794,81068234,31201605
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,29901810,29883383,14881694,17550603
(주)나노,187790,Dec-16,48175171,50037070,18480121,21667763
(주)나노,187790,Dec-17,73089292,62721642,29944292,24597470
(주)나노,187790,Dec-18,81942719,71007597,34238747,29195935
(주)나노,187790,Dec-19,73694955,66484746,38421023,33401716
(주)나노브릭,286750,Dec-19,7775408,5874843,7775408,5874843
(주)나노신소재,121600,Dec-11,33480756,18805669,33480756,18793245
(주)나노신소재,121600,Dec-12,23644347,16429605,23644347,16412762
(주)나노신소재,121600,Dec-13,27009014,17289076,26827489,17161884
(주)나노신소재,121600,Dec-14,27926752,15558382,27926752,15558382
(주)나노신소재,121600,Dec-15,43140425,23332424,43140425,23332424
(주)나노신소재,121600,Dec-16,41111800,23265866,41111800,23265866
(주)나노신소재,121600,Dec-17,45568866,24870265,45568866,24870265
(주)나노신소재,121600,Dec-18,52249960,29703093,52249960,29703093
(주)나노신소재,121600,Dec-19,48892961,29575322,48892961,29575322
(주)나노엔텍,39860,Dec-11,13153879,12411365,13088091,12422875
(주)나노엔텍,39860,Dec-12,13435035,12287381,13561450,12416748
(주)나노엔텍,39860,Dec-13,19084457,13907414,19071599,14159036
(주)나노엔텍,39860,Dec-14,19498657,14039930,20255673,14843599
(주)나노엔텍,39860,Dec-15,24839316,18756946,18652444,15117097
(주)나노엔텍,39860,Dec-16,22205895,17415702,19928840,17098146
(주)나노엔텍,39860,Dec-17,23809593,13425040,22133358,12699442
(주)나노엔텍,39860,Dec-18,25796821,14597686,24871160,14860566
(주)나노엔텍,39860,Dec-19,26255836,13549213,25099090,14027102
(주)나무가,190510,Dec-15,403847036,354633593,330071994,292735796
(주)나무가,190510,Dec-16,292613003,275809267,189575941,179597488
(주)나무가,190510,Dec-17,257564977,269861442,169353908,165417176
(주)나무가,190510,Dec-18,312824892,294278543,199656907,188721350
(주)나무가,190510,Dec-19,362063863,341733797,275379664,257677357
(주)나스미디어,89600,Dec-13,,,24754414,0
(주)나스미디어,89600,Dec-14,,,29855317,0
(주)나스미디어,89600,Dec-15,,,45490455,0
(주)나스미디어,89600,Dec-16,69943009,0,61749724,0
(주)나스미디어,89600,Dec-17,120275391,0,84283178,0
(주)나스미디어,89600,Dec-18,106607030,0,71877991,0
(주)나스미디어,89600,Dec-19,117006838,0,78372579,0
(주)나이벡,138610,Dec-11,,,2702416,2367419
(주)나이벡,138610,Dec-12,,,3875799,2856687
(주)나이벡,138610,Dec-13,,,2271977,2569377
(주)나이벡,138610,Dec-14,,,4786118,3870110
(주)나이벡,138610,Dec-15,,,4173528,3241025
(주)나이벡,138610,Dec-16,,,4804232,4004453
(주)나이벡,138610,Dec-17,,,6302575,4346585
(주)나이벡,138610,Dec-18,,,5207877,4745812
(주)나이벡,138610,Dec-19,,,9287488,5309224
(주)나이스디앤비,130580,Dec-11,,,17447086,0
(주)나이스디앤비,130580,Dec-12,,,19285428,0
(주)나이스디앤비,130580,Dec-13,,,19592150,0
(주)나이스디앤비,130580,Dec-14,,,21139275,0
(주)나이스디앤비,130580,Dec-15,25675101,0,23685546,0
(주)나이스디앤비,130580,Dec-16,33964917,0,24018056,0
(주)나이스디앤비,130580,Dec-17,42282947,0,32327045,0
(주)나이스디앤비,130580,Dec-18,52040929,0,42167015,0
(주)나이스디앤비,130580,Dec-19,77330430,0,50280560,0
(주)나이스홀딩스,34310,Dec-11,194810015,0,27906675,0
(주)나이스홀딩스,34310,Dec-12,211902144,0,32479387,0
(주)나이스홀딩스,34310,Dec-13,754166289,0,24585959,0
(주)나이스홀딩스,34310,Dec-14,936827214,0,24855128,0
(주)나이스홀딩스,34310,Dec-15,1090840202,0,30358130,0
(주)나이스홀딩스,34310,Dec-16,1346411434,0,33693212,0
(주)나이스홀딩스,34310,Dec-17,1450068987,0,37458486,0
(주)나이스홀딩스,34310,Dec-18,1611892148,221970360,40325277,0
(주)나이스홀딩스,34310,Dec-19,1877743691,0,44669568,0
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,276133992,302410988,276133992
(주)남선알미늄,8350,Dec-12,,,308547177,284355379
(주)남선알미늄,8350,Dec-13,,,353378515,312433867
(주)남선알미늄,8350,Dec-14,,,341293036,302411503
(주)남선알미늄,8350,Dec-15,,,350317585,306350886
(주)남선알미늄,8350,Dec-16,,,400734305,353698454
(주)남선알미늄,8350,Dec-17,,,400667879,356395361
(주)남선알미늄,8350,Dec-18,347834921,312961290,347834921,312961290
(주)남선알미늄,8350,Dec-19,324782177,289895888,324782177,289895888
(주)남성,4270,Dec-11,66156225,51529324,55212184,47566587
(주)남성,4270,Dec-12,68020409,51440855,55616541,47202581
(주)남성,4270,Dec-13,73072002,55428602,56628063,48907451
(주)남성,4270,Dec-14,69059783,51589850,59274363,51867073
(주)남성,4270,Dec-15,75864783,56596270,62237269,54172553
(주)남성,4270,Dec-16,83724292,61569580,70870441,61792790
(주)남성,4270,Dec-17,91991880,67081001,78335735,67575734
(주)남성,4270,Dec-18,83251810,64188932,63605003,55793000
(주)남성,4270,Dec-19,72953026,54057224,57819890,50618204
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,24456508
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,39572553
(주)내츄럴엔도텍,168330,Dec-15,44506401,13905861,44506401,13905861
(주)내츄럴엔도텍,168330,Dec-16,6556020,4249562,6556020,4249562
(주)내츄럴엔도텍,168330,Dec-17,9238808,5910004,9238808,5910004
(주)내츄럴엔도텍,168330,Dec-18,8928362,12032388,8892649,10021678
(주)내츄럴엔도텍,168330,Dec-19,6580460,9955380,6615116,8355704
(주)네오리진,94860,Dec-11,42947694,35654342,23311768,17082439
(주)네오리진,94860,Dec-12,,,24667502,17652841
(주)네오리진,94860,Dec-13,,,41569623,31371899
(주)네오리진,94860,Dec-14,,,34582751,28428850
(주)네오리진,94860,Dec-15,,,12413198,7394424
(주)네오리진,94860,Dec-16,,,10654596,5297135
(주)네오리진,94860,Dec-17,9263380,4114151,9032026,4028907
(주)네오리진,94860,Dec-18,,,9064462,5123416
(주)네오리진,94860,Dec-19,,,11270250,6559683
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,13957524,25334754,13678942
(주)네오오토,212560,Dec-15,,,115393747,100703076
(주)네오오토,212560,Dec-16,,,140544448,124333117
(주)네오오토,212560,Dec-17,,,128249343,119701284
(주)네오오토,212560,Dec-18,,,115243742,105265933
(주)네오오토,212560,Dec-19,,,118441501,109319189
(주)네오위즈,95660,Dec-11,667748340,404835206,592103340,368238006
(주)네오위즈,95660,Dec-12,674589550,426674549,588447125,375321856
(주)네오위즈,95660,Dec-13,442897817,247094563,371656266,200811862
(주)네오위즈,95660,Dec-14,201029653,97213907,139550248,58190551
(주)네오위즈,95660,Dec-15,190070606,89001598,125990929,48365432
(주)네오위즈,95660,Dec-16,191038418,90392826,117653566,49306518
(주)네오위즈,95660,Dec-17,174045348,91937730,106849588,48083020
(주)네오위즈,95660,Dec-18,215490230,104316848,155574255,80506895
(주)네오위즈,95660,Dec-19,254498033,114293832,202617148,98975385
(주)네오위즈홀딩스,42420,Dec-11,727227250,445201473,13097599,0
(주)네오위즈홀딩스,42420,Dec-12,742971136,482711056,19093083,0
(주)네오위즈홀딩스,42420,Dec-13,512084970,289691305,3582577,0
(주)네오위즈홀딩스,42420,Dec-14,262205577,135450174,1582089,0
(주)네오위즈홀딩스,42420,Dec-15,199471968,94870705,634975,0
(주)네오위즈홀딩스,42420,Dec-16,201698095,96783407,543311,0
(주)네오위즈홀딩스,42420,Dec-17,184864190,98457745,551698,0
(주)네오위즈홀딩스,42420,Dec-18,228327081,112175792,693917,0
(주)네오위즈홀딩스,42420,Dec-19,253948130,114229214,1860715,0
(주)네오크레마,311390,Dec-19,19776649,15222930,18448423,14316949
(주)네오티스,85910,Dec-11,,,29184036,22266719
(주)네오티스,85910,Dec-12,,,34980811,26628765
(주)네오티스,85910,Dec-13,36116964,27630395,36283655,28532136
(주)네오티스,85910,Dec-14,37658799,28502483,37658799,29864953
(주)네오티스,85910,Dec-15,35730680,28724370,35730680,29459020
(주)네오티스,85910,Dec-16,40161938,31663302,40161938,32562523
(주)네오티스,85910,Dec-17,43473210,34282804,43473210,35645759
(주)네오티스,85910,Dec-18,45195339,35138242,45195339,36699388
(주)네오티스,85910,Dec-19,42409365,33502835,42566577,34806972
(주)네오팜,92730,Dec-11,,,16944305,4440190
(주)네오팜,92730,Dec-12,,,18774372,4579226
(주)네오팜,92730,Dec-13,,,20137821,5074497
(주)네오팜,92730,Dec-14,,,25602822,6852609
(주)네오팜,92730,Dec-15,,,35964570,9395139
(주)네오팜,92730,Dec-16,42368623,10491982,42257057,10419795
(주)네오팜,92730,Dec-17,53633507,13490376,53553213,13425665
(주)네오팜,92730,Dec-18,66274582,17938729,66336414,18167360
(주)네오팜,92730,Dec-19,83240333,23136104,83586492,23813661
(주)네오펙트,290660,Dec-18,5653093,1476785,4556630,1551445
(주)네오펙트,290660,Dec-19,12311251,9084639,5240117,2713749
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,12276157
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,9421259
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,11849430,23815420,11849430
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,11952927
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,10558971
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,8137687
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,8809429
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,5587620
(주)네이처셀,7390,Dec-11,,,22793853,21306113
(주)네이처셀,7390,Dec-12,,,27205250,24515493
(주)네이처셀,7390,Dec-13,,,29208214,25683376
(주)네이처셀,7390,Dec-14,,,25355151,23959027
(주)네이처셀,7390,Dec-15,,,30553552,27359103
(주)네이처셀,7390,Dec-16,,,26787767,22854062
(주)네이처셀,7390,Dec-17,,,27215252,19593489
(주)네이처셀,7390,Dec-18,,,26715298,15731861
(주)네이처셀,7390,Dec-19,,,23072026,10170173
(주)네패스,33640,Dec-11,276089822,229235676,215792824,172823069
(주)네패스,33640,Dec-12,290541326,212982961,257273977,189598259
(주)네패스,33640,Dec-13,364128942,323671420,229529877,180659824
(주)네패스,33640,Dec-14,328792875,282825609,191486707,156892866
(주)네패스,33640,Dec-15,279220555,225695889,219352855,166846850
(주)네패스,33640,Dec-16,254535006,207412137,223644590,180342718
(주)네패스,33640,Dec-17,285034101,222930178,261721389,201891662
(주)네패스,33640,Dec-18,273317888,210101744,267505341,204335654
(주)네패스,33640,Dec-19,356317076,242594426,343577304,256065166
(주)넥센,5720,Dec-11,281033576,240775423,239883610,210062880
(주)넥센,5720,Dec-12,285150563,232348549,218800500,181530674
(주)넥센,5720,Dec-13,379858452,264046885,223755894,177656378
(주)넥센,5720,Dec-14,354340603,233765860,214828028,165608427
(주)넥센,5720,Dec-15,306141351,187846972,193901062,145287282
(주)넥센,5720,Dec-16,321408358,179098637,192727587,140954685
(주)넥센,5720,Dec-17,314030027,205618490,212026557,165550477
(주)넥센,5720,Dec-18,1360025189,998361049,341728815,295865191
(주)넥센,5720,Dec-19,2291341654,1621747837,352221398,306735979
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,20225073
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,15124286
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,15492317
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,13359663
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,11191714
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,49737306
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,30152563
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,18044507
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,24854900
(주)넥스트아이,137940,Dec-11,,,17766393,10248372
(주)넥스트아이,137940,Dec-12,25700825,14825353,23002665,12456900
(주)넥스트아이,137940,Dec-13,27906402,17632346,23926935,14197669
(주)넥스트아이,137940,Dec-14,29162012,19754366,26827608,17692883
(주)넥스트아이,137940,Dec-15,26565766,17875118,23004561,15531398
(주)넥스트아이,137940,Dec-16,39439948,28516754,22779239,16825674
(주)넥스트아이,137940,Dec-17,59482937,40479614,26394171,19268843
(주)넥스트아이,137940,Dec-18,87218818,56121664,26390218,20630545
(주)넥스트아이,137940,Dec-19,87989318,64058638,24578616,22969330
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,47452410,54388887,43321749
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,73838928,76567592,70325157
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,99920680,103941613,86084437
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,73587274,57004350,49975749
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,133948816,87625568,78047307
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,120874917,65461700,52706926
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,0
(주)넥슨게임즈,225570,Dec-18,,,23584094,0
(주)넥슨게임즈,225570,Dec-19,,,28498282,0
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,0,7345180,0
(주)넵튠,217270,Dec-17,20528450,0,7112477,0
(주)넵튠,217270,Dec-18,18174243,0,6580514,0
(주)넵튠,217270,Dec-19,18037054,0,7858331,0
(주)노랑풍선,104620,Dec-19,76779803,0,75861593,0
(주)노루페인트,90350,Dec-11,387059408,313485273,360300788,297889549
(주)노루페인트,90350,Dec-12,418644745,333530091,388476033,316576246
(주)노루페인트,90350,Dec-13,433477073,338930285,397752527,319459826
(주)노루페인트,90350,Dec-14,458147572,348902977,415584075,325229466
(주)노루페인트,90350,Dec-15,461646501,342654487,419623762,321995063
(주)노루페인트,90350,Dec-16,478935529,350471794,432008469,328336212
(주)노루페인트,90350,Dec-17,551409798,420206043,479767969,377825938
(주)노루페인트,90350,Dec-18,614726256,483753501,537142428,436348307
(주)노루페인트,90350,Dec-19,647452120,500399179,564410946,449684023
(주)노루홀딩스,320,Dec-11,547974061,437075689,24611009,0
(주)노루홀딩스,320,Dec-12,585634923,460002018,25779927,0
(주)노루홀딩스,320,Dec-13,613234216,467808864,39806209,0
(주)노루홀딩스,320,Dec-14,669995655,495810961,35964059,0
(주)노루홀딩스,320,Dec-15,683481222,494360225,34672425,0
(주)노루홀딩스,320,Dec-16,690144458,496197972,81209820,0
(주)노루홀딩스,320,Dec-17,771302006,576119198,42261655,0
(주)노루홀딩스,320,Dec-18,835993399,652800939,32516984,0
(주)노루홀딩스,320,Dec-19,884292309,674244549,29788835,0
(주)노바렉스,194700,Dec-18,107311222,86646381,107299812,86668423
(주)노바렉스,194700,Dec-19,159100863,130485539,159077916,130502088
(주)노바텍,285490,Dec-18,25883507,15486739,25865920,15809558
(주)노바텍,285490,Dec-19,26133499,15107712,24833626,15842430
(주)노블엠앤비,106520,Dec-12,85612148,69892005,83617749,67612549
(주)노블엠앤비,106520,Dec-13,153755286,124865197,152712125,124950130
(주)노블엠앤비,106520,Dec-14,77158349,67098364,77158349,66839407
(주)노블엠앤비,106520,Dec-15,70713722,66821991,64856256,64210734
(주)노블엠앤비,106520,Dec-16,63662855,62220237,52251867,58181300
(주)노블엠앤비,106520,Dec-17,60316673,61813700,55483850,59421692
(주)노블엠앤비,106520,Dec-18,64349679,65804468,58748007,62748802
(주)노블엠앤비,106520,Dec-19,75340573,64270061,64600882,52781276
(주)노터스,278650,Dec-19,46039645,0,32452769,0
(주)녹십자,6280,Dec-11,767911771,509056095,698866474,456818177
(주)녹십자,6280,Dec-12,811774313,558194735,715596640,481007052
(주)녹십자,6280,Dec-13,888168207,613274391,793754169,540592011
(주)녹십자,6280,Dec-14,975327106,664827551,854258393,570164820
(주)녹십자,6280,Dec-15,1047812247,708815564,912910940,603338542
(주)녹십자,6280,Dec-16,1197903918,845825581,1033113771,727595031
(주)녹십자,6280,Dec-17,1287916286,921112428,1098478748,784204912
(주)녹십자,6280,Dec-18,1334877810,989010126,1141422783,848859325
(주)녹십자,6280,Dec-19,1369709727,997394419,1146093542,836424682
(주)녹십자엠에스,142280,Dec-14,,,81334576,66364388
(주)녹십자엠에스,142280,Dec-15,89298322,75917238,89301322,76280905
(주)녹십자엠에스,142280,Dec-16,86162555,73697055,86162555,73592819
(주)녹십자엠에스,142280,Dec-17,98389224,82984731,98107431,83090904
(주)녹십자엠에스,142280,Dec-18,86321905,78137247,86321685,78008245
(주)녹십자엠에스,142280,Dec-19,94085373,84615078,94084564,85132803
(주)녹십자웰빙,234690,Dec-19,,,66937567,30865216
(주)녹십자홀딩스,5250,Dec-11,817952804,534680424,34013200,0
(주)녹십자홀딩스,5250,Dec-12,856575203,581877361,30842528,0
(주)녹십자홀딩스,5250,Dec-13,938298393,639263345,34467648,0
(주)녹십자홀딩스,5250,Dec-14,1044768160,707447542,36775636,0
(주)녹십자홀딩스,5250,Dec-15,1132876997,763273323,47791895,0
(주)녹십자홀딩스,5250,Dec-16,1354466206,961698365,98335182,0
(주)녹십자홀딩스,5250,Dec-17,1465489007,1053201532,115366471,0
(주)녹십자홀딩스,5250,Dec-18,1548714795,1142160627,140083966,0
(주)녹십자홀딩스,5250,Dec-19,1524799074,1095011572,63553295,0
(주)녹원씨엔아이,65560,Dec-11,31094117,20957816,27504233,21452457
(주)녹원씨엔아이,65560,Dec-12,27705495,19739458,18312284,17376125
(주)녹원씨엔아이,65560,Dec-13,15090112,12996723,12938738,12580099
(주)녹원씨엔아이,65560,Dec-14,5068245,4683759,3251585,3192896
