회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별)
(주)나노브릭,286750,Dec-19,7775408,3301745,7775408,3301744
(주)나노신소재,121600,Dec-11,33480756,7078291,33480756,7078291
(주)나노신소재,121600,Dec-12,23644347,3284301,23644347,3284301
(주)나노신소재,121600,Dec-13,27009014,6889519,26827489,6889411
(주)나노신소재,121600,Dec-14,27926752,8100134,27926752,8100134
(주)나노신소재,121600,Dec-15,43140425,11234820,43140425,11234820
(주)나노신소재,121600,Dec-16,41111800,10376457,41111800,10376457
(주)나노신소재,121600,Dec-17,45568866,11515655,45568866,11515655
(주)나노신소재,121600,Dec-18,52249960,12579883,52249960,12579883
(주)나노신소재,121600,Dec-19,48892961,9035018,48892961,9035018
(주)나노엔텍,39860,Dec-11,13153879,5720087,13088091,5707345
(주)나노엔텍,39860,Dec-12,13435035,5278346,13561450,5404410
(주)나노엔텍,39860,Dec-13,19084457,5840994,19071599,6056745
(주)나노엔텍,39860,Dec-14,19498657,7529277,20255673,11019580
(주)나노엔텍,39860,Dec-15,24839316,13308634,18652444,15166620
(주)나노엔텍,39860,Dec-16,22205895,10629011,19928840,15165304
(주)나노엔텍,39860,Dec-17,23809593,10288554,22133358,13765175
(주)나노엔텍,39860,Dec-18,25796821,13277150,24871160,16944454
(주)나노엔텍,39860,Dec-19,26255836,12658933,25099090,17419781
(주)나무가,190510,Dec-15,403847036,42483627,330071994,84777325
(주)나무가,190510,Dec-16,292613003,20930031,189575941,31536418
(주)나무가,190510,Dec-17,257564977,23945155,169353908,53430017
(주)나무가,190510,Dec-18,312824892,21316860,199656907,32852541
(주)나무가,190510,Dec-19,362063863,35791270,275379664,77661736
(주)나스미디어,89600,Dec-13,,,24754414,9688502
(주)나스미디어,89600,Dec-14,,,29855317,9647519
(주)나스미디어,89600,Dec-15,,,45490455,15290772
(주)나스미디어,89600,Dec-16,69943009,32461547,61749724,22510599
(주)나스미디어,89600,Dec-17,120275391,41552330,84283178,29299834
(주)나스미디어,89600,Dec-18,106607030,29817573,71877991,21307115
(주)나스미디어,89600,Dec-19,117006838,33851052,78372579,24632800
(주)나이벡,138610,Dec-11,,,2702416,692752
(주)나이벡,138610,Dec-12,,,3875799,714592
(주)나이벡,138610,Dec-13,,,2271977,836659
(주)나이벡,138610,Dec-14,,,4786118,597313
(주)나이벡,138610,Dec-15,,,4173528,2361562
(주)나이벡,138610,Dec-16,,,4804232,2003470
(주)나이벡,138610,Dec-17,,,6302575,1851231
(주)나이벡,138610,Dec-18,,,5207877,1904579
(주)나이벡,138610,Dec-19,,,9287488,3094141
(주)나이스디앤비,130580,Dec-11,,,17447086,1196024
(주)나이스디앤비,130580,Dec-12,,,19285428,1070380
(주)나이스디앤비,130580,Dec-13,,,19592150,1223763
(주)나이스디앤비,130580,Dec-14,,,21139275,1856524
(주)나이스디앤비,130580,Dec-15,25675101,3014521,23685546,1627695
(주)나이스디앤비,130580,Dec-16,33964917,2674712,24018056,1490632
(주)나이스디앤비,130580,Dec-17,42282947,4690717,32327045,3674577
(주)나이스디앤비,130580,Dec-18,52040929,5504818,42167015,4499944
(주)나이스디앤비,130580,Dec-19,77330430,10380520,50280560,6996718
(주)나이스홀딩스,34310,Dec-11,194810015,21564029,27906675,1614776
(주)나이스홀딩스,34310,Dec-12,211902144,24458313,32479387,1589428
(주)나이스홀딩스,34310,Dec-13,754166289,82083408,24585959,1632711
(주)나이스홀딩스,34310,Dec-14,936827214,122358937,24855128,1431056
(주)나이스홀딩스,34310,Dec-15,1090840202,114049331,30358130,1842600
(주)나이스홀딩스,34310,Dec-16,1346411434,132549169,33693212,1368545
(주)나이스홀딩스,34310,Dec-17,1450068987,133629111,37458486,2295850
(주)나이스홀딩스,34310,Dec-18,1611892148,182811106,40325277,1701837
(주)나이스홀딩스,34310,Dec-19,1877743691,209321239,44669568,2364411
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,78676599,302410988,78676599
(주)남선알미늄,8350,Dec-12,,,308547177,83899753
(주)남선알미늄,8350,Dec-13,,,353378515,97900550
(주)남선알미늄,8350,Dec-14,,,341293036,90117768
(주)남선알미늄,8350,Dec-15,,,350317585,90049760
(주)남선알미늄,8350,Dec-16,,,400734305,87669269
(주)남선알미늄,8350,Dec-17,,,400667879,85668947
(주)남선알미늄,8350,Dec-18,347834921,75018933,347834921,75018933
(주)남선알미늄,8350,Dec-19,324782177,60019467,324782177,60019467
(주)남성,4270,Dec-11,66156225,23529777,55212184,55898652
(주)남성,4270,Dec-12,68020409,20831379,55616541,51772899
(주)남성,4270,Dec-13,73072002,12096790,56628063,43349740
(주)남성,4270,Dec-14,69059783,6451536,59274363,47548514
(주)남성,4270,Dec-15,75864783,10137553,62237269,55492330
(주)남성,4270,Dec-16,83724292,10115667,70870441,65363925
(주)남성,4270,Dec-17,91991880,8650112,78335735,51711009
(주)남성,4270,Dec-18,83251810,10448232,63605003,54205958
(주)남성,4270,Dec-19,72953026,8173556,57819890,55448557
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,6886000
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,9521107
(주)내츄럴엔도텍,168330,Dec-15,44506401,5257686,44506401,5257686
(주)내츄럴엔도텍,168330,Dec-16,6556020,3447096,6556020,3447096
(주)내츄럴엔도텍,168330,Dec-17,9238808,3163008,9238808,3163008
(주)내츄럴엔도텍,168330,Dec-18,8928362,2553549,8892649,2553549
(주)내츄럴엔도텍,168330,Dec-19,6580460,1808132,6615116,1818076
(주)네오리진,94860,Dec-11,42947694,9345277,23311768,6983801
(주)네오리진,94860,Dec-12,,,24667502,10227323
(주)네오리진,94860,Dec-13,,,41569623,11213694
(주)네오리진,94860,Dec-14,,,34582751,10313298
(주)네오리진,94860,Dec-15,,,12413198,2019070
(주)네오리진,94860,Dec-16,,,10654596,2755162
(주)네오리진,94860,Dec-17,9263380,3291511,9032026,3261444
(주)네오리진,94860,Dec-18,,,9064462,2877115
(주)네오리진,94860,Dec-19,,,11270250,2677616
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,8277509,25334754,10282337
(주)네오오토,212560,Dec-15,,,115393747,7250873
(주)네오오토,212560,Dec-16,,,140544448,9336240
(주)네오오토,212560,Dec-17,,,128249343,13870104
(주)네오오토,212560,Dec-18,,,115243742,12877539
(주)네오오토,212560,Dec-19,,,118441501,15308660
(주)네오위즈,95660,Dec-11,667748340,124002101,592103340,107736177
(주)네오위즈,95660,Dec-12,674589550,122481766,588447125,109448009
(주)네오위즈,95660,Dec-13,442897817,45194089,371656266,34379823
(주)네오위즈,95660,Dec-14,201029653,34717847,139550248,22446400
(주)네오위즈,95660,Dec-15,190070606,33451287,125990929,21724922
(주)네오위즈,95660,Dec-16,191038418,22386197,117653566,8821866
(주)네오위즈,95660,Dec-17,174045348,22695172,106849588,11169085
(주)네오위즈,95660,Dec-18,215490230,25856552,155574255,14469922
(주)네오위즈,95660,Dec-19,254498033,26932409,202617148,18086221
(주)네오위즈홀딩스,42420,Dec-11,727227250,132022830,13097599,2260436
(주)네오위즈홀딩스,42420,Dec-12,742971136,130466438,19093083,2213413
(주)네오위즈홀딩스,42420,Dec-13,512084970,53154980,3582577,276212
(주)네오위즈홀딩스,42420,Dec-14,262205577,42046922,1582089,171432
(주)네오위즈홀딩스,42420,Dec-15,199471968,35170931,634975,131193
(주)네오위즈홀딩스,42420,Dec-16,201698095,24214983,543311,131874
(주)네오위즈홀딩스,42420,Dec-17,184864190,24677190,551698,151950
(주)네오위즈홀딩스,42420,Dec-18,228327081,25934722,693917,202654
(주)네오위즈홀딩스,42420,Dec-19,253948130,0,1860715,0
(주)네오크레마,311390,Dec-19,19776649,3774520,18448423,2577881
(주)네오티스,85910,Dec-11,,,29184036,10040808
(주)네오티스,85910,Dec-12,,,34980811,9750781
(주)네오티스,85910,Dec-13,36116964,9791371,36283655,9791371
(주)네오티스,85910,Dec-14,37658799,9408050,37658799,9122596
(주)네오티스,85910,Dec-15,35730680,9246908,35730680,9246908
(주)네오티스,85910,Dec-16,40161938,14123170,40161938,14123170
(주)네오티스,85910,Dec-17,43473210,14248758,43473210,14248758
(주)네오티스,85910,Dec-18,45195339,14707913,45195339,14707913
(주)네오티스,85910,Dec-19,42409365,14653075,42566577,14737620
(주)네오팜,92730,Dec-11,,,16944305,3498231
(주)네오팜,92730,Dec-12,,,18774372,3581922
(주)네오팜,92730,Dec-13,,,20137821,4158591
(주)네오팜,92730,Dec-14,,,25602822,3773139
(주)네오팜,92730,Dec-15,,,35964570,4950182
(주)네오팜,92730,Dec-16,42368623,4718165,42257057,4770551
(주)네오팜,92730,Dec-17,53633507,7308842,53553213,7421970
(주)네오팜,92730,Dec-18,66274582,8919219,66336414,9248812
(주)네오팜,92730,Dec-19,83240333,9113966,83586492,10766889
(주)네오펙트,290660,Dec-18,5653093,4336047,4556630,6380558
(주)네오펙트,290660,Dec-19,12311251,5225297,5240117,2382388
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,11379348
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,7168697
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,9226708,23815420,9224568
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,11107698
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,4267843
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,2953496
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,1131692
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,1679761
(주)네이처셀,7390,Dec-11,,,22793853,3494383
(주)네이처셀,7390,Dec-12,,,27205250,3860823
(주)네이처셀,7390,Dec-13,,,29208214,3895867
(주)네이처셀,7390,Dec-14,,,25355151,3719780
(주)네이처셀,7390,Dec-15,,,30553552,4708462
(주)네이처셀,7390,Dec-16,,,26787767,4365764
(주)네이처셀,7390,Dec-17,,,27215252,4098893
(주)네이처셀,7390,Dec-18,,,26715298,3685413
(주)네이처셀,7390,Dec-19,,,23072026,3555112
(주)네패스,33640,Dec-11,276089822,45978329,215792824,36380249
(주)네패스,33640,Dec-12,290541326,50099152,257273977,45190527
(주)네패스,33640,Dec-13,364128942,44883329,229529877,36459266
(주)네패스,33640,Dec-14,328792875,43160758,191486707,35729983
(주)네패스,33640,Dec-15,279220555,40461550,219352855,36614285
(주)네패스,33640,Dec-16,254535006,37771085,223644590,34923192
(주)네패스,33640,Dec-17,285034101,30712356,261721389,28673738
(주)네패스,33640,Dec-18,273317888,34324047,267505341,32794987
(주)네패스,33640,Dec-19,356317076,46997918,343577304,44701448
(주)넥센,5720,Dec-11,281033576,48075994,239883610,54155624
(주)넥센,5720,Dec-12,285150563,49789177,218800500,47134666
(주)넥센,5720,Dec-13,379858452,51074558,223755894,39047197
(주)넥센,5720,Dec-14,354340603,43602506,214828028,35649477
(주)넥센,5720,Dec-15,306141351,42620494,193901062,32726629
(주)넥센,5720,Dec-16,321408358,45994479,192727587,33165195
(주)넥센,5720,Dec-17,314030027,61695271,212026557,51068233
(주)넥센,5720,Dec-18,1360025189,425133659,341728815,50272434
(주)넥센,5720,Dec-19,2291341654,399146823,352221398,51241644
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,6697922
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,3005524
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,7255894
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,3811964
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,2560864
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,9750228
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,7791970
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,6442830
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,7267724
(주)넥스트아이,137940,Dec-11,,,17766393,983080
(주)넥스트아이,137940,Dec-12,25700825,4224260,23002665,4081275
(주)넥스트아이,137940,Dec-13,27906402,2664406,23926935,2353144
(주)넥스트아이,137940,Dec-14,29162012,6158898,26827608,6069691
(주)넥스트아이,137940,Dec-15,26565766,8036879,23004561,7010466
(주)넥스트아이,137940,Dec-16,39439948,10992834,22779239,5967337
(주)넥스트아이,137940,Dec-17,59482937,10610940,26394171,3824741
(주)넥스트아이,137940,Dec-18,87218818,17234566,26390218,5022478
(주)넥스트아이,137940,Dec-19,87989318,22336185,24578616,7031517
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,5690843,54388887,5687948
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,11208481,76567592,12056801
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,27445851,103941613,27218724
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,29954010,57004350,23991754
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,21798466,87625568,19687995
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,31069621,65461700,16912465
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,2231297
(주)넥슨게임즈,225570,Dec-18,,,23584094,1400868
(주)넥슨게임즈,225570,Dec-19,,,28498282,11129189
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,2277830,7345180,1162901
(주)넵튠,217270,Dec-17,20528450,2277674,7112477,1076378
(주)넵튠,217270,Dec-18,18174243,2088678,6580514,1042913
(주)넵튠,217270,Dec-19,18037054,2036397,7858331,1146817
(주)노랑풍선,104620,Dec-19,76779803,14963531,75861593,14945281
(주)노루페인트,90350,Dec-11,387059408,115553174,360300788,110008370
(주)노루페인트,90350,Dec-12,418644745,119328422,388476033,112635863
(주)노루페인트,90350,Dec-13,433477073,134274658,397752527,123811719
(주)노루페인트,90350,Dec-14,458147572,141260167,415584075,132441646
(주)노루페인트,90350,Dec-15,461646501,140776421,419623762,131546482
(주)노루페인트,90350,Dec-16,478935529,148692810,432008469,138266009
(주)노루페인트,90350,Dec-17,551409798,150610688,479767969,134942072
(주)노루페인트,90350,Dec-18,614726256,159336523,537142428,140855318
(주)노루페인트,90350,Dec-19,647452120,148563649,564410946,135488634
(주)노루홀딩스,320,Dec-11,547974061,129358033,24611009,0
(주)노루홀딩스,320,Dec-12,585634923,147354137,25779927,0
(주)노루홀딩스,320,Dec-13,613234216,170244654,39806209,0
(주)노루홀딩스,320,Dec-14,669995655,189915912,35964059,0
(주)노루홀딩스,320,Dec-15,683481222,204287873,34672425,0
(주)노루홀딩스,320,Dec-16,690144458,205891867,81209820,0
(주)노루홀딩스,320,Dec-17,771302006,190948412,42261655,0
(주)노루홀딩스,320,Dec-18,835993399,202794812,32516984,0
(주)노루홀딩스,320,Dec-19,884292309,193696013,29788835,0
(주)노바렉스,194700,Dec-18,107311222,14503658,107299812,14503658
(주)노바렉스,194700,Dec-19,159100863,24347544,159077916,24337495
(주)노바텍,285490,Dec-18,25883507,976080,25865920,976080
(주)노바텍,285490,Dec-19,26133499,3892956,24833626,1969693
(주)노블엠앤비,106520,Dec-12,85612148,25664682,83617749,25244825
(주)노블엠앤비,106520,Dec-13,153755286,24509122,152712125,24176040
(주)노블엠앤비,106520,Dec-14,77158349,12161971,77158349,11801680
(주)노블엠앤비,106520,Dec-15,70713722,19099844,64856256,12228513
(주)노블엠앤비,106520,Dec-16,63662855,12790138,52251867,9379315
(주)노블엠앤비,106520,Dec-17,60316673,14250787,55483850,10190067
(주)노블엠앤비,106520,Dec-18,64349679,14108071,58748007,8833772
(주)노블엠앤비,106520,Dec-19,75340573,8312230,64600882,5956605
(주)노터스,278650,Dec-19,46039645,5494746,32452769,3905397
(주)녹십자,6280,Dec-11,767911771,219913000,698866474,205294139
(주)녹십자,6280,Dec-12,811774313,218670000,715596640,199168000
(주)녹십자,6280,Dec-13,888168207,253294935,793754169,230392380
(주)녹십자,6280,Dec-14,975327106,245390301,854258393,215499000
(주)녹십자,6280,Dec-15,1047812247,288281000,912910940,253508000
(주)녹십자,6280,Dec-16,1197903918,343711000,1033113771,305768367
(주)녹십자,6280,Dec-17,1287916286,361291000,1098478748,323293686
(주)녹십자,6280,Dec-18,1334877810,382510373,1141422783,343405899
(주)녹십자,6280,Dec-19,1369709727,392862507,1146093542,345616328
(주)녹십자엠에스,142280,Dec-14,,,81334576,25916325
(주)녹십자엠에스,142280,Dec-15,89298322,28519412,89301322,28183908
(주)녹십자엠에스,142280,Dec-16,86162555,24763616,86162555,24519407
(주)녹십자엠에스,142280,Dec-17,98389224,25134295,98107431,24895578
(주)녹십자엠에스,142280,Dec-18,86321905,22753195,86321685,22753295
(주)녹십자엠에스,142280,Dec-19,94085373,25446049,94084564,25207077
(주)녹십자웰빙,234690,Dec-19,,,66937567,14198067
(주)녹십자홀딩스,5250,Dec-11,817952804,226339000,34013200,0
(주)녹십자홀딩스,5250,Dec-12,856575203,220663000,30842528,0
(주)녹십자홀딩스,5250,Dec-13,938298393,247076668,34467648,0
(주)녹십자홀딩스,5250,Dec-14,1044768160,245038444,36775636,0
(주)녹십자홀딩스,5250,Dec-15,1132876997,289814370,47791895,0
(주)녹십자홀딩스,5250,Dec-16,1354466206,353730182,98335182,0
(주)녹십자홀딩스,5250,Dec-17,1465489007,367989000,115366471,0
(주)녹십자홀딩스,5250,Dec-18,1548714795,391550530,140083966,0
(주)녹십자홀딩스,5250,Dec-19,1524799074,399527147,63553295,0
(주)녹원씨엔아이,65560,Dec-11,31094117,0,27504233,0
(주)녹원씨엔아이,65560,Dec-12,27705495,2355862,18312284,1272126
(주)녹원씨엔아이,65560,Dec-13,15090112,2499545,12938738,2389748
(주)녹원씨엔아이,65560,Dec-14,5068245,1799105,3251585,1093216
(주)녹원씨엔아이,65560,Dec-15,7329185,3793287,7489388,3793287
(주)녹원씨엔아이,65560,Dec-16,3875841,1589985,3875841,1589985
(주)녹원씨엔아이,65560,Dec-17,22075102,10979262,4347268,1773502
(주)녹원씨엔아이,65560,Dec-18,76356153,15957949,31693454,12258931
(주)녹원씨엔아이,65560,Dec-19,62274838,6918390,30113118,11682337
(주)농심,4370,Dec-11,2170883423,208560816,1970686353,158164613
(주)농심,4370,Dec-12,2175710560,197291178,1958917740,157846897
(주)농심,4370,Dec-13,2086651379,204840371,1870807165,155637019
(주)농심,4370,Dec-14,2041702670,197145455,1801320197,153021334
(주)농심,4370,Dec-15,2181623581,212722739,1878665375,157388438
(주)농심,4370,Dec-16,2217015272,223807761,1862187459,165436188
(주)농심,4370,Dec-17,2208260640,223841601,1855364121,164644408
(주)농심,4370,Dec-18,2236436215,197470949,1857814054,158615162
