회사명,거래소코드,회계년도,매출액(IFRS연결),자산(IFRS연결),매출액(IFRS개별),자산(IFRS개별)
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,29901810,99495652,14881694,72593232
(주)나노,187790,Dec-16,48175171,83440884,18480121,57351009
(주)나노,187790,Dec-17,73089292,91574665,29944292,59149648
(주)나노,187790,Dec-18,81942719,108261295,34238747,66624058
(주)나노,187790,Dec-19,73694955,116141232,38421023,73016346
(주)나노브릭,286750,Dec-19,7775408,24551526,7775408,24551526
(주)나노신소재,121600,Dec-11,33480756,73056413,33480756,73039188
(주)나노신소재,121600,Dec-12,23644347,68351781,23644347,68451247
(주)나노신소재,121600,Dec-13,27009014,67523690,26827489,67590589
(주)나노신소재,121600,Dec-14,27926752,71678554,27926752,71672677
(주)나노신소재,121600,Dec-15,43140425,83449448,43140425,82685704
(주)나노신소재,121600,Dec-16,41111800,84239207,41111800,84288643
(주)나노신소재,121600,Dec-17,45568866,88963512,45568866,89013566
(주)나노신소재,121600,Dec-18,52249960,98480424,52249960,98056917
(주)나노신소재,121600,Dec-19,48892961,101893569,48892961,101777474
(주)나노엔텍,39860,Dec-11,13153879,49649382,13088091,50081334
(주)나노엔텍,39860,Dec-12,13435035,44437103,13561450,44443980
(주)나노엔텍,39860,Dec-13,19084457,44803627,19071599,46319139
(주)나노엔텍,39860,Dec-14,19498657,43261142,20255673,46185844
(주)나노엔텍,39860,Dec-15,24839316,52687009,18652444,58551326
(주)나노엔텍,39860,Dec-16,22205895,45707894,19928840,47792785
(주)나노엔텍,39860,Dec-17,23809593,42369896,22133358,45400592
(주)나노엔텍,39860,Dec-18,25796821,42161682,24871160,45657059
(주)나노엔텍,39860,Dec-19,26255836,46639328,25099090,50554981
(주)나무가,190510,Dec-15,403847036,203857810,330071994,147630953
(주)나무가,190510,Dec-16,292613003,195912474,189575941,114797114
(주)나무가,190510,Dec-17,257564977,142414320,169353908,73845257
(주)나무가,190510,Dec-18,312824892,118767661,199656907,78000824
(주)나무가,190510,Dec-19,362063863,194518538,275379664,157114377
(주)나스미디어,89600,Dec-13,,,24754414,97139620
(주)나스미디어,89600,Dec-14,,,29855317,97502238
(주)나스미디어,89600,Dec-15,,,45490455,141732627
(주)나스미디어,89600,Dec-16,69943009,263925022,61749724,192274757
(주)나스미디어,89600,Dec-17,120275391,315966980,84283178,239540352
(주)나스미디어,89600,Dec-18,106607030,303112420,71877991,229196776
(주)나스미디어,89600,Dec-19,117006838,356236026,78372579,279587256
(주)나이벡,138610,Dec-11,,,2702416,17401025
(주)나이벡,138610,Dec-12,,,3875799,16460027
(주)나이벡,138610,Dec-13,,,2271977,17054924
(주)나이벡,138610,Dec-14,,,4786118,14148441
(주)나이벡,138610,Dec-15,,,4173528,19428914
(주)나이벡,138610,Dec-16,,,4804232,22969642
(주)나이벡,138610,Dec-17,,,6302575,25750373
(주)나이벡,138610,Dec-18,,,5207877,22317590
(주)나이벡,138610,Dec-19,,,9287488,35734880
(주)나이스디앤비,130580,Dec-11,,,17447086,22641623
(주)나이스디앤비,130580,Dec-12,,,19285428,24790683
(주)나이스디앤비,130580,Dec-13,,,19592150,27132117
(주)나이스디앤비,130580,Dec-14,,,21139275,31070259
(주)나이스디앤비,130580,Dec-15,25675101,37168676,23685546,34806859
(주)나이스디앤비,130580,Dec-16,33964917,40466208,24018056,37343939
(주)나이스디앤비,130580,Dec-17,42282947,46928148,32327045,43008000
(주)나이스디앤비,130580,Dec-18,52040929,56660361,42167015,51102350
(주)나이스디앤비,130580,Dec-19,77330430,78675556,50280560,60523112
(주)나이스홀딩스,34310,Dec-11,194810015,427573951,27906675,329687222
(주)나이스홀딩스,34310,Dec-12,211902144,496053949,32479387,326573175
(주)나이스홀딩스,34310,Dec-13,754166289,865450175,24585959,340424811
(주)나이스홀딩스,34310,Dec-14,936827214,1191004551,24855128,374466879
(주)나이스홀딩스,34310,Dec-15,1090840202,1242453840,30358130,379918653
(주)나이스홀딩스,34310,Dec-16,1346411434,1408253173,33693212,388557495
(주)나이스홀딩스,34310,Dec-17,1450068987,1742367144,37458486,384843529
(주)나이스홀딩스,34310,Dec-18,1611892148,2172977804,40325277,423389599
(주)나이스홀딩스,34310,Dec-19,1877743691,2564827369,44669568,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,259574975,302410988,224292636
(주)남선알미늄,8350,Dec-12,,,308547177,236720122
(주)남선알미늄,8350,Dec-13,,,353378515,237576875
(주)남선알미늄,8350,Dec-14,,,341293036,240321965
(주)남선알미늄,8350,Dec-15,,,350317585,286102329
(주)남선알미늄,8350,Dec-16,,,400734305,283413750
(주)남선알미늄,8350,Dec-17,,,400667879,284649401
(주)남선알미늄,8350,Dec-18,347834921,303023071,347834921,294949630
(주)남선알미늄,8350,Dec-19,324782177,295529661,324782177,292559970
(주)남성,4270,Dec-11,66156225,222934371,55212184,185361070
(주)남성,4270,Dec-12,68020409,221414593,55616541,189440992
(주)남성,4270,Dec-13,73072002,200078722,56628063,170466140
(주)남성,4270,Dec-14,69059783,195514519,59274363,170614606
(주)남성,4270,Dec-15,75864783,201740627,62237269,176973347
(주)남성,4270,Dec-16,83724292,204535206,70870441,169335721
(주)남성,4270,Dec-17,91991880,203435953,78335735,170016707
(주)남성,4270,Dec-18,83251810,205083689,63605003,168663357
(주)남성,4270,Dec-19,72953026,204791617,57819890,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,88718019
(주)내츄럴엔도텍,168330,Dec-15,44506401,69432771,44506401,68048870
(주)내츄럴엔도텍,168330,Dec-16,6556020,85875253,6556020,84785249
(주)내츄럴엔도텍,168330,Dec-17,9238808,85682820,9238808,76003964
(주)내츄럴엔도텍,168330,Dec-18,8928362,61165965,8892649,58376529
(주)내츄럴엔도텍,168330,Dec-19,6580460,48783961,6615116,46385446
(주)네오리진,94860,Dec-11,42947694,50506702,23311768,38211632
(주)네오리진,94860,Dec-12,,,24667502,43332725
(주)네오리진,94860,Dec-13,,,41569623,41590190
(주)네오리진,94860,Dec-14,,,34582751,30254515
(주)네오리진,94860,Dec-15,,,12413198,15421277
(주)네오리진,94860,Dec-16,,,10654596,15595920
(주)네오리진,94860,Dec-17,9263380,17683620,9032026,17731465
(주)네오리진,94860,Dec-18,,,9064462,14691632
(주)네오리진,94860,Dec-19,,,11270250,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,64170222,25334754,61104654
(주)네오오토,212560,Dec-15,,,115393747,120456080
(주)네오오토,212560,Dec-16,,,140544448,134856787
(주)네오오토,212560,Dec-17,,,128249343,137106556
(주)네오오토,212560,Dec-18,,,115243742,142507781
(주)네오오토,212560,Dec-19,,,118441501,141061458
(주)네오위즈,95660,Dec-11,667748340,626224593,592103340,591341137
(주)네오위즈,95660,Dec-12,674589550,625813964,588447125,617354527
(주)네오위즈,95660,Dec-13,442897817,506848572,371656266,551249191
(주)네오위즈,95660,Dec-14,201029653,423334499,139550248,461517570
(주)네오위즈,95660,Dec-15,190070606,374371339,125990929,449105231
(주)네오위즈,95660,Dec-16,191038418,317438639,117653566,384869735
(주)네오위즈,95660,Dec-17,174045348,304359379,106849588,358084232
(주)네오위즈,95660,Dec-18,215490230,366712258,155574255,369637231
(주)네오위즈,95660,Dec-19,254498033,398001624,202617148,364839362
(주)네오위즈홀딩스,42420,Dec-11,727227250,699856916,13097599,281363732
(주)네오위즈홀딩스,42420,Dec-12,742971136,689645348,19093083,293245166
(주)네오위즈홀딩스,42420,Dec-13,512084970,588519102,3582577,262710442
(주)네오위즈홀딩스,42420,Dec-14,262205577,573964611,1582089,272391992
(주)네오위즈홀딩스,42420,Dec-15,199471968,570887893,634975,368262016
(주)네오위즈홀딩스,42420,Dec-16,201698095,533357640,543311,328583153
(주)네오위즈홀딩스,42420,Dec-17,184864190,524777876,551698,313767777
(주)네오위즈홀딩스,42420,Dec-18,228327081,590591987,693917,306379044
(주)네오위즈홀딩스,42420,Dec-19,253948130,622123554,1860715,305733563
(주)네오크레마,311390,Dec-19,19776649,47211442,18448423,45863302
(주)네오티스,85910,Dec-11,,,29184036,68203366
(주)네오티스,85910,Dec-12,,,34980811,70371168
(주)네오티스,85910,Dec-13,36116964,85206045,36283655,82403567
(주)네오티스,85910,Dec-14,37658799,84630312,37658799,80613277
(주)네오티스,85910,Dec-15,35730680,84946749,35730680,80839473
(주)네오티스,85910,Dec-16,40161938,84886956,40161938,81259493
(주)네오티스,85910,Dec-17,43473210,81029245,43473210,78550459
(주)네오티스,85910,Dec-18,45195339,86639875,45195339,84260526
(주)네오티스,85910,Dec-19,42409365,86911739,42566577,84509470
(주)네오팜,92730,Dec-11,,,16944305,34000642
(주)네오팜,92730,Dec-12,,,18774372,34141789
(주)네오팜,92730,Dec-13,,,20137821,34758707
(주)네오팜,92730,Dec-14,,,25602822,35836403
(주)네오팜,92730,Dec-15,,,35964570,40409458
(주)네오팜,92730,Dec-16,42368623,46509145,42257057,46991314
(주)네오팜,92730,Dec-17,53633507,56694807,53553213,57785337
(주)네오팜,92730,Dec-18,66274582,72928484,66336414,74458661
(주)네오팜,92730,Dec-19,83240333,122741537,83586492,123245965
(주)네오펙트,290660,Dec-18,5653093,35920416,4556630,41288317
(주)네오펙트,290660,Dec-19,12311251,47016455,5240117,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,30322642,23815420,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,25949215
(주)네이처셀,7390,Dec-11,,,22793853,26205792
(주)네이처셀,7390,Dec-12,,,27205250,24824589
(주)네이처셀,7390,Dec-13,,,29208214,23016530
(주)네이처셀,7390,Dec-14,,,25355151,24536576
(주)네이처셀,7390,Dec-15,,,30553552,45969748
(주)네이처셀,7390,Dec-16,,,26787767,52666628
(주)네이처셀,7390,Dec-17,,,27215252,51440663
(주)네이처셀,7390,Dec-18,,,26715298,52875422
(주)네이처셀,7390,Dec-19,,,23072026,93110328
(주)네패스,33640,Dec-11,276089822,319659039,215792824,268636973
(주)네패스,33640,Dec-12,290541326,338761029,257273977,313471403
(주)네패스,33640,Dec-13,364128942,395087608,229529877,308568404
(주)네패스,33640,Dec-14,328792875,385538915,191486707,308801673
(주)네패스,33640,Dec-15,279220555,355858618,219352855,287262174
(주)네패스,33640,Dec-16,254535006,298597454,223644590,275811611
(주)네패스,33640,Dec-17,285034101,308121193,261721389,292764814
(주)네패스,33640,Dec-18,273317888,281991633,267505341,286763961
(주)네패스,33640,Dec-19,356317076,521648374,343577304,392537623
(주)넥센,5720,Dec-11,281033576,521959112,239883610,428934662
(주)넥센,5720,Dec-12,285150563,720858644,218800500,553189087
(주)넥센,5720,Dec-13,379858452,787194782,223755894,550327802
(주)넥센,5720,Dec-14,354340603,837243995,214828028,568520715
(주)넥센,5720,Dec-15,306141351,883064033,193901062,569535605
(주)넥센,5720,Dec-16,321408358,970602747,192727587,581253078
(주)넥센,5720,Dec-17,314030027,1085451848,212026557,653953608
(주)넥센,5720,Dec-18,1360025189,3825103267,341728815,660401955
(주)넥센,5720,Dec-19,2291341654,4098014996,352221398,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,105169657
(주)넥스트아이,137940,Dec-11,,,17766393,26466732
(주)넥스트아이,137940,Dec-12,25700825,34121513,23002665,32953013
(주)넥스트아이,137940,Dec-13,27906402,40616025,23926935,39741543
(주)넥스트아이,137940,Dec-14,29162012,44377477,26827608,43788615
(주)넥스트아이,137940,Dec-15,26565766,46268860,23004561,44416952
(주)넥스트아이,137940,Dec-16,39439948,98887814,22779239,84181290
(주)넥스트아이,137940,Dec-17,59482937,138956473,26394171,112900563
(주)넥스트아이,137940,Dec-18,87218818,177572044,26390218,96931481
(주)넥스트아이,137940,Dec-19,87989318,174552667,24578616,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,179333543,54388887,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,200430116,76567592,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,230523945,103941613,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,256463072,57004350,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,256522672,87625568,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,313341346,65461700,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,42988788
(주)넥슨게임즈,225570,Dec-18,,,23584094,29415924
(주)넥슨게임즈,225570,Dec-19,,,28498282,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,47885328,7345180,43886650
(주)넵튠,217270,Dec-17,20528450,110288332,7112477,105560625
(주)넵튠,217270,Dec-18,18174243,129607837,6580514,123729011
(주)넵튠,217270,Dec-19,18037054,115667487,7858331,113005518
(주)노랑풍선,104620,Dec-19,76779803,114981929,75861593,114665477
(주)노루페인트,90350,Dec-11,387059408,490240264,360300788,473071190
(주)노루페인트,90350,Dec-12,418644745,527545682,388476033,511877762
(주)노루페인트,90350,Dec-13,433477073,528887786,397752527,507427528
(주)노루페인트,90350,Dec-14,458147572,544220095,415584075,518168929
(주)노루페인트,90350,Dec-15,461646501,572890897,419623762,526081263
(주)노루페인트,90350,Dec-16,478935529,570582358,432008469,543186736
(주)노루페인트,90350,Dec-17,551409798,591817509,479767969,541017214
(주)노루페인트,90350,Dec-18,614726256,607444943,537142428,555644322
(주)노루페인트,90350,Dec-19,647452120,627342505,564410946,570495808
(주)노루홀딩스,320,Dec-11,547974061,787102842,24611009,253906367
(주)노루홀딩스,320,Dec-12,585634923,835907566,25779927,264856913
(주)노루홀딩스,320,Dec-13,613234216,852424599,39806209,281605639
(주)노루홀딩스,320,Dec-14,669995655,899883032,35964059,290205704
(주)노루홀딩스,320,Dec-15,683481222,986460689,34672425,296813243
(주)노루홀딩스,320,Dec-16,690144458,970205089,81209820,358239741
(주)노루홀딩스,320,Dec-17,771302006,988648437,42261655,360020678
(주)노루홀딩스,320,Dec-18,835993399,987142342,32516984,359065830
(주)노루홀딩스,320,Dec-19,884292309,1007372302,29788835,358530733
(주)노바렉스,194700,Dec-18,107311222,106320975,107299812,107314076
(주)노바렉스,194700,Dec-19,159100863,154372405,159077916,155770082
(주)노바텍,285490,Dec-18,25883507,33247538,25865920,32623828
(주)노바텍,285490,Dec-19,26133499,39961029,24833626,44428906
(주)노블엠앤비,106520,Dec-12,85612148,91658984,83617749,92004066
(주)노블엠앤비,106520,Dec-13,153755286,129473218,152712125,128993822
(주)노블엠앤비,106520,Dec-14,77158349,104172101,77158349,103247253
(주)노블엠앤비,106520,Dec-15,70713722,161827043,64856256,128981670
(주)노블엠앤비,106520,Dec-16,63662855,124085655,52251867,93648196
(주)노블엠앤비,106520,Dec-17,60316673,118174546,55483850,97888905
(주)노블엠앤비,106520,Dec-18,64349679,110217014,58748007,89145551
(주)노블엠앤비,106520,Dec-19,75340573,106373832,64600882,93644281
(주)노터스,278650,Dec-19,46039645,61530652,32452769,57879362
(주)녹십자,6280,Dec-11,767911771,860353832,698866474,814582371
(주)녹십자,6280,Dec-12,811774313,954379520,715596640,904287417
(주)녹십자,6280,Dec-13,888168207,1104264801,793754169,1040802954
(주)녹십자,6280,Dec-14,975327106,1330351374,854258393,1232228382
(주)녹십자,6280,Dec-15,1047812247,1415128446,912910940,1323117870
(주)녹십자,6280,Dec-16,1197903918,1550614664,1033113771,1422757264
(주)녹십자,6280,Dec-17,1287916286,1703581525,1098478748,1575759046
(주)녹십자,6280,Dec-18,1334877810,1723409866,1141422783,1580579529
(주)녹십자,6280,Dec-19,1369709727,1959299528,1146093542,1742374171
(주)녹십자엠에스,142280,Dec-14,,,81334576,52098526
(주)녹십자엠에스,142280,Dec-15,89298322,72607494,89301322,67895027
(주)녹십자엠에스,142280,Dec-16,86162555,63605007,86162555,60320733
(주)녹십자엠에스,142280,Dec-17,98389224,61564417,98107431,57624087
(주)녹십자엠에스,142280,Dec-18,86321905,63972829,86321685,60982362
(주)녹십자엠에스,142280,Dec-19,94085373,88866125,94084564,85901362
(주)녹십자웰빙,234690,Dec-19,,,66937567,106715710
(주)녹십자홀딩스,5250,Dec-11,817952804,4603216704,34013200,880446935
(주)녹십자홀딩스,5250,Dec-12,856575203,1446337218,30842528,699470921
(주)녹십자홀딩스,5250,Dec-13,938298393,1624124363,34467648,766055042
(주)녹십자홀딩스,5250,Dec-14,1044768160,1790874896,36775636,722616440
(주)녹십자홀딩스,5250,Dec-15,1132876997,2058661120,47791895,829703432
(주)녹십자홀딩스,5250,Dec-16,1354466206,2249277259,98335182,846282314
