회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별)
(주)그래디언트,35080,Dec-17,1229878565,137969792,1804533355,3201309,0,344022749
(주)그래디언트,35080,Dec-18,1261972833,166911756,1809664488,2674301,0,339457297
(주)그래디언트,35080,Dec-19,1206801338,85519268,1780051911,208003,0,336145750
(주)그리티,204020,Dec-18,89112620,40441857,95755030,75670982,30715245,86557287
(주)그리티,204020,Dec-19,82603832,42201748,92151596,68611692,32650635,86803901
(주)그린플러스,186230,Dec-19,38480019,6019316,72321985,28574671,5842839,56587945
(주)글로벌스탠다드테크놀로지,83450,Dec-11,33914648,14561368,52575255,31754029,13226235,49714791
(주)글로벌스탠다드테크놀로지,83450,Dec-12,31615500,17354428,53824618,27371107,15560311,49050552
(주)글로벌스탠다드테크놀로지,83450,Dec-13,37636405,17043649,62626777,34350069,15483578,57053266
(주)글로벌스탠다드테크놀로지,83450,Dec-14,42966221,13254999,69972237,38669764,11786134,63317853
(주)글로벌스탠다드테크놀로지,83450,Dec-15,35391249,9698920,69691968,30726947,8283238,60770711
(주)글로벌스탠다드테크놀로지,83450,Dec-16,53825575,23047266,89405841,46676903,19337480,78440684
(주)글로벌스탠다드테크놀로지,83450,Dec-17,57916418,22852794,102400669,46766708,17981798,88966307
(주)글로벌스탠다드테크놀로지,83450,Dec-18,54651818,18514976,105027408,41265448,11906377,87524011
(주)글로벌스탠다드테크놀로지,83450,Dec-19,88978443,21844307,136751562,78199372,17832463,120984040
(주)금양,1570,Dec-11,73356949,14236426,130817841,50168793,6884124,124086392
(주)금양,1570,Dec-12,69850864,13739318,127557393,46841743,7118999,127197484
(주)금양,1570,Dec-13,90828722,20839381,147115126,60939478,8359928,142485295
(주)금양,1570,Dec-14,111767170,25271205,160244911,57627190,10954973,145135554
(주)금양,1570,Dec-15,116881516,21613668,165405931,63905239,9434413,157467543
(주)금양,1570,Dec-16,92604838,19103181,178901902,61611949,6869584,174953809
(주)금양,1570,Dec-17,130477254,22603043,196084032,58591469,8612918,167120998
(주)금양,1570,Dec-18,129420730,24409366,204777156,48188432,8960870,155507052
(주)금양,1570,Dec-19,130285368,27024408,224222540,61997758,10501788,171931897
(주)금호에이치티,214330,Dec-15,86522457,28696569,123875646,80694020,20906519,109367040
(주)금호에이치티,214330,Dec-16,90849794,30299760,156606980,92744392,20950659,151786975
(주)금호에이치티,214330,Dec-17,88316450,31489881,150164495,89724027,21605544,146407321
(주)금호에이치티,214330,Dec-18,155547300,49440535,238380056,138884192,31971852,230268876
(주)금호에이치티,214330,Dec-19,204929138,48755715,322078193,183830342,31972894,314666069
(주)금화피에스시,36190,Dec-11,,,,65271945,0,94174014
(주)금화피에스시,36190,Dec-12,,,,73807483,0,105483370
(주)금화피에스시,36190,Dec-13,89606593,211891,142932108,78244379,0,135180701
(주)금화피에스시,36190,Dec-14,92403274,650775,158057524,76794467,0,146360964
(주)금화피에스시,36190,Dec-15,121277555,572369,189001800,103478978,0,175086217
(주)금화피에스시,36190,Dec-16,144728651,832281,215036137,126330610,0,197557790
(주)금화피에스시,36190,Dec-17,158082025,1035746,231639148,141168180,0,216252318
(주)금화피에스시,36190,Dec-18,178015924,1139754,262516457,157919642,0,242310750
(주)금화피에스시,36190,Dec-19,184009183,1217558,281692946,152061849,0,255149491
(주)기가레인,49080,Dec-13,52670777,10704669,122523850,52867551,10634480,122926340
(주)기가레인,49080,Dec-14,42916021,11467784,131923500,42277551,11226248,133237615
(주)기가레인,49080,Dec-15,45758661,8173832,151757532,42133622,6815349,148551434
(주)기가레인,49080,Dec-16,46144283,7789794,155732003,43016521,5755900,152639799
(주)기가레인,49080,Dec-17,72343064,24300940,181628353,69139156,22471865,179756049
(주)기가레인,49080,Dec-18,97225166,37262134,179113947,93687799,35715541,176296022
(주)기가레인,49080,Dec-19,60133834,17628230,117798198,60124344,15205943,115539385
(주)기산텔레콤,35460,Dec-11,55476277,18767251,86259438,36475109,10909684,59416681
(주)기산텔레콤,35460,Dec-12,55620433,13259612,73234520,25695937,5331514,46588431
(주)기산텔레콤,35460,Dec-13,63696575,15151600,78811114,36537435,5894529,57254925
(주)기산텔레콤,35460,Dec-14,64834230,22011486,78052777,35605455,5456977,54284156
(주)기산텔레콤,35460,Dec-15,64461290,18183749,76012528,37184206,4919930,53901387
(주)기산텔레콤,35460,Dec-16,62942880,17338891,74209973,31145919,4378274,47117435
(주)기산텔레콤,35460,Dec-17,58352347,21211655,70137339,29268094,7924502,44554117
(주)기산텔레콤,35460,Dec-18,46536756,19445191,56180491,23094786,3963378,34219394
(주)기산텔레콤,35460,Dec-19,49053647,20148676,66789756,22585911,3162634,40025881
(주)까뮤이앤씨,13700,Dec-11,,,,76964607,4678067,248885092
(주)까뮤이앤씨,13700,Dec-12,,,,119571783,5293572,203481478
(주)까뮤이앤씨,13700,Dec-13,,,,109233863,1151053,167635146
(주)까뮤이앤씨,13700,Dec-14,,,,34559227,1514376,129647729
(주)까뮤이앤씨,13700,Dec-15,,,,62979800,1396884,129465385
(주)까뮤이앤씨,13700,Dec-16,,,,45642684,1361867,142978398
(주)까뮤이앤씨,13700,Dec-17,,,,41210840,1477286,139937930
(주)까뮤이앤씨,13700,Dec-18,,,,42850829,1984047,142240175
(주)까뮤이앤씨,13700,Dec-19,,,,74633980,1224883,168876167
(주)까스텔바작,308100,Dec-19,66201004,37141130,89005071,66187581,37141130,88614189
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,49781287,19870176,99495652,28103516,11643170,72593232
(주)나노,187790,Dec-16,34297077,15952670,83440884,18258906,7609827,57351009
(주)나노,187790,Dec-17,42822418,20989648,91574665,23979304,6727280,59149648
(주)나노,187790,Dec-18,51117840,23400275,108261295,21311661,7901458,66624058
(주)나노,187790,Dec-19,49148522,21584379,116141232,26750864,9169186,73016346
(주)나노브릭,286750,Dec-19,11714243,1921947,24551526,11714243,1921947,24551526
(주)나노신소재,121600,Dec-11,47025271,26824943,73056413,46740712,26824943,73039188
(주)나노신소재,121600,Dec-12,42125797,27117909,68351781,41944586,27117909,68451247
(주)나노신소재,121600,Dec-13,42799213,26850873,67523690,42581256,26850873,67590589
(주)나노신소재,121600,Dec-14,48906282,31359550,71678554,48606260,31359550,71672677
(주)나노신소재,121600,Dec-15,60962500,29013917,83449448,59895568,29013917,82685704
(주)나노신소재,121600,Dec-16,62485580,29895861,84239207,62232029,29895861,84288643
(주)나노신소재,121600,Dec-17,61681313,30968835,88963512,61474512,30968835,89013566
(주)나노신소재,121600,Dec-18,70792401,39994521,98480424,70100637,39994521,98056917
(주)나노신소재,121600,Dec-19,74512856,37755144,101893569,72468307,37755144,101777474
(주)나노엔텍,39860,Dec-11,36625845,3783762,49649382,35042662,3772253,50081334
(주)나노엔텍,39860,Dec-12,26183933,4708962,44437103,25393293,4579595,44443980
(주)나노엔텍,39860,Dec-13,25013045,4879289,44803627,23655125,4495255,46319139
(주)나노엔텍,39860,Dec-14,23133792,5547893,43261142,24713988,4361249,46185844
(주)나노엔텍,39860,Dec-15,25151814,5775124,52687009,26760417,3373488,58551326
(주)나노엔텍,39860,Dec-16,21923466,6556793,45707894,24010804,5387906,47792785
(주)나노엔텍,39860,Dec-17,22636243,5903314,42369896,25666940,5736380,45400592
(주)나노엔텍,39860,Dec-18,23339161,6277557,42161682,26007857,5679161,45657059
(주)나노엔텍,39860,Dec-19,27247058,6865258,46639328,30446256,5753842,50554981
(주)나무가,190510,Dec-15,153817851,34456731,203857810,133188532,1531151,147630953
(주)나무가,190510,Dec-16,134434932,26925230,195912474,86950983,931885,114797114
(주)나무가,190510,Dec-17,83286111,26473649,142414320,53865520,284743,73845257
(주)나무가,190510,Dec-18,66783642,10307124,118767661,59347429,209426,78000824
(주)나무가,190510,Dec-19,113544554,40166469,194518538,122158556,8877165,157114377
(주)나스미디어,89600,Dec-13,,,,90372296,0,97139620
(주)나스미디어,89600,Dec-14,,,,90151547,0,97502238
(주)나스미디어,89600,Dec-15,,,,124837374,0,141732627
(주)나스미디어,89600,Dec-16,188150770,0,263925022,124777193,0,192274757
(주)나스미디어,89600,Dec-17,241307138,0,315966980,172095168,0,239540352
(주)나스미디어,89600,Dec-18,229307714,0,303112420,161108150,0,229196776
(주)나스미디어,89600,Dec-19,280030917,0,356236026,206145559,0,279587256
(주)나이벡,138610,Dec-11,,,,5848353,643088,17401025
(주)나이벡,138610,Dec-12,,,,3786918,609893,16460027
(주)나이벡,138610,Dec-13,,,,4322281,956968,17054924
(주)나이벡,138610,Dec-14,,,,3070435,954087,14148441
(주)나이벡,138610,Dec-15,,,,7891581,1235586,19428914
(주)나이벡,138610,Dec-16,,,,8838096,1729827,22969642
(주)나이벡,138610,Dec-17,,,,9993465,2410746,25750373
(주)나이벡,138610,Dec-18,,,,5289806,2543370,22317590
(주)나이벡,138610,Dec-19,,,,17075714,3456755,35734880
(주)나이스디앤비,130580,Dec-11,,,,19301521,0,22641623
(주)나이스디앤비,130580,Dec-12,,,,21406455,0,24790683
(주)나이스디앤비,130580,Dec-13,,,,24628059,0,27132117
(주)나이스디앤비,130580,Dec-14,,,,28589069,0,31070259
(주)나이스디앤비,130580,Dec-15,29639861,7672,37168676,26792010,0,34806859
(주)나이스디앤비,130580,Dec-16,30111363,1540,40466208,25827572,0,37343939
(주)나이스디앤비,130580,Dec-17,28885312,2397,46928148,23474936,0,43008000
(주)나이스디앤비,130580,Dec-18,36486729,1426,56660361,30158313,0,51102350
(주)나이스디앤비,130580,Dec-19,53601462,1426,78675556,37120373,0,60523112
(주)나이스홀딩스,34310,Dec-11,98794232,1694751,427573951,33972630,0,329687222
(주)나이스홀딩스,34310,Dec-12,97958185,2269950,496053949,19325283,0,326573175
(주)나이스홀딩스,34310,Dec-13,412216064,6825374,865450175,19254329,0,340424811
(주)나이스홀딩스,34310,Dec-14,563473990,33160441,1191004551,7363727,0,374466879
(주)나이스홀딩스,34310,Dec-15,585369240,45655382,1242453840,7309656,0,379918653
(주)나이스홀딩스,34310,Dec-16,796885000,51029234,1408253173,10670867,0,388557495
(주)나이스홀딩스,34310,Dec-17,1080028901,65662108,1742367144,11867218,0,384843529
(주)나이스홀딩스,34310,Dec-18,1208350011,99030907,2172977804,4268790,0,423389599
(주)나이스홀딩스,34310,Dec-19,1501510395,81845667,2564827369,8247605,0,438147427
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,131047630,22590739,259574975,131038308,22590739,224292636
(주)남선알미늄,8350,Dec-12,,,,115095607,17668291,236720122
(주)남선알미늄,8350,Dec-13,,,,116450226,18214824,237576875
(주)남선알미늄,8350,Dec-14,,,,117806353,21400097,240321965
(주)남선알미늄,8350,Dec-15,,,,159264814,46255223,286102329
(주)남선알미늄,8350,Dec-16,,,,138382968,42702810,283413750
(주)남선알미늄,8350,Dec-17,,,,138840538,24433168,284649401
(주)남선알미늄,8350,Dec-18,128965047,16883921,303023071,128608273,16883921,294949630
(주)남선알미늄,8350,Dec-19,120272355,16737678,295529661,128507223,16737678,292559970
(주)남성,4270,Dec-11,69842536,23448585,222934371,75815086,190298,185361070
(주)남성,4270,Dec-12,67941450,20882229,221414593,74634718,143394,189440992
(주)남성,4270,Dec-13,62655069,17409498,200078722,71068971,160475,170466140
(주)남성,4270,Dec-14,61061543,21920909,195514519,74116640,220342,170614606
(주)남성,4270,Dec-15,62986366,24875363,201740627,76363305,347163,176973347
(주)남성,4270,Dec-16,62966870,29452745,204535206,47525812,311378,169335721
(주)남성,4270,Dec-17,66005490,29040810,203435953,49948279,331980,170016707
(주)남성,4270,Dec-18,78130233,27135875,205083689,58034814,445596,168663357
(주)남성,4270,Dec-19,81384040,31945482,204791617,60421361,226185,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,,54380130,4378662,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,,38134694,10925603,88718019
(주)내츄럴엔도텍,168330,Dec-15,18768212,5521299,69432771,18737736,5521299,68048870
(주)내츄럴엔도텍,168330,Dec-16,49604460,6377994,85875253,49333604,6377994,84785249
(주)내츄럴엔도텍,168330,Dec-17,42040960,9523786,85682820,36803625,9345986,76003964
(주)내츄럴엔도텍,168330,Dec-18,24240298,5352584,61165965,23596103,4988582,58376529
(주)내츄럴엔도텍,168330,Dec-19,15836553,2508137,48783961,15224417,2262110,46385446
(주)네오리진,94860,Dec-11,24840974,8412741,50506702,16176347,4613238,38211632
(주)네오리진,94860,Dec-12,,,,17690399,4725952,43332725
(주)네오리진,94860,Dec-13,,,,21366177,4317225,41590190
(주)네오리진,94860,Dec-14,,,,18838527,1951288,30254515
(주)네오리진,94860,Dec-15,,,,6439420,1394665,15421277
(주)네오리진,94860,Dec-16,,,,6580263,838906,15595920
(주)네오리진,94860,Dec-17,7853986,1145684,17683620,7496076,865579,17731465
(주)네오리진,94860,Dec-18,,,,6149983,1173618,14691632
(주)네오리진,94860,Dec-19,,,,7948947,595205,14066760
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,38545931,4876962,64170222,39160614,4385704,61104654
(주)네오오토,212560,Dec-15,,,,35950269,5183624,120456080
(주)네오오토,212560,Dec-16,,,,34719899,6729152,134856787
(주)네오오토,212560,Dec-17,,,,37254793,7812998,137106556
(주)네오오토,212560,Dec-18,,,,36683081,8121878,142507781
(주)네오오토,212560,Dec-19,,,,39651206,7791137,141061458
(주)네오위즈,95660,Dec-11,237670237,451515,626224593,168873054,0,591341137
(주)네오위즈,95660,Dec-12,321621881,58859,625813964,234713406,0,617354527
(주)네오위즈,95660,Dec-13,163930245,295585,506848572,128488505,0,551249191
(주)네오위즈,95660,Dec-14,199929102,253894,423334499,140946749,0,461517570
(주)네오위즈,95660,Dec-15,267392426,8231,374371339,213866892,0,449105231
(주)네오위즈,95660,Dec-16,196626649,5127,317438639,145940735,0,384869735
(주)네오위즈,95660,Dec-17,188793930,10523,304359379,140123612,0,358084232
(주)네오위즈,95660,Dec-18,154960983,14492,366712258,81598832,0,369637231
(주)네오위즈,95660,Dec-19,191361850,23381,398001624,90967332,10708,364839362
(주)네오위즈홀딩스,42420,Dec-11,326950239,544399,699856916,68152732,61406,281363732
(주)네오위즈홀딩스,42420,Dec-12,371923345,397844,689645348,53849328,89009,293245166
(주)네오위즈홀딩스,42420,Dec-13,240607457,414118,588519102,17834415,83004,262710442
(주)네오위즈홀딩스,42420,Dec-14,283696699,330905,573964611,24287799,68145,272391992
(주)네오위즈홀딩스,42420,Dec-15,394172532,81897,570887893,152293573,65469,368262016
(주)네오위즈홀딩스,42420,Dec-16,337649235,60218,533357640,125867341,54969,328583153
(주)네오위즈홀딩스,42420,Dec-17,335663547,64564,524777876,129577881,52810,313767777
(주)네오위즈홀딩스,42420,Dec-18,297220633,72074,590591987,124058087,51870,306379044
(주)네오위즈홀딩스,42420,Dec-19,311695984,69190,622123554,106410445,45809,305733563
(주)네오크레마,311390,Dec-19,23764433,7195911,47211442,20372941,6232997,45863302
(주)네오티스,85910,Dec-11,,,,30561789,3203537,68203366
(주)네오티스,85910,Dec-12,,,,23076055,3922391,70371168
(주)네오티스,85910,Dec-13,37422759,3752685,85206045,37039179,3379172,82403567
(주)네오티스,85910,Dec-14,23396196,4258042,84630312,21926948,3626187,80613277
(주)네오티스,85910,Dec-15,30593628,4588946,84946749,29362241,4058755,80839473
(주)네오티스,85910,Dec-16,33262825,5041740,84886956,32403438,4299678,81259493
(주)네오티스,85910,Dec-17,31587247,4541748,81029245,30892970,3779620,78550459
(주)네오티스,85910,Dec-18,37412247,6245683,86639875,36724867,5315220,84260526
(주)네오티스,85910,Dec-19,37012899,5267828,86911739,36739301,4706137,84509470
(주)네오팜,92730,Dec-11,,,,14093732,1506742,34000642
(주)네오팜,92730,Dec-12,,,,15975576,2125351,34141789
(주)네오팜,92730,Dec-13,,,,17940315,2605413,34758707
(주)네오팜,92730,Dec-14,,,,21639875,2847033,35836403
(주)네오팜,92730,Dec-15,,,,23052146,4245175,40409458
(주)네오팜,92730,Dec-16,33706950,4156603,46509145,33244592,3972131,46991314
(주)네오팜,92730,Dec-17,44047409,4843618,56694807,43967604,4777494,57785337
(주)네오팜,92730,Dec-18,58937369,6844171,72928484,58745127,6625564,74458661
(주)네오팜,92730,Dec-19,101680179,5840464,122741537,101834036,5199580,123245965
(주)네오펙트,290660,Dec-18,29301394,2210544,35920416,25430373,1104076,41288317
(주)네오펙트,290660,Dec-19,19794181,2741235,47016455,10770104,939074,43811943
(주)네온테크,306620,Dec-18,,,,,,
(주)네온테크,306620,Dec-19,,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,,23159760,87839,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,,19515547,1106727,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,19831312,667242,30322642,19730625,667242,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,,21248177,94154,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,,28721706,642128,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,,22181277,1409660,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,,20225762,621850,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,,18645393,76250,25949215
(주)네이처셀,7390,Dec-11,,,,14822222,6248126,26205792
(주)네이처셀,7390,Dec-12,,,,13438476,6023763,24824589
(주)네이처셀,7390,Dec-13,,,,10632504,4829731,23016530
(주)네이처셀,7390,Dec-14,,,,11762597,4516689,24536576
