회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별)
(주)나노신소재,121600,Dec-12,23644347,21530653,23644347,21489947
(주)나노신소재,121600,Dec-13,27009014,19604281,26827489,19568592
(주)나노신소재,121600,Dec-14,27926752,18544568,27926752,18518625
(주)나노신소재,121600,Dec-15,43140425,19412017,43140425,19395347
(주)나노신소재,121600,Dec-16,41111800,18618771,41111800,18608147
(주)나노신소재,121600,Dec-17,45568866,19968760,45568866,19909961
(주)나노신소재,121600,Dec-18,52249960,20957813,52249960,20910762
(주)나노신소재,121600,Dec-19,48892961,20329606,48892961,20294157
(주)나노엔텍,39860,Dec-11,13153879,9849587,13088091,9849587
(주)나노엔텍,39860,Dec-12,13435035,13068081,13561450,13068081
(주)나노엔텍,39860,Dec-13,19084457,12620815,19071599,12620815
(주)나노엔텍,39860,Dec-14,19498657,11931694,20255673,11931694
(주)나노엔텍,39860,Dec-15,24839316,14781567,18652444,12824716
(주)나노엔텍,39860,Dec-16,22205895,15445575,19928840,15445575
(주)나노엔텍,39860,Dec-17,23809593,14107995,22133358,14107995
(주)나노엔텍,39860,Dec-18,25796821,13404997,24871160,13403198
(주)나노엔텍,39860,Dec-19,26255836,12778108,25099090,12777234
(주)나무가,190510,Dec-15,403847036,47788308,330071994,2545888
(주)나무가,190510,Dec-16,292613003,58925424,189575941,4978346
(주)나무가,190510,Dec-17,257564977,55256149,169353908,3974209
(주)나무가,190510,Dec-18,312824892,49416321,199656907,4627225
(주)나무가,190510,Dec-19,362063863,76695432,275379664,3490309
(주)나스미디어,89600,Dec-13,,,24754414,409061
(주)나스미디어,89600,Dec-14,,,29855317,333534
(주)나스미디어,89600,Dec-15,,,45490455,11719983
(주)나스미디어,89600,Dec-16,69943009,12068625,61749724,11173919
(주)나스미디어,89600,Dec-17,120275391,11734663,84283178,10688135
(주)나스미디어,89600,Dec-18,106607030,11954433,71877991,10653106
(주)나스미디어,89600,Dec-19,117006838,11164505,78372579,10105451
(주)나이벡,138610,Dec-11,,,2702416,7863330
(주)나이벡,138610,Dec-12,,,3875799,8200793
(주)나이벡,138610,Dec-13,,,2271977,7733958
(주)나이벡,138610,Dec-14,,,4786118,7151434
(주)나이벡,138610,Dec-15,,,4173528,7728822
(주)나이벡,138610,Dec-16,,,4804232,9174470
(주)나이벡,138610,Dec-17,,,6302575,9869545
(주)나이벡,138610,Dec-18,,,5207877,9869111
(주)나이벡,138610,Dec-19,,,9287488,11175491
(주)나이스디앤비,130580,Dec-11,,,17447086,278291
(주)나이스디앤비,130580,Dec-12,,,19285428,278931
(주)나이스디앤비,130580,Dec-13,,,19592150,283240
(주)나이스디앤비,130580,Dec-14,,,21139275,232373
(주)나이스디앤비,130580,Dec-15,25675101,696967,23685546,324521
(주)나이스디앤비,130580,Dec-16,33964917,966117,24018056,577053
(주)나이스디앤비,130580,Dec-17,42282947,1106439,32327045,777499
(주)나이스디앤비,130580,Dec-18,52040929,1108515,42167015,837095
(주)나이스디앤비,130580,Dec-19,77330430,5060672,50280560,3272110
(주)나이스홀딩스,34310,Dec-11,194810015,63443220,27906675,20155329
(주)나이스홀딩스,34310,Dec-12,211902144,71147429,32479387,9377050
(주)나이스홀딩스,34310,Dec-13,754166289,188455218,24585959,20086656
(주)나이스홀딩스,34310,Dec-14,936827214,329305795,24855128,24628999
(주)나이스홀딩스,34310,Dec-15,1090840202,264903790,30358130,22792798
(주)나이스홀딩스,34310,Dec-16,1346411434,249546764,33693212,20630682
(주)나이스홀딩스,34310,Dec-17,1450068987,265260736,37458486,18897288
(주)나이스홀딩스,34310,Dec-18,1611892148,433178694,40325277,19967663
(주)나이스홀딩스,34310,Dec-19,1877743691,541260189,44669568,20486082
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,71247421,302410988,71247421
(주)남선알미늄,8350,Dec-12,,,308547177,68426940
(주)남선알미늄,8350,Dec-13,,,353378515,67101276
(주)남선알미늄,8350,Dec-14,,,341293036,67327465
(주)남선알미늄,8350,Dec-15,,,350317585,65054086
(주)남선알미늄,8350,Dec-16,,,400734305,64128985
(주)남선알미늄,8350,Dec-17,,,400667879,62102017
(주)남선알미늄,8350,Dec-18,347834921,76005893,347834921,76005893
(주)남선알미늄,8350,Dec-19,324782177,73576503,324782177,73576503
(주)남성,4270,Dec-11,66156225,8398719,55212184,3769195
(주)남성,4270,Dec-12,68020409,8238694,55616541,3686119
(주)남성,4270,Dec-13,73072002,7951953,56628063,3506039
(주)남성,4270,Dec-14,69059783,7951744,59274363,3484352
(주)남성,4270,Dec-15,75864783,7734219,62237269,3367484
(주)남성,4270,Dec-16,83724292,7796503,70870441,3503076
(주)남성,4270,Dec-17,91991880,7667537,78335735,3491087
(주)남성,4270,Dec-18,83251810,7533970,63605003,3439734
(주)남성,4270,Dec-19,72953026,8013568,57819890,3686095
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,10774567
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,45276729
(주)내츄럴엔도텍,168330,Dec-15,44506401,31999951,44506401,31999951
(주)내츄럴엔도텍,168330,Dec-16,6556020,31246832,6556020,31246832
(주)내츄럴엔도텍,168330,Dec-17,9238808,36114547,9238808,30426985
(주)내츄럴엔도텍,168330,Dec-18,8928362,33164764,8892649,29371147
(주)내츄럴엔도텍,168330,Dec-19,6580460,30323031,6615116,28751139
(주)네오리진,94860,Dec-11,42947694,12807994,23311768,2028449
(주)네오리진,94860,Dec-12,,,24667502,2152675
(주)네오리진,94860,Dec-13,,,41569623,1740215
(주)네오리진,94860,Dec-14,,,34582751,1129040
(주)네오리진,94860,Dec-15,,,12413198,477781
(주)네오리진,94860,Dec-16,,,10654596,468948
(주)네오리진,94860,Dec-17,9263380,663651,9032026,565154
(주)네오리진,94860,Dec-18,,,9064462,548927
(주)네오리진,94860,Dec-19,,,11270250,762082
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,12347696,25334754,12039164
(주)네오오토,212560,Dec-15,,,115393747,80077528
(주)네오오토,212560,Dec-16,,,140544448,94757821
(주)네오오토,212560,Dec-17,,,128249343,95640623
(주)네오오토,212560,Dec-18,,,115243742,101365834
(주)네오오토,212560,Dec-19,,,118441501,96759498
(주)네오위즈,95660,Dec-11,667748340,117126350,592103340,108672728
(주)네오위즈,95660,Dec-12,674589550,110341868,588447125,104415862
(주)네오위즈,95660,Dec-13,442897817,105832406,371656266,99605642
(주)네오위즈,95660,Dec-14,201029653,5375316,139550248,2161334
(주)네오위즈,95660,Dec-15,190070606,3514426,125990929,876788
(주)네오위즈,95660,Dec-16,191038418,4894337,117653566,627259
(주)네오위즈,95660,Dec-17,174045348,6152261,106849588,905056
(주)네오위즈,95660,Dec-18,215490230,51206624,155574255,27993826
(주)네오위즈,95660,Dec-19,254498033,76647275,202617148,53883075
(주)네오위즈홀딩스,42420,Dec-11,727227250,95923112,13097599,81688
(주)네오위즈홀딩스,42420,Dec-12,742971136,88993725,19093083,58306
(주)네오위즈홀딩스,42420,Dec-13,512084970,85940955,3582577,32286
(주)네오위즈홀딩스,42420,Dec-14,262205577,9298715,1582089,5017
(주)네오위즈홀딩스,42420,Dec-15,199471968,3970079,634975,36280
(주)네오위즈홀딩스,42420,Dec-16,201698095,5362660,543311,20296
(주)네오위즈홀딩스,42420,Dec-17,184864190,6379285,551698,5080
(주)네오위즈홀딩스,42420,Dec-18,228327081,54445076,693917,9
(주)네오위즈홀딩스,42420,Dec-19,253948130,79308137,1860715,2249
(주)네오크레마,311390,Dec-19,19776649,21695189,18448423,21508692
(주)네오티스,85910,Dec-11,,,29184036,22227793
(주)네오티스,85910,Dec-12,,,34980811,35847953
(주)네오티스,85910,Dec-13,36116964,37139151,36283655,33688429
(주)네오티스,85910,Dec-14,37658799,34152755,37658799,30512691
(주)네오티스,85910,Dec-15,35730680,32427436,35730680,29245287
(주)네오티스,85910,Dec-16,40161938,29969699,40161938,27395809
(주)네오티스,85910,Dec-17,43473210,29588812,43473210,27441976
(주)네오티스,85910,Dec-18,45195339,28022275,45195339,26252300
(주)네오티스,85910,Dec-19,42409365,32544202,42566577,27839528
(주)네오팜,92730,Dec-11,,,16944305,10145075
(주)네오팜,92730,Dec-12,,,18774372,9529956
(주)네오팜,92730,Dec-13,,,20137821,8957444
(주)네오팜,92730,Dec-14,,,25602822,8416285
(주)네오팜,92730,Dec-15,,,35964570,8259080
(주)네오팜,92730,Dec-16,42368623,8635472,42257057,8632198
(주)네오팜,92730,Dec-17,53633507,8917711,53553213,8915166
(주)네오팜,92730,Dec-18,66274582,10440585,66336414,10439493
(주)네오팜,92730,Dec-19,83240333,10240262,83586492,10240262
(주)네오펙트,290660,Dec-18,5653093,4991753,4556630,4432416
(주)네오펙트,290660,Dec-19,12311251,12931084,5240117,11534421
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,8165382
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,8016589
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,7871070,23815420,7865791
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,7726921
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,7498944
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,6996056
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,6545348
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,6240926
(주)네이처셀,7390,Dec-11,,,22793853,8904835
(주)네이처셀,7390,Dec-12,,,27205250,9612536
(주)네이처셀,7390,Dec-13,,,29208214,9650097
(주)네이처셀,7390,Dec-14,,,25355151,9737659
(주)네이처셀,7390,Dec-15,,,30553552,9341773
(주)네이처셀,7390,Dec-16,,,26787767,10816586
(주)네이처셀,7390,Dec-17,,,27215252,11105300
(주)네이처셀,7390,Dec-18,,,26715298,10567078
(주)네이처셀,7390,Dec-19,,,23072026,9765450
(주)네패스,33640,Dec-11,276089822,192698207,215792824,123750270
(주)네패스,33640,Dec-12,290541326,213911840,257273977,163334293
(주)네패스,33640,Dec-13,364128942,223591159,229529877,184760887
(주)네패스,33640,Dec-14,328792875,193970098,191486707,150212278
(주)네패스,33640,Dec-15,279220555,208738873,219352855,136459730
(주)네패스,33640,Dec-16,254535006,148432879,223644590,128369683
(주)네패스,33640,Dec-17,285034101,161946631,261721389,145792239
(주)네패스,33640,Dec-18,273317888,146623755,267505341,142191508
(주)네패스,33640,Dec-19,356317076,274870018,343577304,158551676
(주)넥센,5720,Dec-11,281033576,100102572,239883610,61306642
(주)넥센,5720,Dec-12,285150563,108667361,218800500,65243689
(주)넥센,5720,Dec-13,379858452,110049948,223755894,68714024
(주)넥센,5720,Dec-14,354340603,124892534,214828028,85008150
(주)넥센,5720,Dec-15,306141351,123018453,193901062,84366260
(주)넥센,5720,Dec-16,321408358,119295898,192727587,84889230
(주)넥센,5720,Dec-17,314030027,154977962,212026557,122649446
(주)넥센,5720,Dec-18,1360025189,2446517637,341728815,115907966
(주)넥센,5720,Dec-19,2291341654,2510081134,352221398,119069025
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,7873098
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,7660159
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,7439031
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,7129156
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,7798273
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,8463809
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,9112889
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,9051152
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,16372986
(주)넥스트아이,137940,Dec-11,,,17766393,5811735
(주)넥스트아이,137940,Dec-12,25700825,7698368,23002665,7663176
(주)넥스트아이,137940,Dec-13,27906402,6591369,23926935,6043451
(주)넥스트아이,137940,Dec-14,29162012,11179892,26827608,10638087
(주)넥스트아이,137940,Dec-15,26565766,11577766,23004561,10289084
(주)넥스트아이,137940,Dec-16,39439948,13180455,22779239,10470416
(주)넥스트아이,137940,Dec-17,59482937,15491822,26394171,9754322
(주)넥스트아이,137940,Dec-18,87218818,20160408,26390218,9397104
(주)넥스트아이,137940,Dec-19,87989318,18148557,24578616,9072454
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,962484,54388887,839184
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,780268,76567592,674777
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,42221200,103941613,42158352
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,53574917,57004350,53334952
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,60281013,87625568,58926867
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,72048097,65461700,61940980
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,1003459
(주)넥슨게임즈,225570,Dec-18,,,23584094,1813185
(주)넥슨게임즈,225570,Dec-19,,,28498282,15069077
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,613189,7345180,332953
(주)넵튠,217270,Dec-17,20528450,852096,7112477,381826
(주)넵튠,217270,Dec-18,18174243,819534,6580514,307550
(주)넵튠,217270,Dec-19,18037054,670675,7858331,202108
(주)노랑풍선,104620,Dec-19,76779803,36809213,75861593,35202441
(주)노루페인트,90350,Dec-11,387059408,244322383,360300788,236810630
(주)노루페인트,90350,Dec-12,418644745,259575421,388476033,251039617
(주)노루페인트,90350,Dec-13,433477073,263587883,397752527,252537144
(주)노루페인트,90350,Dec-14,458147572,268565816,415584075,255108746
(주)노루페인트,90350,Dec-15,461646501,268708294,419623762,255705157
(주)노루페인트,90350,Dec-16,478935529,272533101,432008469,259342926
(주)노루페인트,90350,Dec-17,551409798,284787582,479767969,259693646
(주)노루페인트,90350,Dec-18,614726256,287200884,537142428,263936072
(주)노루페인트,90350,Dec-19,647452120,289546656,564410946,266713619
(주)노루홀딩스,320,Dec-11,547974061,388533306,24611009,14661136
(주)노루홀딩스,320,Dec-12,585634923,379714700,25779927,8501015
(주)노루홀딩스,320,Dec-13,613234216,383364451,39806209,8117646
(주)노루홀딩스,320,Dec-14,669995655,384137453,35964059,8085305
(주)노루홀딩스,320,Dec-15,683481222,389423935,34672425,8166646
(주)노루홀딩스,320,Dec-16,690144458,399518338,81209820,7091227
(주)노루홀딩스,320,Dec-17,771302006,413370213,42261655,8424659
(주)노루홀딩스,320,Dec-18,835993399,412068759,32516984,9710383
(주)노루홀딩스,320,Dec-19,884292309,422171875,29788835,16529834
(주)노바렉스,194700,Dec-18,107311222,31064665,107299812,31031405
(주)노바렉스,194700,Dec-19,159100863,58489646,159077916,58462102
(주)노바텍,285490,Dec-18,25883507,496656,25865920,462970
(주)노바텍,285490,Dec-19,26133499,6764556,24833626,533438
(주)노블엠앤비,106520,Dec-12,85612148,31424288,83617749,29120950
(주)노블엠앤비,106520,Dec-13,153755286,44766244,152712125,42694687
(주)노블엠앤비,106520,Dec-14,77158349,41140784,77158349,40990800
(주)노블엠앤비,106520,Dec-15,70713722,48696182,64856256,28048367
(주)노블엠앤비,106520,Dec-16,63662855,40718890,52251867,26750403
(주)노블엠앤비,106520,Dec-17,60316673,37710240,55483850,24981085
(주)노블엠앤비,106520,Dec-18,64349679,35559621,58748007,18911365
(주)노블엠앤비,106520,Dec-19,75340573,32619117,64600882,14925009
(주)노터스,278650,Dec-19,46039645,23145892,32452769,22657624
(주)녹십자,6280,Dec-11,767911771,251613703,698866474,232507686
(주)녹십자,6280,Dec-12,811774313,300804194,715596640,280692341
(주)녹십자,6280,Dec-13,888168207,368127333,793754169,343445601
(주)녹십자,6280,Dec-14,975327106,408863837,854258393,373995648
(주)녹십자,6280,Dec-15,1047812247,500402998,912910940,463330537
(주)녹십자,6280,Dec-16,1197903918,554025943,1033113771,515390293
(주)녹십자,6280,Dec-17,1287916286,552003705,1098478748,513612930
(주)녹십자,6280,Dec-18,1334877810,559660095,1141422783,511073351
(주)녹십자,6280,Dec-19,1369709727,641662228,1146093542,573509752
(주)녹십자엠에스,142280,Dec-14,,,81334576,8069255
(주)녹십자엠에스,142280,Dec-15,89298322,12613097,89301322,9488742
(주)녹십자엠에스,142280,Dec-16,86162555,12181161,86162555,9323839
(주)녹십자엠에스,142280,Dec-17,98389224,11249519,98107431,8719676
(주)녹십자엠에스,142280,Dec-18,86321905,16706876,86321685,14068319
(주)녹십자엠에스,142280,Dec-19,94085373,30537284,94084564,28435424
(주)녹십자웰빙,234690,Dec-19,,,66937567,6647957
(주)녹십자홀딩스,5250,Dec-11,817952804,399826057,34013200,26473174
(주)녹십자홀딩스,5250,Dec-12,856575203,456070794,30842528,34472175
(주)녹십자홀딩스,5250,Dec-13,938298393,539416556,34467648,43556100
(주)녹십자홀딩스,5250,Dec-14,1044768160,594487027,36775636,50188858
(주)녹십자홀딩스,5250,Dec-15,1132876997,720446501,47791895,59553453
(주)녹십자홀딩스,5250,Dec-16,1354466206,852363992,98335182,79452420
(주)녹십자홀딩스,5250,Dec-17,1465489007,990287605,115366471,74841040
(주)녹십자홀딩스,5250,Dec-18,1548714795,1055214615,140083966,67631416
(주)녹십자홀딩스,5250,Dec-19,1524799074,1153902346,63553295,46395694
(주)녹원씨엔아이,65560,Dec-11,31094117,4383730,27504233,4057341
(주)녹원씨엔아이,65560,Dec-12,27705495,4424769,18312284,3943077
(주)녹원씨엔아이,65560,Dec-13,15090112,3354047,12938738,3354047
(주)녹원씨엔아이,65560,Dec-14,5068245,3127581,3251585,813129
(주)녹원씨엔아이,65560,Dec-15,7329185,12983710,7489388,148805
(주)녹원씨엔아이,65560,Dec-16,3875841,125685,3875841,125685
(주)녹원씨엔아이,65560,Dec-17,22075102,11486967,4347268,48455
(주)녹원씨엔아이,65560,Dec-18,76356153,14648300,31693454,11825900
(주)녹원씨엔아이,65560,Dec-19,62274838,22152059,30113118,12761229
(주)농심,4370,Dec-11,2170883423,1087292962,1970686353,930392394
(주)농심,4370,Dec-12,2175710560,1072200051,1958917740,923242027
