회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별)
(주)까뮤이앤씨,13700,Dec-15,,,43493965,43493965
(주)까뮤이앤씨,13700,Dec-16,,,48765560,48765560
(주)까뮤이앤씨,13700,Dec-17,,,49926590,49926590
(주)까뮤이앤씨,13700,Dec-18,,,50029469,50029469
(주)까뮤이앤씨,13700,Dec-19,,,49968394,49968394
(주)까스텔바작,308100,Dec-19,2533416,2533416,2236614,2236614
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,43868580,43868580,23465720,23465720
(주)나노,187790,Dec-16,46777390,46777390,20917884,20917884
(주)나노,187790,Dec-17,45960776,45960776,17957123,17957123
(주)나노,187790,Dec-18,49638038,49638038,16137295,16137295
(주)나노,187790,Dec-19,48390227,48390227,15094766,15094766
(주)나노브릭,286750,Dec-19,12077543,,12077543,12077543
(주)나노신소재,121600,Dec-11,22355631,22355631,22301461,22301461
(주)나노신소재,121600,Dec-12,21530653,21530653,21489947,21489947
(주)나노신소재,121600,Dec-13,19604281,19604281,19568592,19568592
(주)나노신소재,121600,Dec-14,18544568,18544568,18518625,18518625
(주)나노신소재,121600,Dec-15,19412017,19412017,19395347,19395347
(주)나노신소재,121600,Dec-16,18618771,18618771,18608147,18608147
(주)나노신소재,121600,Dec-17,19968760,19968760,19909961,19909961
(주)나노신소재,121600,Dec-18,20957813,20957813,20910762,20910762
(주)나노신소재,121600,Dec-19,20329606,20329606,20294157,20294157
(주)나노엔텍,39860,Dec-11,9849587,9849587,9849587,9849587
(주)나노엔텍,39860,Dec-12,13068081,13068081,13068081,13068081
(주)나노엔텍,39860,Dec-13,12620815,12620815,12620815,12620815
(주)나노엔텍,39860,Dec-14,11931694,11931694,11931694,11931694
(주)나노엔텍,39860,Dec-15,14781567,14781567,12824716,12824716
(주)나노엔텍,39860,Dec-16,15445575,15445575,15445575,15445575
(주)나노엔텍,39860,Dec-17,14107995,14107995,14107995,14107995
(주)나노엔텍,39860,Dec-18,13404997,13404997,13403198,13403198
(주)나노엔텍,39860,Dec-19,12778108,12778108,12777234,12777234
(주)나무가,190510,Dec-15,47788308,47788308,2545888,2545888
(주)나무가,190510,Dec-16,58925424,58925424,4978346,4978346
(주)나무가,190510,Dec-17,55256149,55256149,3974209,3974209
(주)나무가,190510,Dec-18,49416321,49416321,4627225,4627225
(주)나무가,190510,Dec-19,76695432,76695432,3490309,3490309
(주)나스미디어,89600,Dec-13,,,409061,409061
(주)나스미디어,89600,Dec-14,,,333534,333534
(주)나스미디어,89600,Dec-15,,11719983,11719983,11719983
(주)나스미디어,89600,Dec-16,12068625,12068625,11173919,11173919
(주)나스미디어,89600,Dec-17,11734663,11734663,10688135,10688135
(주)나스미디어,89600,Dec-18,11954433,11954433,10653106,10653106
(주)나스미디어,89600,Dec-19,11164505,11164505,10105451,10105451
(주)나이벡,138610,Dec-11,,,7863330,7863330
(주)나이벡,138610,Dec-12,,,8200793,8200793
(주)나이벡,138610,Dec-13,,,7733958,7733958
(주)나이벡,138610,Dec-14,,,7151434,7151434
(주)나이벡,138610,Dec-15,,,7728822,7728822
(주)나이벡,138610,Dec-16,,,9174470,9174470
(주)나이벡,138610,Dec-17,,,9869545,9869545
(주)나이벡,138610,Dec-18,,,9869111,9869111
(주)나이벡,138610,Dec-19,,,11175491,11175491
(주)나이스디앤비,130580,Dec-11,,,278291,278291
(주)나이스디앤비,130580,Dec-12,,,278931,278931
(주)나이스디앤비,130580,Dec-13,,,283240,283240
(주)나이스디앤비,130580,Dec-14,,232373,232373,232373
(주)나이스디앤비,130580,Dec-15,696967,696967,324521,324521
(주)나이스디앤비,130580,Dec-16,966117,966117,577053,577053
(주)나이스디앤비,130580,Dec-17,1106439,1106439,777499,777499
(주)나이스디앤비,130580,Dec-18,1108515,1108515,837095,837095
(주)나이스디앤비,130580,Dec-19,5060672,5060672,3272110,3272110
(주)나이스홀딩스,34310,Dec-11,63443220,63443220,20155329,20155329
(주)나이스홀딩스,34310,Dec-12,71147429,215763615,9377050,9377050
(주)나이스홀딩스,34310,Dec-13,188455218,188455218,20086656,20086656
(주)나이스홀딩스,34310,Dec-14,329305795,329305795,24628999,24628999
(주)나이스홀딩스,34310,Dec-15,264903790,264903790,22792798,22792798
(주)나이스홀딩스,34310,Dec-16,249546764,249546764,20630682,20630682
(주)나이스홀딩스,34310,Dec-17,265260736,265260736,18897288,18897288
(주)나이스홀딩스,34310,Dec-18,433178694,433178694,19967663,19967663
(주)나이스홀딩스,34310,Dec-19,541260189,541260189,20486082,20486082
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,71247421,,71247421,71247421
(주)남선알미늄,8350,Dec-12,,,68426940,68426940
(주)남선알미늄,8350,Dec-13,,,67101276,67101276
(주)남선알미늄,8350,Dec-14,,,67327465,67327465
(주)남선알미늄,8350,Dec-15,,,65054086,65054086
(주)남선알미늄,8350,Dec-16,,,64128985,64128985
(주)남선알미늄,8350,Dec-17,,62102017,62102017,62102017
(주)남선알미늄,8350,Dec-18,76005893,76005893,76005893,76005893
(주)남선알미늄,8350,Dec-19,73576503,73576503,73576503,73576503
(주)남성,4270,Dec-11,8398719,8398719,3769195,3769195
(주)남성,4270,Dec-12,8238694,8238694,3686119,3686119
(주)남성,4270,Dec-13,7951953,7951953,3506039,3506039
(주)남성,4270,Dec-14,7951744,7951744,3484352,3484352
(주)남성,4270,Dec-15,7734219,7734219,3367484,3367484
(주)남성,4270,Dec-16,7796503,7796503,3503076,3503076
(주)남성,4270,Dec-17,7667537,7667537,3491087,3491087
(주)남성,4270,Dec-18,7533970,7533970,3439734,3439734
(주)남성,4270,Dec-19,8013568,8013568,3686095,3686095
(주)내츄럴엔도텍,168330,Dec-13,,,10774567,10774567
(주)내츄럴엔도텍,168330,Dec-14,,45276729,45276729,45276729
(주)내츄럴엔도텍,168330,Dec-15,31999951,31999951,31999951,31999951
(주)내츄럴엔도텍,168330,Dec-16,31246832,31246832,31246832,31246832
(주)내츄럴엔도텍,168330,Dec-17,36114547,36114547,30426985,30426985
(주)내츄럴엔도텍,168330,Dec-18,33164764,33164764,29371147,29371147
(주)내츄럴엔도텍,168330,Dec-19,30323031,30323031,28751139,28751139
(주)네오리진,94860,Dec-11,12807994,,2028449,12807994
(주)네오리진,94860,Dec-12,,,2152675,2152675
(주)네오리진,94860,Dec-13,,,1740215,1740215
(주)네오리진,94860,Dec-14,,,1129040,1129040
(주)네오리진,94860,Dec-15,,,477781,477781
(주)네오리진,94860,Dec-16,,468948,468948,468948
(주)네오리진,94860,Dec-17,663651,,565154,663651
(주)네오리진,94860,Dec-18,,,548927,548927
(주)네오리진,94860,Dec-19,,,762082,762082
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,12347696,12347696,12039164,12039164
(주)네오오토,212560,Dec-15,,,80077528,80077528
(주)네오오토,212560,Dec-16,,,94757821,94757821
(주)네오오토,212560,Dec-17,,,95640623,95640623
(주)네오오토,212560,Dec-18,,,101365834,101365834
(주)네오오토,212560,Dec-19,,,96759498,96759498
(주)네오위즈,95660,Dec-11,117126350,117126350,108672728,108672728
(주)네오위즈,95660,Dec-12,110341868,110341868,104415862,104415862
(주)네오위즈,95660,Dec-13,105832406,105832406,99605642,99605642
(주)네오위즈,95660,Dec-14,5375316,5375316,2161334,2161334
(주)네오위즈,95660,Dec-15,3514426,3514426,876788,876788
(주)네오위즈,95660,Dec-16,4894337,4894337,627259,627259
(주)네오위즈,95660,Dec-17,6152261,6152261,905056,905056
(주)네오위즈,95660,Dec-18,51206624,51206624,27993826,27993826
(주)네오위즈,95660,Dec-19,76647275,76647275,53883075,53883075
(주)네오위즈홀딩스,42420,Dec-11,95923112,95923112,81688,81688
(주)네오위즈홀딩스,42420,Dec-12,88993725,88993725,58306,58306
(주)네오위즈홀딩스,42420,Dec-13,85940955,85940955,32286,32286
(주)네오위즈홀딩스,42420,Dec-14,9298715,9298715,5017,5017
(주)네오위즈홀딩스,42420,Dec-15,3970079,3970079,36280,36280
(주)네오위즈홀딩스,42420,Dec-16,5362660,5362660,20296,20296
(주)네오위즈홀딩스,42420,Dec-17,6379285,6379285,5080,5080
(주)네오위즈홀딩스,42420,Dec-18,54445076,54445076,9,9
(주)네오위즈홀딩스,42420,Dec-19,79308137,79308137,2249,2249
(주)네오크레마,311390,Dec-19,21695189,21695189,21508692,21508692
(주)네오티스,85910,Dec-11,,,22227793,22227793
(주)네오티스,85910,Dec-12,,35847953,35847953,35847953
(주)네오티스,85910,Dec-13,37139151,37139151,33688429,33688429
(주)네오티스,85910,Dec-14,34152755,34152755,30512691,30512691
(주)네오티스,85910,Dec-15,32427436,32427436,29245287,29245287
(주)네오티스,85910,Dec-16,29969699,29969699,27395809,27395809
(주)네오티스,85910,Dec-17,29588812,29588812,27441976,27441976
(주)네오티스,85910,Dec-18,28022275,28022275,26252300,26252300
(주)네오티스,85910,Dec-19,32544202,32544202,27839528,27839528
(주)네오팜,92730,Dec-11,,,10145075,10145075
(주)네오팜,92730,Dec-12,,,9529956,9529956
(주)네오팜,92730,Dec-13,,,8957444,8957444
(주)네오팜,92730,Dec-14,,,8416285,8416285
(주)네오팜,92730,Dec-15,,8259080,8259080,8259080
(주)네오팜,92730,Dec-16,8635472,8635472,8632198,8632198
(주)네오팜,92730,Dec-17,8917711,8917711,8915166,8915166
(주)네오팜,92730,Dec-18,10440585,10440585,10439493,10439493
(주)네오팜,92730,Dec-19,10240262,10240262,10240262,10240262
(주)네오펙트,290660,Dec-18,4991753,4991753,4432416,4432416
(주)네오펙트,290660,Dec-19,12931084,12931084,11534421,11534421
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,8165382,8165382
(주)네이블커뮤니케이션즈,153460,Dec-13,,8016589,8016589,8016589
(주)네이블커뮤니케이션즈,153460,Dec-14,7871070,,7865791,7871070
(주)네이블커뮤니케이션즈,153460,Dec-15,,,7726921,7726921
(주)네이블커뮤니케이션즈,153460,Dec-16,,,7498944,7498944
(주)네이블커뮤니케이션즈,153460,Dec-17,,,6996056,6996056
(주)네이블커뮤니케이션즈,153460,Dec-18,,,6545348,6545348
(주)네이블커뮤니케이션즈,153460,Dec-19,,,6240926,6240926
(주)네이처셀,7390,Dec-11,,,8904835,8904835
(주)네이처셀,7390,Dec-12,,,9612536,9612536
(주)네이처셀,7390,Dec-13,,,9650097,9650097
(주)네이처셀,7390,Dec-14,,,9737659,9737659
(주)네이처셀,7390,Dec-15,,,9341773,9341773
(주)네이처셀,7390,Dec-16,,,10816586,10816586
(주)네이처셀,7390,Dec-17,,,11105300,11105300
(주)네이처셀,7390,Dec-18,,,10567078,10567078
(주)네이처셀,7390,Dec-19,,,9765450,9765450
(주)네패스,33640,Dec-11,192698207,192698207,123750270,123750270
(주)네패스,33640,Dec-12,213911840,235969703,163334293,163334293
(주)네패스,33640,Dec-13,223591159,223591159,184760887,184760887
(주)네패스,33640,Dec-14,193970098,193970098,150212278,150212278
(주)네패스,33640,Dec-15,208738873,208738873,136459730,136459730
(주)네패스,33640,Dec-16,148432879,148432879,128369683,128369683
(주)네패스,33640,Dec-17,161946631,161946631,145792239,145792239
(주)네패스,33640,Dec-18,146623755,146623755,142191508,142191508
(주)네패스,33640,Dec-19,274870018,274870018,158551676,158551676
(주)넥센,5720,Dec-11,100102572,100102572,61306642,61306642
(주)넥센,5720,Dec-12,108667361,108667361,65243689,65243689
(주)넥센,5720,Dec-13,110049948,110049948,68714024,68714024
(주)넥센,5720,Dec-14,124892534,124892534,85008150,85008150
(주)넥센,5720,Dec-15,123018453,123018453,84366260,84366260
(주)넥센,5720,Dec-16,119295898,119295898,84889230,84889230
(주)넥센,5720,Dec-17,154977962,154977962,122649446,122649446
(주)넥센,5720,Dec-18,2446517637,2446517637,115907966,115907966
(주)넥센,5720,Dec-19,2510081134,2510081134,119069025,119069025
(주)넥스턴바이오사이언스,89140,Dec-11,,,7873098,7873098
(주)넥스턴바이오사이언스,89140,Dec-12,,,7660159,7660159
(주)넥스턴바이오사이언스,89140,Dec-13,,,7439031,7439031
(주)넥스턴바이오사이언스,89140,Dec-14,,,7129156,7129156
(주)넥스턴바이오사이언스,89140,Dec-15,,,7798273,7798273
(주)넥스턴바이오사이언스,89140,Dec-16,,,8463809,8463809
(주)넥스턴바이오사이언스,89140,Dec-17,,,9112889,9112889
(주)넥스턴바이오사이언스,89140,Dec-18,,,9051152,9051152
(주)넥스턴바이오사이언스,89140,Dec-19,,,16372986,16372986
(주)넥스트아이,137940,Dec-11,,5811735,5811735,5811735
(주)넥스트아이,137940,Dec-12,7698368,7698368,7663176,7663176
(주)넥스트아이,137940,Dec-13,6591369,6591369,6043451,6043451
(주)넥스트아이,137940,Dec-14,11179892,11179892,10638087,10638087
(주)넥스트아이,137940,Dec-15,11577766,11577766,10289084,10289084
(주)넥스트아이,137940,Dec-16,13180455,13180455,10470416,10470416
(주)넥스트아이,137940,Dec-17,15491822,15491822,9754322,9754322
(주)넥스트아이,137940,Dec-18,20160408,20160408,9397104,9397104
(주)넥스트아이,137940,Dec-19,18148557,18148557,9072454,9072454
(주)넥스트엔터테인먼트월드,160550,Dec-14,962484,962484,839184,839184
(주)넥스트엔터테인먼트월드,160550,Dec-15,780268,780268,674777,674777
(주)넥스트엔터테인먼트월드,160550,Dec-16,42221200,42221200,42158352,42158352
(주)넥스트엔터테인먼트월드,160550,Dec-17,53574917,53574917,53334952,53334952
(주)넥스트엔터테인먼트월드,160550,Dec-18,60281013,60281013,58926867,58926867
(주)넥스트엔터테인먼트월드,160550,Dec-19,72048097,72048097,61940980,61940980
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,1003459,1003459
(주)넥슨게임즈,225570,Dec-18,,,1813185,1813185
(주)넥슨게임즈,225570,Dec-19,,,15069077,15069077
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,613189,613189,332953,332953
(주)넵튠,217270,Dec-17,852096,852096,381826,381826
(주)넵튠,217270,Dec-18,819534,819534,307550,307550
(주)넵튠,217270,Dec-19,670675,670675,202108,202108
(주)노랑풍선,104620,Dec-19,36809213,36809213,35202441,35202441
(주)노루페인트,90350,Dec-11,244322383,244322383,236810630,236810630
(주)노루페인트,90350,Dec-12,259575421,259575421,251039617,251039617
(주)노루페인트,90350,Dec-13,263587883,263587883,252537144,252537144
(주)노루페인트,90350,Dec-14,268565816,268565816,255108746,255108746
(주)노루페인트,90350,Dec-15,268708294,268708294,255705157,255705157
(주)노루페인트,90350,Dec-16,272533101,272533101,259342926,259342926
(주)노루페인트,90350,Dec-17,284787582,284787582,259693646,259693646
(주)노루페인트,90350,Dec-18,287200884,287200884,263936072,263936072
(주)노루페인트,90350,Dec-19,289546656,289546656,266713619,266713619
(주)노루홀딩스,320,Dec-11,388533306,388533306,14661136,14661136
(주)노루홀딩스,320,Dec-12,379714700,,8501015,8501015
(주)노루홀딩스,320,Dec-13,383364451,383364451,8117646,8117646
(주)노루홀딩스,320,Dec-14,384137453,384137453,8085305,8085305
(주)노루홀딩스,320,Dec-15,389423935,389423935,8166646,8166646
(주)노루홀딩스,320,Dec-16,399518338,399518338,7091227,7091227
(주)노루홀딩스,320,Dec-17,413370213,413370213,8424659,8424659
(주)노루홀딩스,320,Dec-18,412068759,412068759,9710383,9710383
(주)노루홀딩스,320,Dec-19,422171875,422171875,16529834,16529834
(주)노바렉스,194700,Dec-18,31064665,31064665,31031405,31031405
(주)노바렉스,194700,Dec-19,58489646,58489646,58462102,58462102
(주)노바텍,285490,Dec-18,496656,496656,462970,462970
(주)노바텍,285490,Dec-19,6764556,6764556,533438,533438
(주)노블엠앤비,106520,Dec-12,31424288,31424288,29120950,29120950
(주)노블엠앤비,106520,Dec-13,44766244,44766244,42694687,42694687
(주)노블엠앤비,106520,Dec-14,41140784,41140784,40990800,40990800
(주)노블엠앤비,106520,Dec-15,48696182,48696182,28048367,28048367
(주)노블엠앤비,106520,Dec-16,40718890,40718890,26750403,26750403
(주)노블엠앤비,106520,Dec-17,37710240,37710240,24981085,24981085
(주)노블엠앤비,106520,Dec-18,35559621,35559621,18911365,18911365
(주)노블엠앤비,106520,Dec-19,32619117,31915548,14925009,14925009
(주)노터스,278650,Dec-19,23145892,23145892,22657624,22657624
(주)녹십자,6280,Dec-11,251613703,251613703,232507686,232507686
(주)녹십자,6280,Dec-12,300804194,,280692341,280692341
(주)녹십자,6280,Dec-13,368127333,368127333,343445601,343445601
(주)녹십자,6280,Dec-14,408863837,408863837,373995648,373995648
(주)녹십자,6280,Dec-15,500402998,500402998,463330537,463330537
(주)녹십자,6280,Dec-16,554025943,554025943,515390293,515390293
(주)녹십자,6280,Dec-17,552003705,552003705,513612930,513612930
(주)녹십자,6280,Dec-18,559660095,559660095,511073351,511073351
(주)녹십자,6280,Dec-19,641662228,641662228,573509752,573509752
(주)녹십자엠에스,142280,Dec-14,,8069255,8069255,8069255
(주)녹십자엠에스,142280,Dec-15,12613097,12613097,9488742,9488742
(주)녹십자엠에스,142280,Dec-16,12181161,12181161,9323839,9323839
(주)녹십자엠에스,142280,Dec-17,11249519,11249519,8719676,8719676
(주)녹십자엠에스,142280,Dec-18,16706876,16706876,14068319,14068319
(주)녹십자엠에스,142280,Dec-19,30537284,30537284,28435424,28435424
(주)녹십자웰빙,234690,Dec-19,,,6647957,6647957
(주)녹십자홀딩스,5250,Dec-11,399826057,399826057,26473174,26473174
(주)녹십자홀딩스,5250,Dec-12,456070794,,34472175,34472175
(주)녹십자홀딩스,5250,Dec-13,539416556,539416556,43556100,43556100
(주)녹십자홀딩스,5250,Dec-14,594487027,594487027,50188858,50188858
(주)녹십자홀딩스,5250,Dec-15,720446501,720446501,59553453,59553453
(주)녹십자홀딩스,5250,Dec-16,852363992,852363992,79452420,79452420
(주)녹십자홀딩스,5250,Dec-17,990287605,990287605,74841040,74841040
(주)녹십자홀딩스,5250,Dec-18,1055214615,1055214615,67631416,67631416
(주)녹십자홀딩스,5250,Dec-19,1153902346,1153902346,46395694,46395694
(주)녹원씨엔아이,65560,Dec-11,4383730,4383730,4057341,4057341
(주)녹원씨엔아이,65560,Dec-12,4424769,4424769,3943077,3943077
(주)녹원씨엔아이,65560,Dec-13,3354047,3354047,3354047,3354047
(주)녹원씨엔아이,65560,Dec-14,3127581,3127581,813129,813129
(주)녹원씨엔아이,65560,Dec-15,12983710,12983710,148805,148805
(주)녹원씨엔아이,65560,Dec-16,125685,125685,125685,125685
(주)녹원씨엔아이,65560,Dec-17,11486967,11486967,48455,48455
(주)녹원씨엔아이,65560,Dec-18,14648300,14648300,11825900,11825900
(주)녹원씨엔아이,65560,Dec-19,22152059,21767355,12761229,12511329
(주)농심,4370,Dec-11,1087292962,1087292962,930392394,930392394
(주)농심,4370,Dec-12,1072200051,,923242027,923242027
(주)농심,4370,Dec-13,1058964903,1058964903,885614934,885614934
(주)농심,4370,Dec-14,1088115862,1088115862,857993284,857993284
(주)농심,4370,Dec-15,1132997956,1132997956,820530613,820530613
