회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별)
(주)까뮤이앤씨,13700,Dec-17,,,28463.66,3989557
(주)까뮤이앤씨,13700,Dec-18,,,23964.65,4032748
(주)까뮤이앤씨,13700,Dec-19,,,37205.53,4364826
(주)까스텔바작,308100,Dec-19,15994.76,0,15887.32,0
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,307.33,29694127,-3296.41,17616248
(주)나노,187790,Dec-16,-8126.85,30880246,-6650.9,17637248
(주)나노,187790,Dec-17,12355.94,33433559,4214.26,17637248
(주)나노,187790,Dec-18,13817.93,34572286,-266.3,17637248
(주)나노,187790,Dec-19,17902.91,32027696,5846.68,17637248
(주)나노브릭,286750,Dec-19,3244.81,4087983,3240.76,4087983
(주)나노신소재,121600,Dec-11,12209.81,19452035,12167.9,19452035
(주)나노신소재,121600,Dec-12,8523.49,20757426,8416.93,20757426
(주)나노신소재,121600,Dec-13,10555.15,21001097,10271.09,21001097
(주)나노신소재,121600,Dec-14,14718.05,22829155,14462.16,22829155
(주)나노신소재,121600,Dec-15,22092.3,23041255,21687.95,23041255
(주)나노신소재,121600,Dec-16,19819.21,25222971,19229.47,25222971
(주)나노신소재,121600,Dec-17,21499.89,27727435,20854.1,27727435
(주)나노신소재,121600,Dec-18,24478.31,30513001,23824.17,30513001
(주)나노신소재,121600,Dec-19,22990.99,32044358,22292.22,32044358
(주)나노엔텍,39860,Dec-11,-6137.88,2385905,-6578.5,2385905
(주)나노엔텍,39860,Dec-12,-519.47,2467905,-1227.78,2467905
(주)나노엔텍,39860,Dec-13,5043.95,4869805,5802.11,4869805
(주)나노엔텍,39860,Dec-14,4994.25,4869805,4697.89,4869805
(주)나노엔텍,39860,Dec-15,959.69,6868041,1705.9,5156605
(주)나노엔텍,39860,Dec-16,-2104.22,7622220,-6186.83,7622220
(주)나노엔텍,39860,Dec-17,7586.63,8153350,8202.27,8153350
(주)나노엔텍,39860,Dec-18,12485.41,8397010,12337.06,8397010
(주)나노엔텍,39860,Dec-19,13810.17,8576510,13514.36,8576510
(주)나무가,190510,Dec-15,55687.05,43989528,27508.15,1615187
(주)나무가,190510,Dec-16,26473.96,55531485,-2.98,2928653
(주)나무가,190510,Dec-17,-2154.56,55513822,-38337.19,1554550
(주)나무가,190510,Dec-18,36700.85,54831108,15338.37,1657303
(주)나무가,190510,Dec-19,40271.1,79725198,11887.72,1741723
(주)나스미디어,89600,Dec-13,,,17511.14,0
(주)나스미디어,89600,Dec-14,,,21471.53,0
(주)나스미디어,89600,Dec-15,,,28019.87,0
(주)나스미디어,89600,Dec-16,39192.26,0,32710.84,0
(주)나스미디어,89600,Dec-17,82131.9,0,48901.29,0
(주)나스미디어,89600,Dec-18,74878.56,0,42908.74,0
(주)나스미디어,89600,Dec-19,90204.12,0,55604.26,0
(주)나이벡,138610,Dec-11,,,-410.68,1815319
(주)나이벡,138610,Dec-12,,,932.19,2036014
(주)나이벡,138610,Dec-13,,,-379.65,2396984
(주)나이벡,138610,Dec-14,,,-214.21,2527928
(주)나이벡,138610,Dec-15,,,1131.55,3097008
(주)나이벡,138610,Dec-16,,,1536.61,3279805
(주)나이벡,138610,Dec-17,,,1664.48,3260940
(주)나이벡,138610,Dec-18,,,870.14,4096750
(주)나이벡,138610,Dec-19,,,2430.7,4104029
(주)나이스디앤비,130580,Dec-11,,,2855.23,0
(주)나이스디앤비,130580,Dec-12,,,11069.9,0
(주)나이스디앤비,130580,Dec-13,,,11474.58,0
(주)나이스디앤비,130580,Dec-14,,,12561.75,0
(주)나이스디앤비,130580,Dec-15,15545.1,391082,14683.11,0
(주)나이스디앤비,130580,Dec-16,21438.08,606091,16115.07,0
(주)나이스디앤비,130580,Dec-17,27129.37,649249,20717.13,0
(주)나이스디앤비,130580,Dec-18,35814.8,663357,28949.33,0
(주)나이스디앤비,130580,Dec-19,49110.99,1084235,33696.45,0
(주)나이스홀딩스,34310,Dec-11,46386.31,25326740,8388.02,2236453
(주)나이스홀딩스,34310,Dec-12,42272.48,26512987,12981.58,1281325
(주)나이스홀딩스,34310,Dec-13,301111.75,65733766,16063.55,996175
(주)나이스홀딩스,34310,Dec-14,354425.2,153041549,19654.9,5769719
(주)나이스홀딩스,34310,Dec-15,415451.55,100903239,18582.85,4253762
(주)나이스홀딩스,34310,Dec-16,512429.77,101463098,26503.26,2874817
(주)나이스홀딩스,34310,Dec-17,514360.35,109817059,16037.76,1709197
(주)나이스홀딩스,34310,Dec-18,613122.87,175099129,-7672.26,820078
(주)나이스홀딩스,34310,Dec-19,671888,222480562,13794.04,797862
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,73754.96,15624936,42881.21,15624936
(주)남선알미늄,8350,Dec-12,,,31588.47,17320103
(주)남선알미늄,8350,Dec-13,,,62843.09,18197974
(주)남선알미늄,8350,Dec-14,,,67681.11,20929721
(주)남선알미늄,8350,Dec-15,,,74048.82,22468157
(주)남선알미늄,8350,Dec-16,,,83776.73,23740154
(주)남선알미늄,8350,Dec-17,,,84099.99,25597112
(주)남선알미늄,8350,Dec-18,78595.8,32267151,78751.44,32267151
(주)남선알미늄,8350,Dec-19,67563.47,33338449,59891.36,33338449
(주)남성,4270,Dec-11,11101.87,1596443,9685.99,239457
(주)남성,4270,Dec-12,12353.26,1601497,9282.81,244511
(주)남성,4270,Dec-13,12703.54,1609387,9355.11,252401
(주)남성,4270,Dec-14,8655.57,1609387,6343.87,252401
(주)남성,4270,Dec-15,12441.33,1609387,8546.68,252401
(주)남성,4270,Dec-16,14645.17,252401,8586.2,252401
(주)남성,4270,Dec-17,16197.48,252401,9198.32,252401
(주)남성,4270,Dec-18,10649.03,252401,2423.54,252401
(주)남성,4270,Dec-19,11557.03,252401,2351.91,252401
(주)내츄럴엔도텍,168330,Dec-13,,,27186.24,448718
(주)내츄럴엔도텍,168330,Dec-14,,,30011.29,4566393
(주)내츄럴엔도텍,168330,Dec-15,-13754.39,4840093,-15481.52,4840093
(주)내츄럴엔도텍,168330,Dec-16,-8503.89,4840093,-8182.65,4840093
(주)내츄럴엔도텍,168330,Dec-17,-176.81,10192876,-677.33,4861193
(주)내츄럴엔도텍,168330,Dec-18,-13777.77,12326601,-9287.13,4861193
(주)내츄럴엔도텍,168330,Dec-19,-6952.26,12903285,-7877.87,5308851
(주)네오리진,94860,Dec-11,7931.32,2317909,6125.85,0
(주)네오리진,94860,Dec-12,,,886.32,0
(주)네오리진,94860,Dec-13,,,-1360.77,0
(주)네오리진,94860,Dec-14,,,-7414.14,0
(주)네오리진,94860,Dec-15,,,4919.77,0
(주)네오리진,94860,Dec-16,,,5490.02,0
(주)네오리진,94860,Dec-17,5251.17,0,5158.42,0
(주)네오리진,94860,Dec-18,,,1319.77,0
(주)네오리진,94860,Dec-19,,,2486.74,0
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,8008.12,1048618,922.32,1048618
(주)네오오토,212560,Dec-15,,,33858.31,81096864
(주)네오오토,212560,Dec-16,,,36793.53,110558469
(주)네오오토,212560,Dec-17,,,29910.6,115895210
(주)네오오토,212560,Dec-18,,,24369.03,127749513
(주)네오오토,212560,Dec-19,,,24407.34,140197636
(주)네오위즈,95660,Dec-11,214266.9,27889085,188175.08,27822833
(주)네오위즈,95660,Dec-12,179996.8,24419021,122607.51,23098570
(주)네오위즈,95660,Dec-13,175124.17,24394197,128577.9,23357551
(주)네오위즈,95660,Dec-14,80754.13,24667861,45984.77,23625315
(주)네오위즈,95660,Dec-15,53385.75,20433285,25296.45,19389288
(주)네오위즈,95660,Dec-16,84472.01,20501864,32591.95,19440522
(주)네오위즈,95660,Dec-17,66106.93,18759606,-9733.05,17668600
(주)네오위즈,95660,Dec-18,103944.85,19089406,10744.48,17998400
(주)네오위즈,95660,Dec-19,115022.96,19584041,43613.63,18652553
(주)네오위즈홀딩스,42420,Dec-11,257242.44,29915376,29207.71,4900
(주)네오위즈홀딩스,42420,Dec-12,224993.09,26747897,20091.03,4900
(주)네오위즈홀딩스,42420,Dec-13,198668.51,26292935,-11516.35,4900
(주)네오위즈홀딩스,42420,Dec-14,176915.2,27188680,1431.98,4900
(주)네오위즈홀딩스,42420,Dec-15,147023.74,20536235,74127.08,4900
(주)네오위즈홀딩스,42420,Dec-16,67451.76,20514349,-8628.39,4900
(주)네오위즈홀딩스,42420,Dec-17,67266.19,18772090,-11814.31,4900
(주)네오위즈홀딩스,42420,Dec-18,121200.69,19101890,-7209.9,4900
(주)네오위즈홀딩스,42420,Dec-19,129323.1,19596525,7670.51,4900
(주)네오크레마,311390,Dec-19,5647.24,6654724,5626.87,6654724
(주)네오티스,85910,Dec-11,,,14501.07,31441336
(주)네오티스,85910,Dec-12,,,16627.16,34361891
(주)네오티스,85910,Dec-13,15818.52,36212739,14149.88,32619410
(주)네오티스,85910,Dec-14,17394.94,38846693,14836.14,34737864
(주)네오티스,85910,Dec-15,10808.29,39601866,7917.15,35493038
(주)네오티스,85910,Dec-16,14518.18,41555078,11637.75,37446250
(주)네오티스,85910,Dec-17,9968.29,43541565,6475.07,39432736
(주)네오티스,85910,Dec-18,21344.3,43986307,17244.61,39877478
(주)네오티스,85910,Dec-19,20427.71,45553211,16495.77,40496897
(주)네오팜,92730,Dec-11,,,5096.28,2391231
(주)네오팜,92730,Dec-12,,,5103.08,2416781
(주)네오팜,92730,Dec-13,,,6981.52,2416781
(주)네오팜,92730,Dec-14,,,8927.44,2463281
(주)네오팜,92730,Dec-15,,,11423.03,2646681
(주)네오팜,92730,Dec-16,17549.92,2511249,17934.97,2511249
(주)네오팜,92730,Dec-17,22945.15,2263764,23257.17,2263764
(주)네오팜,92730,Dec-18,29921.98,2235484,30067.01,2235484
(주)네오팜,92730,Dec-19,34992.71,2263784,33604.25,2263784
(주)네오펙트,290660,Dec-18,-4587.09,772627,-6811.79,772627
(주)네오펙트,290660,Dec-19,-1668.6,935287,-12445.6,935287
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,17338.3,0
(주)네이블커뮤니케이션즈,153460,Dec-13,,,12978.41,0
(주)네이블커뮤니케이션즈,153460,Dec-14,13216.4,0,13095.24,0
(주)네이블커뮤니케이션즈,153460,Dec-15,,,12311.35,0
(주)네이블커뮤니케이션즈,153460,Dec-16,,,11945.77,0
(주)네이블커뮤니케이션즈,153460,Dec-17,,,6183.57,4392
(주)네이블커뮤니케이션즈,153460,Dec-18,,,9961.92,4392
(주)네이블커뮤니케이션즈,153460,Dec-19,,,9250.89,4392
(주)네이처셀,7390,Dec-11,,,2060.55,3949779
(주)네이처셀,7390,Dec-12,,,2357.55,5173579
(주)네이처셀,7390,Dec-13,,,2619.73,5434133
(주)네이처셀,7390,Dec-14,,,4744.01,5529069
(주)네이처셀,7390,Dec-15,,,4565.64,6018955
(주)네이처셀,7390,Dec-16,,,4927.14,6584000
(주)네이처셀,7390,Dec-17,,,7333.38,6723310
(주)네이처셀,7390,Dec-18,,,8016.32,6835609
(주)네이처셀,7390,Dec-19,,,7468.65,5682231
(주)네패스,33640,Dec-11,67797.72,99162259,62554.48,48715977
(주)네패스,33640,Dec-12,85831.24,99058813,75940.18,67394878
(주)네패스,33640,Dec-13,59763.9,136318790,34983.35,100910103
(주)네패스,33640,Dec-14,81181.29,104383050,25329.72,75303651
(주)네패스,33640,Dec-15,79091.96,117451907,77057.33,72516288
(주)네패스,33640,Dec-16,112008.03,76158572,77589.15,64072904
(주)네패스,33640,Dec-17,106564.29,88225639,91255.36,80447834
(주)네패스,33640,Dec-18,122099.44,77609543,113885.4,73286798
(주)네패스,33640,Dec-19,141561.85,196273498,104860.9,80801668
(주)넥센,5720,Dec-11,87133.24,40766044,42209.37,23300634
(주)넥센,5720,Dec-12,129601.22,45141584,51126.4,26006755
(주)넥센,5720,Dec-13,135952.07,48950632,63431.46,29495772
(주)넥센,5720,Dec-14,147095.72,55893665,79002.22,35526116
(주)넥센,5720,Dec-15,143793.38,59563227,71959.69,38250338
(주)넥센,5720,Dec-16,170607.96,61899363,78577.85,40648768
(주)넥센,5720,Dec-17,153499.78,62395273,96416.83,42554410
(주)넥센,5720,Dec-18,419815.35,1471437383,80078.83,44087136
(주)넥센,5720,Dec-19,869329.33,1751204070,81841.91,45089908
(주)넥스턴바이오사이언스,89140,Dec-11,,,7219.52,3252488
(주)넥스턴바이오사이언스,89140,Dec-12,,,6391.85,3338348
(주)넥스턴바이오사이언스,89140,Dec-13,,,7091.24,3429738
(주)넥스턴바이오사이언스,89140,Dec-14,,,7748.79,3429738
(주)넥스턴바이오사이언스,89140,Dec-15,,,5465.26,3457538
(주)넥스턴바이오사이언스,89140,Dec-16,,,27369,3523073
(주)넥스턴바이오사이언스,89140,Dec-17,,,11139.14,3609751
(주)넥스턴바이오사이언스,89140,Dec-18,,,10349.5,3704678
(주)넥스턴바이오사이언스,89140,Dec-19,,,10788.64,3992809
(주)넥스트아이,137940,Dec-11,,,7831.97,0
(주)넥스트아이,137940,Dec-12,9305.42,0,8902.02,0
(주)넥스트아이,137940,Dec-13,9515.35,0,8781.17,0
(주)넥스트아이,137940,Dec-14,9097.04,0,8587.71,0
(주)넥스트아이,137940,Dec-15,8379.92,0,6980.21,0
(주)넥스트아이,137940,Dec-16,12677.06,2212659,8245.42,0
(주)넥스트아이,137940,Dec-17,12595.23,64488,5201.03,0
(주)넥스트아이,137940,Dec-18,17399.04,66074,-4162.67,0
(주)넥스트아이,137940,Dec-19,13838.16,253338,-742.83,0
(주)넥스트엔터테인먼트월드,160550,Dec-14,12854.12,0,9410.39,0
(주)넥스트엔터테인먼트월드,160550,Dec-15,4010.23,0,4023.76,0
(주)넥스트엔터테인먼트월드,160550,Dec-16,22300.26,0,12302.46,0
(주)넥스트엔터테인먼트월드,160550,Dec-17,9782.51,1881000,-570.83,1881000
(주)넥스트엔터테인먼트월드,160550,Dec-18,9473.99,3499650,-689.8,3499650
(주)넥스트엔터테인먼트월드,160550,Dec-19,14412.74,3598650,4929.83,3499650
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,17113.98,0
(주)넥슨게임즈,225570,Dec-18,,,21019.93,0
(주)넥슨게임즈,225570,Dec-19,,,25829.92,0
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,7325.84,0,4710.57,0
(주)넵튠,217270,Dec-17,59478.89,0,57203.45,0
(주)넵튠,217270,Dec-18,-15781.62,0,-25145.34,0
(주)넵튠,217270,Dec-19,-21193.4,0,-24130.4,0
(주)노랑풍선,104620,Dec-19,28645.34,0,27582.76,0
(주)노루페인트,90350,Dec-11,64470.39,78126222,57762.77,74470259
(주)노루페인트,90350,Dec-12,77675.62,80090873,68522.31,76026433
(주)노루페인트,90350,Dec-13,86637.59,80436871,73821.79,76266051
(주)노루페인트,90350,Dec-14,103238.81,85169604,86716.79,79981775
(주)노루페인트,90350,Dec-15,134846.89,79116033,98758.67,73650902
(주)노루페인트,90350,Dec-16,113275.79,83167242,91977,77278121
(주)노루페인트,90350,Dec-17,142304.93,92158742,98869.25,79767989
(주)노루페인트,90350,Dec-18,126651.21,94496520,98566.58,82583780
(주)노루페인트,90350,Dec-19,129772.7,98216108,99976.82,85544623
(주)노루홀딩스,320,Dec-11,131871.91,148042664,19474.16,330846
(주)노루홀딩스,320,Dec-12,150459.26,149992015,28660.69,330846
(주)노루홀딩스,320,Dec-13,172540.92,152516420,33861.88,330846
(주)노루홀딩스,320,Dec-14,194994.12,158751209,30213.71,330846
(주)노루홀딩스,320,Dec-15,280716.87,153953160,26957.08,330846
(주)노루홀딩스,320,Dec-16,199659.14,159888284,72269.06,0
(주)노루홀딩스,320,Dec-17,270864.96,167016483,25974.65,0
(주)노루홀딩스,320,Dec-18,203866.24,170276515,17977.23,0
(주)노루홀딩스,320,Dec-19,225548.5,174206344,17632.15,0
(주)노바렉스,194700,Dec-18,33036.93,10986603,33773.93,10986603
(주)노바렉스,194700,Dec-19,45125.93,16538557,45026.8,16538557
(주)노바텍,285490,Dec-18,10618.14,444604,10286.11,407809
(주)노바텍,285490,Dec-19,11279.92,2298053,8958.86,556477
(주)노블엠앤비,106520,Dec-12,28762.34,36363534,29730.99,33919274
(주)노블엠앤비,106520,Dec-13,50300.08,45004411,47197,42554573
(주)노블엠앤비,106520,Dec-14,22797.41,48631794,17574.78,47411783
(주)노블엠앤비,106520,Dec-15,6679.53,62890944,6786.45,50524792
(주)노블엠앤비,106520,Dec-16,-17961.58,57157602,-33116.84,44908053
(주)노블엠앤비,106520,Dec-17,-2818.71,60263232,-11803.5,48568656
(주)노블엠앤비,106520,Dec-18,-15440.81,53131031,-23212.97,38194269
(주)노블엠앤비,106520,Dec-19,12390.94,58523669,3335.44,35897134
(주)노터스,278650,Dec-19,14013.1,0,10971.36,0
(주)녹십자,6280,Dec-11,183376.89,107937000,165234.27,97962000
(주)녹십자,6280,Dec-12,181147.01,114031000,155543.51,103201000
(주)녹십자,6280,Dec-13,215841.12,137447000,186428.72,121340000
(주)녹십자,6280,Dec-14,265287.35,159318000,202573.65,139051000
(주)녹십자,6280,Dec-15,297479.37,183665000,277778.67,155499000
(주)녹십자,6280,Dec-16,265617.72,198686000,217424.26,167624000
(주)녹십자,6280,Dec-17,279712.05,251243000,226696.66,217978000
(주)녹십자,6280,Dec-18,264809.58,269892000,222088.63,231632000
(주)녹십자,6280,Dec-19,230927.09,288676000,192330.4,245934000
(주)녹십자엠에스,142280,Dec-14,,,12972.78,9277716
(주)녹십자엠에스,142280,Dec-15,11874.72,16191218,10458.41,11566777
(주)녹십자엠에스,142280,Dec-16,11114.44,17405354,8775.03,12513524
(주)녹십자엠에스,142280,Dec-17,12373.77,17563045,9182.42,12582956
(주)녹십자엠에스,142280,Dec-18,5466.85,18493294,3461.7,13024716
(주)녹십자엠에스,142280,Dec-19,-1697.49,18058631,-5086.84,13223107
(주)녹십자웰빙,234690,Dec-19,,,23811.88,4986792
(주)녹십자홀딩스,5250,Dec-11,215501.79,119972000,23992.48,125000
(주)녹십자홀딩스,5250,Dec-12,165007.15,124812000,68600.38,125000
(주)녹십자홀딩스,5250,Dec-13,262011.5,151743000,36414.2,125000
(주)녹십자홀딩스,5250,Dec-14,320051.11,177152000,42132.05,125000
(주)녹십자홀딩스,5250,Dec-15,370272.8,202126000,44743.65,125000
(주)녹십자홀딩스,5250,Dec-16,344808.42,217274000,59801.16,125000
(주)녹십자홀딩스,5250,Dec-17,372497.8,270067000,51058.8,125000
(주)녹십자홀딩스,5250,Dec-18,342443.06,321114000,51871.45,125000
(주)녹십자홀딩스,5250,Dec-19,317910.59,345215000,69484.23,125000
(주)녹원씨엔아이,65560,Dec-11,10618.42,0,8669.41,0
(주)녹원씨엔아이,65560,Dec-12,6345.68,0,1204.36,0
(주)녹원씨엔아이,65560,Dec-13,-413.65,0,-2177.5,0
(주)녹원씨엔아이,65560,Dec-14,-1680.42,1991295,-1525.56,0
(주)녹원씨엔아이,65560,Dec-15,-4094.76,0,-11441.84,0
(주)녹원씨엔아이,65560,Dec-16,-8947.59,25000,-9294.73,25000
(주)녹원씨엔아이,65560,Dec-17,10130.26,1692511,-3159.08,0
(주)녹원씨엔아이,65560,Dec-18,26818.2,992055,15034.34,817272
(주)녹원씨엔아이,65560,Dec-19,7326.32,1315274,87.69,1021832
(주)농심,4370,Dec-11,462267.82,666612500,418899.6,543256587
(주)농심,4370,Dec-12,376076.13,713535968,334096.79,594681818
(주)농심,4370,Dec-13,462207.47,736795757,425631.24,605478895
(주)농심,4370,Dec-14,462332.99,773030492,413651.38,631152135
(주)농심,4370,Dec-15,539594.31,860528558,474384.68,644437717
(주)농심,4370,Dec-16,649869.11,871936639,566051.8,654792223
(주)농심,4370,Dec-17,539258.93,903550908,451931.85,669626359
(주)농심,4370,Dec-18,544004.8,930906142,453817.81,689807657
(주)농심,4370,Dec-19,565993.31,1008731742,458425.97,732567257
(주)농심홀딩스,72710,Dec-11,98923.96,52895237,16326.27,0
(주)농심홀딩스,72710,Dec-12,70536.45,55325192,16717.11,0
(주)농심홀딩스,72710,Dec-13,96513.94,68762317,21742.05,0
(주)농심홀딩스,72710,Dec-14,88379.38,89657398,19889.96,0
(주)농심홀딩스,72710,Dec-15,107477.65,94484212,16787.41,0
(주)농심홀딩스,72710,Dec-16,141564.2,96890157,18837.8,0
(주)농심홀딩스,72710,Dec-17,103999.68,101632949,27836.87,0
(주)농심홀딩스,72710,Dec-18,100015.94,102874319,17846.55,0
(주)농심홀딩스,72710,Dec-19,103014.79,106629692,17690.02,0
(주)누리플랜,69140,Dec-11,11360.87,367198,11708.2,367198
(주)누리플랜,69140,Dec-12,5553.64,1148998,5386.88,1148998
(주)누리플랜,69140,Dec-13,2300.93,1251834,2300.93,1251834
(주)누리플랜,69140,Dec-14,,,-4724.62,1006218
(주)누리플랜,69140,Dec-15,,,5257.65,1182613
(주)누리플랜,69140,Dec-16,,,6794.34,724092
(주)누리플랜,69140,Dec-17,4454.06,724092,4305.67,724092
(주)누리플랜,69140,Dec-18,10750.38,1172513,8415.68,726892
(주)누리플랜,69140,Dec-19,19045.16,11614336,4515.03,708452
(주)누리플렉스,40160,Dec-11,12704.17,2831681,4956.96,1168487
(주)누리플렉스,40160,Dec-12,5163.33,5032538,-7732.35,1156480
(주)누리플렉스,40160,Dec-13,8817.36,7616802,13117.9,1149264
(주)누리플렉스,40160,Dec-14,13780.1,7413359,7317.31,1192466
(주)누리플렉스,40160,Dec-15,14921.87,7431571,12465.96,2651007
(주)누리플렉스,40160,Dec-16,16745.32,7477571,12675.11,2658007
(주)누리플렉스,40160,Dec-17,12354.04,9157729,6918.34,4164283
(주)누리플렉스,40160,Dec-18,37716.31,8067376,26646.62,2826443
(주)누리플렉스,40160,Dec-19,33446.23,11871870,22524.63,3619874
(주)누보,332290,Dec-19,,,,
(주)뉴로스,126870,Dec-12,12164.82,1020293,12203.29,1020293
(주)뉴로스,126870,Dec-13,11630.87,1167023,10061.58,1167023
(주)뉴로스,126870,Dec-14,8851.15,1167023,6544.2,1167023
(주)뉴로스,126870,Dec-15,10228.69,1251893,9363.44,1251893
(주)뉴로스,126870,Dec-16,13635.84,4741946,11882.3,1257893
(주)뉴로스,126870,Dec-17,7951.27,5757210,5211.65,1684743
(주)뉴로스,126870,Dec-18,3275.15,6265951,204.78,1743483
(주)뉴로스,126870,Dec-19,-10079.42,6688294,-15709,2086213
(주)뉴보텍,60260,Dec-11,,,2250.91,15146130
(주)뉴보텍,60260,Dec-12,,,6011.53,15264130
(주)뉴보텍,60260,Dec-13,,,5843.35,15381760
(주)뉴보텍,60260,Dec-14,,,5672.14,15724935
(주)뉴보텍,60260,Dec-15,,,7173.94,16344325
