회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),부채(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),부채(IFRS개별)
(주)까뮤이앤씨,13700,Dec-15,,,7869800,83679257
(주)까뮤이앤씨,13700,Dec-16,,,-9738971,91865334
(주)까뮤이앤씨,13700,Dec-17,,,8151089,80831808
(주)까뮤이앤씨,13700,Dec-18,,,-6807595,82677272
(주)까뮤이앤씨,13700,Dec-19,,,7627840,97944105
(주)까스텔바작,308100,Dec-19,2054323,12326845,1951782,11301641
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,-16345449,56835726,-10073298,40746063
(주)나노,187790,Dec-16,3413,49121575,-237399,30282763
(주)나노,187790,Dec-17,-1534925,46672426,-460060,22132488
(주)나노,187790,Dec-18,3779560,48795977,5871665,22139959
(주)나노,187790,Dec-19,3673949,54119319,1909303,25023622
(주)나노브릭,286750,Dec-19,-1396590,10401714,-1388477,10401714
(주)나노신소재,121600,Dec-11,-2097173,14862539,-2077395,14860341
(주)나노신소재,121600,Dec-12,1069341,11759222,1148914,11754670
(주)나노신소재,121600,Dec-13,2155752,9662746,2106797,9657850
(주)나노신소재,121600,Dec-14,1147862,10100184,1080222,10095718
(주)나노신소재,121600,Dec-15,11682309,9564248,10954501,8753205
(주)나노신소재,121600,Dec-16,6589356,6650128,7393392,6645218
(주)나노신소재,121600,Dec-17,9556458,6050113,9525417,6045760
(주)나노신소재,121600,Dec-18,3946809,9625376,3478436,9254386
(주)나노신소재,121600,Dec-19,11904291,8105979,12314436,8002613
(주)나노엔텍,39860,Dec-11,-5296213,20901311,-5521860,20869266
(주)나노엔텍,39860,Dec-12,-3637073,21460502,-2942544,21460502
(주)나노엔텍,39860,Dec-13,2067659,21225655,3688946,21222679
(주)나노엔텍,39860,Dec-14,-1629368,7758770,-1135277,7755121
(주)나노엔텍,39860,Dec-15,-3537605,14278665,-3239260,9518852
(주)나노엔텍,39860,Dec-16,-3022398,20131098,-11163,20123051
(주)나노엔텍,39860,Dec-17,1706810,18638896,2638359,18612486
(주)나노엔텍,39860,Dec-18,1508481,7011281,2118808,6940850
(주)나노엔텍,39860,Dec-19,4082847,5613637,4092097,5442802
(주)나무가,190510,Dec-15,43344071,143583681,22667048,87945088
(주)나무가,190510,Dec-16,9721204,124201656,13776122,43532661
(주)나무가,190510,Dec-17,-43346810,111824687,-27355164,45737923
(주)나무가,190510,Dec-18,25954757,83345221,4364540,39489201
(주)나무가,190510,Dec-19,10378805,150249899,-25125682,107467716
(주)나스미디어,89600,Dec-13,,,-4849054,40943312
(주)나스미디어,89600,Dec-14,,,733321,34932914
(주)나스미디어,89600,Dec-15,,,17844850,72201656
(주)나스미디어,89600,Dec-16,17117471,159501794,11922078,94047161
(주)나스미디어,89600,Dec-17,14671424,188197213,13087893,123700629
(주)나스미디어,89600,Dec-18,21386625,161163658,19622107,104288307
(주)나스미디어,89600,Dec-19,32417352,203104630,27690940,147036488
(주)나이벡,138610,Dec-11,,,-826487,7099293
(주)나이벡,138610,Dec-12,,,-98195,7603280
(주)나이벡,138610,Dec-13,,,-1814637,11232221
(주)나이벡,138610,Dec-14,,,-903853,9069461
(주)나이벡,138610,Dec-15,,,-2133735,8610521
(주)나이벡,138610,Dec-16,,,-372211,13128458
(주)나이벡,138610,Dec-17,,,563218,13388514
(주)나이벡,138610,Dec-18,,,-2307211,11741622
(주)나이벡,138610,Dec-19,,,-867616,8330838
(주)나이스디앤비,130580,Dec-11,,,3484794,4199583
(주)나이스디앤비,130580,Dec-12,,,3084215,4270063
(주)나이스디앤비,130580,Dec-13,,,4548075,4311191
(주)나이스디앤비,130580,Dec-14,,,4345257,5665831
(주)나이스디앤비,130580,Dec-15,5256603,7276214,5526187,6234207
(주)나이스디앤비,130580,Dec-16,6575052,6735480,3957415,5111674
(주)나이스디앤비,130580,Dec-17,7893693,8392053,6488038,7395916
(주)나이스디앤비,130580,Dec-18,11409223,11460701,9615351,10146944
(주)나이스디앤비,130580,Dec-19,13436099,18585479,9517946,13685902
(주)나이스홀딩스,34310,Dec-11,36347987,105277047,4364308,71925812
(주)나이스홀딩스,34310,Dec-12,37149984,101379047,16095924,10276086
(주)나이스홀딩스,34310,Dec-13,94245708,294631865,6370321,20311438
(주)나이스홀딩스,34310,Dec-14,145729459,523908570,9552606,49733814
(주)나이스홀딩스,34310,Dec-15,86625536,547102835,7860176,68938111
(주)나이스홀딩스,34310,Dec-16,139624114,635017904,16928578,63478836
(주)나이스홀딩스,34310,Dec-17,128929274,864431349,15886450,59233842
(주)나이스홀딩스,34310,Dec-18,248439460,1132969670,24167521,87040075
(주)나이스홀딩스,34310,Dec-19,261018832,1341206287,26795951,103418308
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,-2094649,185341169,-2094516,180585212
(주)남선알미늄,8350,Dec-12,,,-3855861,175387136
(주)남선알미늄,8350,Dec-13,,,15754793,166749139
(주)남선알미늄,8350,Dec-14,,,13619840,152854044
(주)남선알미늄,8350,Dec-15,,,-14335410,183034182
(주)남선알미늄,8350,Dec-16,,,41308166,160844483
(주)남선알미늄,8350,Dec-17,,,30268216,136839869
(주)남선알미늄,8350,Dec-18,24209488,134303310,24353843,126074231
(주)남선알미늄,8350,Dec-19,27655489,116429407,27827235,116202473
(주)남성,4270,Dec-11,3187221,136510452,197740,104912151
(주)남성,4270,Dec-12,-5724650,141480279,-4199539,108098842
(주)남성,4270,Dec-13,16382719,121893792,14320713,88951934
(주)남성,4270,Dec-14,-6987144,122872789,-7544776,90426104
(주)남성,4270,Dec-15,-8126763,130746190,-7703096,94767161
(주)남성,4270,Dec-16,6856473,131149700,3352114,95282240
(주)남성,4270,Dec-17,6739380,116043097,16435033,82426323
(주)남성,4270,Dec-18,979658,122315525,-465011,85560232
(주)남성,4270,Dec-19,-7902325,118867535,-4419452,82185269
(주)내츄럴엔도텍,168330,Dec-13,,,25399130,17509793
(주)내츄럴엔도텍,168330,Dec-14,,,10421340,17069904
(주)내츄럴엔도텍,168330,Dec-15,-7349974,18969612,-7009228,18966586
(주)내츄럴엔도텍,168330,Dec-16,-18281888,38578324,-18242260,38576389
(주)내츄럴엔도텍,168330,Dec-17,-7515273,30963364,-7436599,30243201
(주)내츄럴엔도텍,168330,Dec-18,-8151755,24678664,-5418819,24115087
(주)내츄럴엔도텍,168330,Dec-19,-5927644,28300833,-4205698,27446642
(주)네오리진,94860,Dec-11,22157,20067290,1435561,14722801
(주)네오리진,94860,Dec-12,,,3744050,16669837
(주)네오리진,94860,Dec-13,,,2743867,19161210
(주)네오리진,94860,Dec-14,,,-459317,18261365
(주)네오리진,94860,Dec-15,,,-2158231,4451364
(주)네오리진,94860,Dec-16,,,1480802,3786373
(주)네오리진,94860,Dec-17,-146395,3137509,170199,3129815
(주)네오리진,94860,Dec-18,,,-47289,2901842
(주)네오리진,94860,Dec-19,,,1710274,3248578
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,-4882276,26675765,-4325170,24085653
(주)네오오토,212560,Dec-15,,,23075070,59106939
(주)네오오토,212560,Dec-16,,,19523716,65808367
(주)네오오토,212560,Dec-17,,,15020726,64596982
(주)네오오토,212560,Dec-18,,,21477384,64967716
(주)네오오토,212560,Dec-19,,,14000633,61702966
(주)네오위즈,95660,Dec-11,-1709889,353291503,23934493,322828876
(주)네오위즈,95660,Dec-12,95312374,337321468,102308423,311729118
(주)네오위즈,95660,Dec-13,95352925,211021364,95124785,191191119
(주)네오위즈,95660,Dec-14,34355291,138497147,37598948,99307009
(주)네오위즈,95660,Dec-15,15583797,110083479,24686923,89836212
(주)네오위즈,95660,Dec-16,30442632,46384073,31176925,29272447
(주)네오위즈,95660,Dec-17,9081552,39611170,12186865,27981880
(주)네오위즈,95660,Dec-18,38619565,67872548,26107078,43796161
(주)네오위즈,95660,Dec-19,36998118,69123581,21406568,40074921
(주)네오위즈홀딩스,42420,Dec-11,572538,324866338,-395195,38659237
(주)네오위즈홀딩스,42420,Dec-12,105045245,304490041,16340404,27466379
(주)네오위즈홀딩스,42420,Dec-13,103534915,172278621,2724813,399876
(주)네오위즈홀딩스,42420,Dec-14,51635113,106476922,3723677,356055
(주)네오위즈홀딩스,42420,Dec-15,16375216,78033866,2264000,20580808
(주)네오위즈홀딩스,42420,Dec-16,14797578,54350324,-14505639,3398768
(주)네오위즈홀딩스,42420,Dec-17,10655406,48395657,1661337,2247712
(주)네오위즈홀딩스,42420,Dec-18,40610066,74313743,3002116,2750135
(주)네오위즈홀딩스,42420,Dec-19,32631101,72872632,-2099062,1312864
(주)네오크레마,311390,Dec-19,-1010879,9344908,-987503,7923614
(주)네오티스,85910,Dec-11,,,4839557,9152429
(주)네오티스,85910,Dec-12,,,5049341,10221872
(주)네오티스,85910,Dec-13,5521716,24542904,5249524,21892819
(주)네오티스,85910,Dec-14,6278131,20652381,5483549,17289569
(주)네오티스,85910,Dec-15,6030319,25043360,5749103,22204982
(주)네오티스,85910,Dec-16,1878438,28539767,712928,25115414
(주)네오티스,85910,Dec-17,7739030,34949154,7445746,32448216
(주)네오티스,85910,Dec-18,5218267,42086572,3468514,38865823
(주)네오티스,85910,Dec-19,3202965,43227797,2848803,40190949
(주)네오팜,92730,Dec-11,,,3932956,4128659
(주)네오팜,92730,Dec-12,,,564345,4218105
(주)네오팜,92730,Dec-13,,,2371251,4422727
(주)네오팜,92730,Dec-14,,,6848449,4690793
(주)네오팜,92730,Dec-15,,,6094693,7785769
(주)네오팜,92730,Dec-16,9156580,7938253,9803121,7925934
(주)네오팜,92730,Dec-17,10646058,9112893,11104584,9101395
(주)네오팜,92730,Dec-18,16179233,13641255,16534453,13627575
(주)네오팜,92730,Dec-19,19223990,17048924,18867362,17108808
(주)네오펙트,290660,Dec-18,-8184039,7668955,-5121646,6976034
(주)네오펙트,290660,Dec-19,-13920285,34461786,-8282225,26678896
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,6349901,9698924
(주)네이블커뮤니케이션즈,153460,Dec-13,,,-845156,4388291
(주)네이블커뮤니케이션즈,153460,Dec-14,-694535,5608723,-300776,5574009
(주)네이블커뮤니케이션즈,153460,Dec-15,,,1081967,5294441
(주)네이블커뮤니케이션즈,153460,Dec-16,,,5955698,5014357
(주)네이블커뮤니케이션즈,153460,Dec-17,,,-6917389,4180943
(주)네이블커뮤니케이션즈,153460,Dec-18,,,-914367,3673172
(주)네이블커뮤니케이션즈,153460,Dec-19,,,-1958720,1957930
(주)네이처셀,7390,Dec-11,,,2248456,18204682
(주)네이처셀,7390,Dec-12,,,-916669,16199758
(주)네이처셀,7390,Dec-13,,,745362,12245124
(주)네이처셀,7390,Dec-14,,,117389,10788072
(주)네이처셀,7390,Dec-15,,,975505,14282755
(주)네이처셀,7390,Dec-16,,,-2144437,18648340
(주)네이처셀,7390,Dec-17,,,3479316,11958755
(주)네이처셀,7390,Dec-18,,,3699808,9746521
(주)네이처셀,7390,Dec-19,,,357517,11221553
(주)네패스,33640,Dec-11,4299800,176251883,4287942,110876758
(주)네패스,33640,Dec-12,54598468,181926761,44903181,138347710
(주)네패스,33640,Dec-13,10030162,278497181,31537123,154450914
(주)네패스,33640,Dec-14,35823646,236100349,50730619,190321904
(주)네패스,33640,Dec-15,36904097,217765775,44723010,160308779
(주)네패스,33640,Dec-16,44342440,182776266,49106225,143956452
(주)네패스,33640,Dec-17,59710282,187246466,60293558,153579857
(주)네패스,33640,Dec-18,41698053,140785218,44020966,120899772
(주)네패스,33640,Dec-19,89922329,331008677,68965067,191414883
(주)넥센,5720,Dec-11,18292643,202458544,17008153,170770829
(주)넥센,5720,Dec-12,42041317,194442689,31717846,146648465
(주)넥센,5720,Dec-13,23726782,193837878,26459446,129045530
(주)넥센,5720,Dec-14,31030474,179678905,27276838,126291795
(주)넥센,5720,Dec-15,39609203,158180280,29200115,109383125
(주)넥센,5720,Dec-16,22394452,149817333,30353139,98814124
(주)넥센,5720,Dec-17,-14073633,168376823,-16381605,116309917
(주)넥센,5720,Dec-18,135605706,1942346054,26119849,101855261
(주)넥센,5720,Dec-19,323292366,2081511600,30417164,79236447
(주)넥스턴바이오사이언스,89140,Dec-11,,,3449522,6997220
(주)넥스턴바이오사이언스,89140,Dec-12,,,3074659,4230725
(주)넥스턴바이오사이언스,89140,Dec-13,,,1105960,4142623
(주)넥스턴바이오사이언스,89140,Dec-14,,,6478339,4407187
(주)넥스턴바이오사이언스,89140,Dec-15,,,1916264,3168915
(주)넥스턴바이오사이언스,89140,Dec-16,,,15257140,8642107
(주)넥스턴바이오사이언스,89140,Dec-17,,,5083543,2987852
(주)넥스턴바이오사이언스,89140,Dec-18,,,9626670,18007379
(주)넥스턴바이오사이언스,89140,Dec-19,,,2735157,5010735
(주)넥스트아이,137940,Dec-11,,,5141256,2398025
(주)넥스트아이,137940,Dec-12,2848098,4713338,3178092,4112480
(주)넥스트아이,137940,Dec-13,7357705,6934569,7640938,6677844
(주)넥스트아이,137940,Dec-14,3308350,7700133,3066960,7525540
(주)넥스트아이,137940,Dec-15,3539238,7566782,3323282,6886707
(주)넥스트아이,137940,Dec-16,3565646,33455791,2948394,25596924
(주)넥스트아이,137940,Dec-17,-1945947,63670643,361856,47705374
(주)넥스트아이,137940,Dec-18,1116087,58798784,-835112,36091037
(주)넥스트아이,137940,Dec-19,-6463154,62698966,-3800223,47996931
(주)넥스트엔터테인먼트월드,160550,Dec-14,-7990124,50141403,-7083996,48825438
(주)넥스트엔터테인먼트월드,160550,Dec-15,-19363639,67475675,-16253766,62755389
(주)넥스트엔터테인먼트월드,160550,Dec-16,3908954,93866680,3722363,85778201
(주)넥스트엔터테인먼트월드,160550,Dec-17,-21472814,125719615,-22823626,94924066
(주)넥스트엔터테인먼트월드,160550,Dec-18,17697351,127429815,26547360,91619341
(주)넥스트엔터테인먼트월드,160550,Dec-19,-24223314,191470119,-16110147,98648878
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,9040262,13481282
(주)넥슨게임즈,225570,Dec-18,,,-10430688,10747393
(주)넥슨게임즈,225570,Dec-19,,,-11432568,34795261
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,869364,8943521,873737,1825119
(주)넵튠,217270,Dec-17,-4972428,27834362,-878098,13395139
(주)넵튠,217270,Dec-18,-13384069,60801263,-3675776,41607796
(주)넵튠,217270,Dec-19,-5943093,53664369,1546987,38441308
(주)노랑풍선,104620,Dec-19,6411000,58771043,6428786,58288609
(주)노루페인트,90350,Dec-11,25186149,266161958,23786392,254173009
(주)노루페인트,90350,Dec-12,-5557404,304840457,-6315034,293174286
(주)노루페인트,90350,Dec-13,15754793,298242861,18284130,282463810
(주)노루페인트,90350,Dec-14,26737511,302961719,20446818,285902442
(주)노루페인트,90350,Dec-15,28906227,301690604,25430195,281766932
(주)노루페인트,90350,Dec-16,44454802,294128326,42491282,277028706
(주)노루페인트,90350,Dec-17,33336696,292787685,31427537,258836398
(주)노루페인트,90350,Dec-18,13983628,299639080,17976429,264296420
(주)노루페인트,90350,Dec-19,59239359,304973894,45995895,268640842
(주)노루홀딩스,320,Dec-11,33689705,424350232,4414019,68602390
(주)노루홀딩스,320,Dec-12,14398689,463959984,6996088,68586352
(주)노루홀딩스,320,Dec-13,47946363,449973364,19663524,69041617
(주)노루홀딩스,320,Dec-14,51267558,460041462,13945246,66345744
(주)노루홀딩스,320,Dec-15,35787887,465095630,13363301,67471921
(주)노루홀딩스,320,Dec-16,54493953,436688459,64149487,63062622
(주)노루홀딩스,320,Dec-17,30675975,411127472,22096391,56403729
(주)노루홀딩스,320,Dec-18,7431567,425647066,7440419,55199442
(주)노루홀딩스,320,Dec-19,57418999,439906013,20648492,55650253
(주)노바렉스,194700,Dec-18,7443528,27233449,8485916,26861697
(주)노바렉스,194700,Dec-19,-1299748,62497188,-426816,62264082
(주)노바텍,285490,Dec-18,6335215,2109967,6473993,1593852
(주)노바텍,285490,Dec-19,5239256,6595420,5517191,2392107
(주)노블엠앤비,106520,Dec-12,6677146,48903292,8091140,47311402
(주)노블엠앤비,106520,Dec-13,20254712,68524469,20754658,67463009
(주)노블엠앤비,106520,Dec-14,5595512,49147118,7109295,49123637
(주)노블엠앤비,106520,Dec-15,-6083066,75108646,-5552439,50526567
(주)노블엠앤비,106520,Dec-16,-11937717,56103630,-7051021,39885828
(주)노블엠앤비,106520,Dec-17,-18282415,57628292,-8648845,44828844
(주)노블엠앤비,106520,Dec-18,-7820339,73122628,292835,59983531
(주)노블엠앤비,106520,Dec-19,1016608,57087695,3877841,50476006
(주)노터스,278650,Dec-19,5182234,18508093,4350617,17056893
(주)녹십자,6280,Dec-11,54855488,230072794,53233256,195669301
(주)녹십자,6280,Dec-12,50756716,269146206,49808775,229965474
(주)녹십자,6280,Dec-13,29689475,264856232,23956630,217568486
(주)녹십자,6280,Dec-14,56763006,409724547,53353499,364496150
(주)녹십자,6280,Dec-15,45243778,417424433,60913849,361134611
(주)녹십자,6280,Dec-16,-1742285,491603630,-13246848,440710069
(주)녹십자,6280,Dec-17,57879006,594868624,46441288,543139869
(주)녹십자,6280,Dec-18,14410216,597203089,12215513,524279230
(주)녹십자,6280,Dec-19,40291382,775222803,42703292,693076559
(주)녹십자엠에스,142280,Dec-14,,,-2217652,20595224
(주)녹십자엠에스,142280,Dec-15,-5445435,39648071,-4378986,36240401
(주)녹십자엠에스,142280,Dec-16,10246662,33298346,9991915,30855939
(주)녹십자엠에스,142280,Dec-17,3107841,34147032,3254569,31530165
(주)녹십자엠에스,142280,Dec-18,-516614,47209354,-277602,44995952
(주)녹십자엠에스,142280,Dec-19,-4107548,38096010,-4529833,36013435
(주)녹십자웰빙,234690,Dec-19,,,5414860,23547108
(주)녹십자홀딩스,5250,Dec-11,116177695,3707456322,8858618,367794936
(주)녹십자홀딩스,5250,Dec-12,36796180,473509897,2091107,160201450
(주)녹십자홀딩스,5250,Dec-13,17568308,524457217,-15233225,198999818
(주)녹십자홀딩스,5250,Dec-14,54542863,609807797,5134136,161600407
(주)녹십자홀딩스,5250,Dec-15,7035743,751282335,-36377156,272259947
(주)녹십자홀딩스,5250,Dec-16,-805470,872266114,55425299,276541565
(주)녹십자홀딩스,5250,Dec-17,144482444,1121028362,61226404,370092827
(주)녹십자홀딩스,5250,Dec-18,37643839,1175483426,59735500,409702058
(주)녹십자홀딩스,5250,Dec-19,7650392,1267272303,34191330,332990951
(주)녹원씨엔아이,65560,Dec-11,101462,11316598,-515634,10351362
(주)녹원씨엔아이,65560,Dec-12,-3354747,10855183,-5139488,8791277
(주)녹원씨엔아이,65560,Dec-13,-6761056,6785924,-3694842,6763690
(주)녹원씨엔아이,65560,Dec-14,-8127365,9257832,-7575407,3620464
(주)녹원씨엔아이,65560,Dec-15,-5782631,6541920,-5960666,5828362
(주)녹원씨엔아이,65560,Dec-16,-1849907,1400808,-1819746,1352373
(주)녹원씨엔아이,65560,Dec-17,9151154,65351147,-1702377,33354817
(주)녹원씨엔아이,65560,Dec-18,3330079,48354289,2422195,35013626
(주)녹원씨엔아이,65560,Dec-19,9941969,35323798,5194323,25468775
(주)농심,4370,Dec-11,120722289,751041558,112393944,692071620
(주)농심,4370,Dec-12,29026874,691971586,27987328,634405434
