회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별)
(주)까뮤이앤씨,13700,Dec-18,,,82677272,59562903
(주)까뮤이앤씨,13700,Dec-19,,,97944105,70932062
(주)까스텔바작,308100,Dec-19,12326845,76678226,11301641,77312548
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,56835726,42659926,40746063,31847169
(주)나노,187790,Dec-16,49121575,34319308,30282763,27068246
(주)나노,187790,Dec-17,46672426,44902238,22132488,37017160
(주)나노,187790,Dec-18,48795977,59465317,22139959,44484099
(주)나노,187790,Dec-19,54119319,62021912,25023622,47992724
(주)나노브릭,286750,Dec-19,10401714,14149812,10401714,14149812
(주)나노신소재,121600,Dec-11,14862539,58193875,14860341,58178847
(주)나노신소재,121600,Dec-12,11759222,56592559,11754670,56696577
(주)나노신소재,121600,Dec-13,9662746,57860945,9657850,57932739
(주)나노신소재,121600,Dec-14,10100184,61578369,10095718,61576959
(주)나노신소재,121600,Dec-15,9564248,73885201,8753205,73932499
(주)나노신소재,121600,Dec-16,6650128,77589079,6645218,77643425
(주)나노신소재,121600,Dec-17,6050113,82913399,6045760,82967807
(주)나노신소재,121600,Dec-18,9625376,88855048,9254386,88802531
(주)나노신소재,121600,Dec-19,8105979,93787590,8002613,93774861
(주)나노엔텍,39860,Dec-11,20901311,28748071,20869266,29212068
(주)나노엔텍,39860,Dec-12,21460502,22976602,21460502,22983479
(주)나노엔텍,39860,Dec-13,21225655,23577971,21222679,25096460
(주)나노엔텍,39860,Dec-14,7758770,35502372,7755121,38430723
(주)나노엔텍,39860,Dec-15,14278665,38408344,9518852,49032474
(주)나노엔텍,39860,Dec-16,20131098,25576796,20123051,27669734
(주)나노엔텍,39860,Dec-17,18638896,23731000,18612486,26788106
(주)나노엔텍,39860,Dec-18,7011281,35150401,6940850,38716209
(주)나노엔텍,39860,Dec-19,5613637,41025691,5442802,45112180
(주)나무가,190510,Dec-15,143583681,60274130,87945088,59685865
(주)나무가,190510,Dec-16,124201656,71710818,43532661,71264453
(주)나무가,190510,Dec-17,111824687,30589633,45737923,28107335
(주)나무가,190510,Dec-18,83345221,35422440,39489201,38511623
(주)나무가,190510,Dec-19,150249899,44268639,107467716,49646661
(주)나스미디어,89600,Dec-13,,,40943312,56196308
(주)나스미디어,89600,Dec-14,,,34932914,62569324
(주)나스미디어,89600,Dec-15,,,72201656,69530971
(주)나스미디어,89600,Dec-16,159501794,104423228,94047161,98227596
(주)나스미디어,89600,Dec-17,188197213,127769767,123700629,115839722
(주)나스미디어,89600,Dec-18,161163658,141948762,104288307,124908468
(주)나스미디어,89600,Dec-19,203104630,153131396,147036488,132550768
(주)나이벡,138610,Dec-11,,,7099293,10301732
(주)나이벡,138610,Dec-12,,,7603280,8856747
(주)나이벡,138610,Dec-13,,,11232221,5822703
(주)나이벡,138610,Dec-14,,,9069461,5078980
(주)나이벡,138610,Dec-15,,,8610521,10818393
(주)나이벡,138610,Dec-16,,,13128458,9841184
(주)나이벡,138610,Dec-17,,,13388514,12361859
(주)나이벡,138610,Dec-18,,,11741622,10575969
(주)나이벡,138610,Dec-19,,,8330838,27404041
(주)나이스디앤비,130580,Dec-11,,,4199583,18442040
(주)나이스디앤비,130580,Dec-12,,,4270063,20520620
(주)나이스디앤비,130580,Dec-13,,,4311191,22820926
(주)나이스디앤비,130580,Dec-14,,,5665831,25404428
(주)나이스디앤비,130580,Dec-15,7276214,29892463,6234207,28572652
(주)나이스디앤비,130580,Dec-16,6735480,33730728,5111674,32232265
(주)나이스디앤비,130580,Dec-17,8392053,38536096,7395916,35612084
(주)나이스디앤비,130580,Dec-18,11460701,45199660,10146944,40955406
(주)나이스디앤비,130580,Dec-19,18585479,60090077,13685902,46837210
(주)나이스홀딩스,34310,Dec-11,105277047,322296904,71925812,257761410
(주)나이스홀딩스,34310,Dec-12,101379047,394674902,10276086,316297089
(주)나이스홀딩스,34310,Dec-13,294631865,570818310,20311438,320113373
(주)나이스홀딩스,34310,Dec-14,523908570,667095981,49733814,324733065
(주)나이스홀딩스,34310,Dec-15,547102835,695351005,68938111,310980541
(주)나이스홀딩스,34310,Dec-16,635017904,773235269,63478836,325078660
(주)나이스홀딩스,34310,Dec-17,864431349,877935795,59233842,325609688
(주)나이스홀딩스,34310,Dec-18,1132969670,1040008134,87040075,336349524
(주)나이스홀딩스,34310,Dec-19,1341206287,1223621083,103418308,334729120
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,185341169,74233806,180585212,43707424
(주)남선알미늄,8350,Dec-12,,,175387136,61332987
(주)남선알미늄,8350,Dec-13,,,166749139,70827736
(주)남선알미늄,8350,Dec-14,,,152854044,87467921
(주)남선알미늄,8350,Dec-15,,,183034182,103068147
(주)남선알미늄,8350,Dec-16,,,160844483,122569267
(주)남선알미늄,8350,Dec-17,,,136839869,147809531
(주)남선알미늄,8350,Dec-18,134303310,168719762,126074231,168875400
(주)남선알미늄,8350,Dec-19,116429407,179100254,116202473,176357497
(주)남성,4270,Dec-11,136510452,86423919,104912151,80448918
(주)남성,4270,Dec-12,141480279,79934314,108098842,81342149
(주)남성,4270,Dec-13,121893792,78184930,88951934,81514206
(주)남성,4270,Dec-14,122872789,72641729,90426104,80188502
(주)남성,4270,Dec-15,130746190,70994437,94767161,82206186
(주)남성,4270,Dec-16,131149700,73385506,95282240,74053481
(주)남성,4270,Dec-17,116043097,87392856,82426323,87590384
(주)남성,4270,Dec-18,122315525,82768164,85560232,83103125
(주)남성,4270,Dec-19,118867535,85924082,82185269,86166403
(주)내츄럴엔도텍,168330,Dec-13,,,17509793,50779888
(주)내츄럴엔도텍,168330,Dec-14,,,17069904,71648115
(주)내츄럴엔도텍,168330,Dec-15,18969612,50463160,18966586,49082284
(주)내츄럴엔도텍,168330,Dec-16,38578324,47296929,38576389,46208860
(주)내츄럴엔도텍,168330,Dec-17,30963364,54719456,30243201,45760762
(주)내츄럴엔도텍,168330,Dec-18,24678664,36487302,24115087,34261443
(주)내츄럴엔도텍,168330,Dec-19,28300833,20483129,27446642,18938805
(주)네오리진,94860,Dec-11,20067290,30439412,14722801,23488831
(주)네오리진,94860,Dec-12,,,16669837,26662888
(주)네오리진,94860,Dec-13,,,19161210,22428980
(주)네오리진,94860,Dec-14,,,18261365,11993150
(주)네오리진,94860,Dec-15,,,4451364,10969912
(주)네오리진,94860,Dec-16,,,3786373,11809547
(주)네오리진,94860,Dec-17,3137509,14546111,3129815,14601651
(주)네오리진,94860,Dec-18,,,2901842,11789790
(주)네오리진,94860,Dec-19,,,3248578,10818182
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,26675765,37494457,24085653,37019001
(주)네오오토,212560,Dec-15,,,59106939,61349142
(주)네오오토,212560,Dec-16,,,65808367,69048419
(주)네오오토,212560,Dec-17,,,64596982,72509574
(주)네오오토,212560,Dec-18,,,64967716,77540065
(주)네오오토,212560,Dec-19,,,61702966,79358492
(주)네오위즈,95660,Dec-11,353291503,272933090,322828876,268512261
(주)네오위즈,95660,Dec-12,337321468,288492496,311729118,305625409
(주)네오위즈,95660,Dec-13,211021364,295827208,191191119,360058072
(주)네오위즈,95660,Dec-14,138497147,284837352,99307009,362210560
(주)네오위즈,95660,Dec-15,110083479,264287860,89836212,359269020
(주)네오위즈,95660,Dec-16,46384073,271054566,29272447,355597288
(주)네오위즈,95660,Dec-17,39611170,264748209,27981880,330102352
(주)네오위즈,95660,Dec-18,67872548,298839710,43796161,325841070
(주)네오위즈,95660,Dec-19,69123581,328878043,40074921,324764441
(주)네오위즈홀딩스,42420,Dec-11,324866338,374990578,38659237,242704495
(주)네오위즈홀딩스,42420,Dec-12,304490041,385155307,27466379,265778788
(주)네오위즈홀딩스,42420,Dec-13,172278621,416240481,399876,262310566
(주)네오위즈홀딩스,42420,Dec-14,106476922,467487690,356055,272035937
(주)네오위즈홀딩스,42420,Dec-15,78033866,492854028,20580808,347681208
(주)네오위즈홀딩스,42420,Dec-16,54350324,479007316,3398768,325184384
(주)네오위즈홀딩스,42420,Dec-17,48395657,476382219,2247712,311520065
(주)네오위즈홀딩스,42420,Dec-18,74313743,516278245,2750135,303628909
(주)네오위즈홀딩스,42420,Dec-19,72872632,549250922,1312864,304420700
(주)네오크레마,311390,Dec-19,9344908,37866534,7923614,37939688
(주)네오티스,85910,Dec-11,,,9152429,59050937
(주)네오티스,85910,Dec-12,,,10221872,60149295
(주)네오티스,85910,Dec-13,24542904,60663141,21892819,60510748
(주)네오티스,85910,Dec-14,20652381,63977930,17289569,63323708
(주)네오티스,85910,Dec-15,25043360,59903389,22204982,58634491
(주)네오티스,85910,Dec-16,28539767,56347189,25115414,56144079
(주)네오티스,85910,Dec-17,34949154,46080092,32448216,46102243
(주)네오티스,85910,Dec-18,42086572,44553303,38865823,45394703
(주)네오티스,85910,Dec-19,43227797,43683942,40190949,44318521
(주)네오팜,92730,Dec-11,,,4128659,29871983
(주)네오팜,92730,Dec-12,,,4218105,29923684
(주)네오팜,92730,Dec-13,,,4422727,30335980
(주)네오팜,92730,Dec-14,,,4690793,31145609
(주)네오팜,92730,Dec-15,,,7785769,32623689
(주)네오팜,92730,Dec-16,7938253,38570892,7925934,39065380
(주)네오팜,92730,Dec-17,9112893,47581915,9101395,48683943
(주)네오팜,92730,Dec-18,13641255,59287229,13627575,60831086
(주)네오팜,92730,Dec-19,17048924,105692614,17108808,106137157
(주)네오펙트,290660,Dec-18,7668955,28251461,6976034,34312283
(주)네오펙트,290660,Dec-19,34461786,12554669,26678896,17133048
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,9698924,23527466
(주)네이블커뮤니케이션즈,153460,Dec-13,,,4388291,24943154
(주)네이블커뮤니케이션즈,153460,Dec-14,5608723,24713919,5574009,24709644
(주)네이블커뮤니케이션즈,153460,Dec-15,,,5294441,25447253
(주)네이블커뮤니케이션즈,153460,Dec-16,,,5014357,33041386
(주)네이블커뮤니케이션즈,153460,Dec-17,,,4180943,26705616
(주)네이블커뮤니케이션즈,153460,Dec-18,,,3673172,24364215
(주)네이블커뮤니케이션즈,153460,Dec-19,,,1957930,23991285
(주)네이처셀,7390,Dec-11,,,18204682,8001110
(주)네이처셀,7390,Dec-12,,,16199758,8624830
(주)네이처셀,7390,Dec-13,,,12245124,10771406
(주)네이처셀,7390,Dec-14,,,10788072,13748504
(주)네이처셀,7390,Dec-15,,,14282755,31686993
(주)네이처셀,7390,Dec-16,,,18648340,34018288
(주)네이처셀,7390,Dec-17,,,11958755,39481908
(주)네이처셀,7390,Dec-18,,,9746521,43128901
(주)네이처셀,7390,Dec-19,,,11221553,81888775
(주)네패스,33640,Dec-11,176251883,143407156,110876758,157760214
(주)네패스,33640,Dec-12,181926761,156834268,138347710,175123693
(주)네패스,33640,Dec-13,278497181,116590427,154450914,154117489
(주)네패스,33640,Dec-14,236100349,149438567,190321904,118479769
(주)네패스,33640,Dec-15,217765775,138092844,160308779,126953395
(주)네패스,33640,Dec-16,182776266,115821188,143956452,131855159
(주)네패스,33640,Dec-17,187246466,120874727,153579857,139184957
(주)네패스,33640,Dec-18,140785218,141206415,120899772,165864190
(주)네패스,33640,Dec-19,331008677,190639697,191414883,201122740
(주)넥센,5720,Dec-11,202458544,319500567,170770829,258163833
(주)넥센,5720,Dec-12,194442689,526415955,146648465,406540622
(주)넥센,5720,Dec-13,193837878,593356903,129045530,421282272
(주)넥센,5720,Dec-14,179678905,657565090,126291795,442228920
(주)넥센,5720,Dec-15,158180280,724883753,109383125,460152480
(주)넥센,5720,Dec-16,149817333,820785414,98814124,482438954
(주)넥센,5720,Dec-17,168376823,917075024,116309917,537643690
(주)넥센,5720,Dec-18,1942346054,1882757213,101855261,558546695
(주)넥센,5720,Dec-19,2081511600,2016503397,79236447,571789146
(주)넥스턴바이오사이언스,89140,Dec-11,,,6997220,23763867
(주)넥스턴바이오사이언스,89140,Dec-12,,,4230725,24177393
(주)넥스턴바이오사이언스,89140,Dec-13,,,4142623,26451501
(주)넥스턴바이오사이언스,89140,Dec-14,,,4407187,29076002
(주)넥스턴바이오사이언스,89140,Dec-15,,,3168915,30041235
(주)넥스턴바이오사이언스,89140,Dec-16,,,8642107,89891577
(주)넥스턴바이오사이언스,89140,Dec-17,,,2987852,91765028
(주)넥스턴바이오사이언스,89140,Dec-18,,,18007379,95512901
(주)넥스턴바이오사이언스,89140,Dec-19,,,5010735,100158921
(주)넥스트아이,137940,Dec-11,,,2398025,24068707
(주)넥스트아이,137940,Dec-12,4713338,29408175,4112480,28840533
(주)넥스트아이,137940,Dec-13,6934569,33681455,6677844,33063699
(주)넥스트아이,137940,Dec-14,7700133,36677344,7525540,36263075
(주)넥스트아이,137940,Dec-15,7566782,38702078,6886707,37530245
(주)넥스트아이,137940,Dec-16,33455791,65432023,25596924,58584366
(주)넥스트아이,137940,Dec-17,63670643,75285830,47705374,65195189
(주)넥스트아이,137940,Dec-18,58798784,118773260,36091037,60840445
(주)넥스트아이,137940,Dec-19,62698966,111853701,47996931,51324005
(주)넥스트엔터테인먼트월드,160550,Dec-14,50141403,129192140,48825438,124817520
(주)넥스트엔터테인먼트월드,160550,Dec-15,67475675,132954441,62755389,129733401
(주)넥스트엔터테인먼트월드,160550,Dec-16,93866680,136657265,85778201,132238969
(주)넥스트엔터테인먼트월드,160550,Dec-17,125719615,130743457,94924066,128169010
(주)넥스트엔터테인먼트월드,160550,Dec-18,127429815,129092858,91619341,118751443
(주)넥스트엔터테인먼트월드,160550,Dec-19,191470119,121871227,98648878,113480507
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,13481282,29507506
(주)넥슨게임즈,225570,Dec-18,,,10747393,18668531
(주)넥슨게임즈,225570,Dec-19,,,34795261,38150773
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,8943521,38941807,1825119,42061531
(주)넵튠,217270,Dec-17,27834362,82453970,13395139,92165486
(주)넵튠,217270,Dec-18,60801263,68806574,41607796,82121215
(주)넵튠,217270,Dec-19,53664369,62003118,38441308,74564210
(주)노랑풍선,104620,Dec-19,58771043,56210886,58288609,56376867
(주)노루페인트,90350,Dec-11,266161958,224078306,254173009,218898181
(주)노루페인트,90350,Dec-12,304840457,222705225,293174286,218703476
(주)노루페인트,90350,Dec-13,298242861,230644925,282463810,224963718
(주)노루페인트,90350,Dec-14,302961719,241258376,285902442,232266487
(주)노루페인트,90350,Dec-15,301690604,271200294,281766932,244314331
(주)노루페인트,90350,Dec-16,294128326,276454031,277028706,266158031
(주)노루페인트,90350,Dec-17,292787685,299029824,258836398,282180816
(주)노루페인트,90350,Dec-18,299639080,307805863,264296420,291347902
(주)노루페인트,90350,Dec-19,304973894,322368611,268640842,301854965
(주)노루홀딩스,320,Dec-11,424350232,362752611,68602390,185303977
(주)노루홀딩스,320,Dec-12,463959984,371947581,68586352,196270561
(주)노루홀딩스,320,Dec-13,449973364,402451235,69041617,212564022
(주)노루홀딩스,320,Dec-14,460041462,439841569,66345744,223859960
(주)노루홀딩스,320,Dec-15,465095630,521365060,67471921,229341321
(주)노루홀딩스,320,Dec-16,436688459,533516629,63062622,295177120
(주)노루홀딩스,320,Dec-17,411127472,577520965,56403729,303616949
(주)노루홀딩스,320,Dec-18,425647066,561495276,55199442,303866388
(주)노루홀딩스,320,Dec-19,439906013,567466289,55650253,302880480
(주)노바렉스,194700,Dec-18,27233449,79087526,26861697,80452379
(주)노바렉스,194700,Dec-19,62497188,91875216,62264082,93506000
(주)노바텍,285490,Dec-18,2109967,31137571,1593852,31029976
(주)노바텍,285490,Dec-19,6595420,33365609,2392107,42036799
(주)노블엠앤비,106520,Dec-12,48903292,42755691,47311402,44692664
(주)노블엠앤비,106520,Dec-13,68524469,60948749,67463009,61530814
(주)노블엠앤비,106520,Dec-14,49147118,55024983,49123637,54123615
(주)노블엠앤비,106520,Dec-15,75108646,86718397,50526567,78455103
(주)노블엠앤비,106520,Dec-16,56103630,67982025,39885828,53762368
(주)노블엠앤비,106520,Dec-17,57628292,60546255,44828844,53060061
(주)노블엠앤비,106520,Dec-18,73122628,37094386,59983531,29162019
(주)노블엠앤비,106520,Dec-19,57087695,49286137,50476006,43168275
(주)노터스,278650,Dec-19,18508093,43022559,17056893,40822469
(주)녹십자,6280,Dec-11,230072794,630281039,195669301,618913070
(주)녹십자,6280,Dec-12,269146206,685233313,229965474,674321943
(주)녹십자,6280,Dec-13,264856232,839408569,217568486,823234468
(주)녹십자,6280,Dec-14,409724547,920626827,364496150,867732232
(주)녹십자,6280,Dec-15,417424433,997704012,361134611,961983260
(주)녹십자,6280,Dec-16,491603630,1059011034,440710069,982047195
(주)녹십자,6280,Dec-17,594868624,1108712901,543139869,1032619177
(주)녹십자,6280,Dec-18,597203089,1126206777,524279230,1056300299
(주)녹십자,6280,Dec-19,775222803,1184076725,693076559,1049297612
(주)녹십자엠에스,142280,Dec-14,,,20595224,31503302
(주)녹십자엠에스,142280,Dec-15,39648071,32959423,36240401,31654627
(주)녹십자엠에스,142280,Dec-16,33298346,30306661,30855939,29464794
(주)녹십자엠에스,142280,Dec-17,34147032,27417385,31530165,26093922
(주)녹십자엠에스,142280,Dec-18,47209354,16763475,44995952,15986409
(주)녹십자엠에스,142280,Dec-19,38096010,50770115,36013435,49887927
(주)녹십자웰빙,234690,Dec-19,,,23547108,83168602
(주)녹십자홀딩스,5250,Dec-11,3707456322,895760382,367794936,512651999
(주)녹십자홀딩스,5250,Dec-12,473509897,972827321,160201450,539269471
(주)녹십자홀딩스,5250,Dec-13,524457217,1099667146,198999818,567055224
(주)녹십자홀딩스,5250,Dec-14,609807797,1181067099,161600407,561016033
(주)녹십자홀딩스,5250,Dec-15,751282335,1307378785,272259947,557443484
(주)녹십자홀딩스,5250,Dec-16,872266114,1377011145,276541565,569740749
(주)녹십자홀딩스,5250,Dec-17,1121028362,1439667556,370092827,588567205
