회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별)
(주)국영지앤엠,6050,Dec-18,,,,25138635,8586831,60335138
(주)국영지앤엠,6050,Dec-19,,,,32068324,12276270,68657302
(주)국전약품,307750,Dec-18,,,,,,
(주)국전약품,307750,Dec-19,,,,,,
(주)그래디언트,35080,Dec-11,278334197,340898793,777653618,24034151,114323068,521750143
(주)그래디언트,35080,Dec-12,240486033,269391513,739985481,14309378,28699017,482181596
(주)그래디언트,35080,Dec-13,979087606,720884668,1598503940,1714561,45004312,473264178
(주)그래디언트,35080,Dec-14,1142871354,878695192,1920350951,3742011,21743894,455860309
(주)그래디언트,35080,Dec-15,1337838696,1068144809,2106702049,949479,29615650,475792856
(주)그래디언트,35080,Dec-16,1415600914,1146717741,2073537018,395047,10522707,404583242
(주)그래디언트,35080,Dec-17,1229878565,976373594,1804533355,3201309,10030244,344022749
(주)그래디언트,35080,Dec-18,1261972833,1016015610,1809664488,2674301,9355864,339457297
(주)그래디언트,35080,Dec-19,1206801338,980078258,1780051911,208003,12382091,336145750
(주)그리티,204020,Dec-18,89112620,17801728,95755030,75670982,9013548,86557287
(주)그리티,204020,Dec-19,82603832,17294799,92151596,68611692,11324485,86803901
(주)그린플러스,186230,Dec-19,38480019,17448583,72321985,28574671,13388362,56587945
(주)글로벌스탠다드테크놀로지,83450,Dec-11,33914648,22182733,52575255,31754029,21127458,49714791
(주)글로벌스탠다드테크놀로지,83450,Dec-12,31615500,15995521,53824618,27371107,14333160,49050552
(주)글로벌스탠다드테크놀로지,83450,Dec-13,37636405,17024585,62626777,34350069,16711997,57053266
(주)글로벌스탠다드테크놀로지,83450,Dec-14,42966221,16020729,69972237,38669764,16105582,63317853
(주)글로벌스탠다드테크놀로지,83450,Dec-15,35391249,10452602,69691968,30726947,9913536,60770711
(주)글로벌스탠다드테크놀로지,83450,Dec-16,53825575,25498390,89405841,46676903,23514395,78440684
(주)글로벌스탠다드테크놀로지,83450,Dec-17,57916418,21709365,102400669,46766708,19442714,88966307
(주)글로벌스탠다드테크놀로지,83450,Dec-18,54651818,17071170,105027408,41265448,12624416,87524011
(주)글로벌스탠다드테크놀로지,83450,Dec-19,88978443,31060762,136751562,78199372,29260908,120984040
(주)금양,1570,Dec-11,73356949,73872403,130817841,50168793,70798828,124086392
(주)금양,1570,Dec-12,69850864,63820848,127557393,46841743,64574150,127197484
(주)금양,1570,Dec-13,90828722,83935212,147115126,60939478,80447090,142485295
(주)금양,1570,Dec-14,111767170,74016116,160244911,57627190,76183554,145135554
(주)금양,1570,Dec-15,116881516,96536475,165405931,63905239,103101393,157467543
(주)금양,1570,Dec-16,92604838,133837229,178901902,61611949,142130744,174953809
(주)금양,1570,Dec-17,130477254,128670679,196084032,58591469,129674554,167120998
(주)금양,1570,Dec-18,129420730,114567408,204777156,48188432,103571108,155507052
(주)금양,1570,Dec-19,130285368,140191066,224222540,61997758,125859242,171931897
(주)금호에이치티,214330,Dec-15,86522457,38988266,123875646,80694020,24870413,109367040
(주)금호에이치티,214330,Dec-16,90849794,49574660,156606980,92744392,38336002,151786975
(주)금호에이치티,214330,Dec-17,88316450,46752476,150164495,89724027,36201695,146407321
(주)금호에이치티,214330,Dec-18,155547300,86743745,238380056,138884192,72419369,230268876
(주)금호에이치티,214330,Dec-19,204929138,132504381,322078193,183830342,117617127,314666069
(주)금화피에스시,36190,Dec-11,,,,65271945,15024390,94174014
(주)금화피에스시,36190,Dec-12,,,,73807483,10205746,105483370
(주)금화피에스시,36190,Dec-13,89606593,21706304,142932108,78244379,19336152,135180701
(주)금화피에스시,36190,Dec-14,92403274,20654148,158057524,76794467,16975082,146360964
(주)금화피에스시,36190,Dec-15,121277555,34447722,189001800,103478978,30915038,175086217
(주)금화피에스시,36190,Dec-16,144728651,40632631,215036137,126330610,36289085,197557790
(주)금화피에스시,36190,Dec-17,158082025,41410742,231639148,141168180,38567258,216252318
(주)금화피에스시,36190,Dec-18,178015924,36350520,262516457,157919642,29577129,242310750
(주)금화피에스시,36190,Dec-19,184009183,38745095,281692946,152061849,24897188,255149491
(주)기가레인,49080,Dec-13,52670777,38143028,122523850,52867551,38765136,122926340
(주)기가레인,49080,Dec-14,42916021,33237888,131923500,42277551,33505335,133237615
(주)기가레인,49080,Dec-15,45758661,56716336,151757532,42133622,54266141,148551434
(주)기가레인,49080,Dec-16,46144283,71210116,155732003,43016521,68624696,152639799
(주)기가레인,49080,Dec-17,72343064,77579452,181628353,69139156,75490417,179756049
(주)기가레인,49080,Dec-18,97225166,80323500,179113947,93687799,79426309,176296022
(주)기가레인,49080,Dec-19,60133834,62344306,117798198,60124344,62074744,115539385
(주)기산텔레콤,35460,Dec-11,55476277,42276066,86259438,36475109,23188759,59416681
(주)기산텔레콤,35460,Dec-12,55620433,36476208,73234520,25695937,10369400,46588431
(주)기산텔레콤,35460,Dec-13,63696575,35626324,78811114,36537435,19491363,57254925
(주)기산텔레콤,35460,Dec-14,64834230,33854674,78052777,35605455,15059287,54284156
(주)기산텔레콤,35460,Dec-15,64461290,25981076,76012528,37184206,12698167,53901387
(주)기산텔레콤,35460,Dec-16,62942880,30567279,74209973,31145919,8843745,47117435
(주)기산텔레콤,35460,Dec-17,58352347,25198661,70137339,29268094,6983519,44554117
(주)기산텔레콤,35460,Dec-18,46536756,20046567,56180491,23094786,4028228,34219394
(주)기산텔레콤,35460,Dec-19,49053647,22745330,66789756,22585911,6669939,40025881
(주)까뮤이앤씨,13700,Dec-11,,,,76964607,183133830,248885092
(주)까뮤이앤씨,13700,Dec-12,,,,119571783,127125606,203481478
(주)까뮤이앤씨,13700,Dec-13,,,,109233863,117022705,167635146
(주)까뮤이앤씨,13700,Dec-14,,,,34559227,82444941,129647729
(주)까뮤이앤씨,13700,Dec-15,,,,62979800,62671855,129465385
(주)까뮤이앤씨,13700,Dec-16,,,,45642684,80617080,142978398
(주)까뮤이앤씨,13700,Dec-17,,,,41210840,69694223,139937930
(주)까뮤이앤씨,13700,Dec-18,,,,42850829,62380687,142240175
(주)까뮤이앤씨,13700,Dec-19,,,,74633980,52784080,168876167
(주)까스텔바작,308100,Dec-19,66201004,9931371,89005071,66187581,9702477,88614189
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,49781287,39042763,99495652,28103516,22953100,72593232
(주)나노,187790,Dec-16,34297077,39150040,83440884,18258906,24091883,57351009
(주)나노,187790,Dec-17,42822418,37817466,91574665,23979304,17801339,59149648
(주)나노,187790,Dec-18,51117840,42133296,108261295,21311661,19430902,66624058
(주)나노,187790,Dec-19,49148522,43147371,116141232,26750864,23888319,73016346
(주)나노브릭,286750,Dec-19,11714243,8726057,24551526,11714243,8726057,24551526
(주)나노신소재,121600,Dec-11,47025271,9523516,73056413,46740712,9521318,73039188
(주)나노신소재,121600,Dec-12,42125797,9008689,68351781,41944586,9004137,68451247
(주)나노신소재,121600,Dec-13,42799213,4725667,67523690,42581256,4720771,67590589
(주)나노신소재,121600,Dec-14,48906282,5900453,71678554,48606260,5895987,71672677
(주)나노신소재,121600,Dec-15,60962500,7150935,83449448,59895568,6339892,82685704
(주)나노신소재,121600,Dec-16,62485580,3791703,84239207,62232029,3786793,84288643
(주)나노신소재,121600,Dec-17,61681313,3920256,88963512,61474512,3915903,89013566
(주)나노신소재,121600,Dec-18,70792401,7668503,98480424,70100637,7297513,98056917
(주)나노신소재,121600,Dec-19,74512856,5326867,101893569,72468307,5286410,101777474
(주)나노엔텍,39860,Dec-11,36625845,6261724,49649382,35042662,6229679,50081334
(주)나노엔텍,39860,Dec-12,26183933,5928956,44437103,25393293,5928956,44443980
(주)나노엔텍,39860,Dec-13,25013045,4712348,44803627,23655125,4709372,46319139
(주)나노엔텍,39860,Dec-14,23133792,5166260,43261142,24713988,5162610,46185844
(주)나노엔텍,39860,Dec-15,25151814,7659415,52687009,26760417,3679342,58551326
(주)나노엔텍,39860,Dec-16,21923466,6148991,45707894,24010804,6140945,47792785
(주)나노엔텍,39860,Dec-17,22636243,16447800,42369896,25666940,16421390,45400592
(주)나노엔텍,39860,Dec-18,23339161,5217057,42161682,26007857,5146626,45657059
(주)나노엔텍,39860,Dec-19,27247058,3221564,46639328,30446256,3079440,50554981
(주)나무가,190510,Dec-15,153817851,125706395,203857810,133188532,82673533,147630953
(주)나무가,190510,Dec-16,134434932,102039282,195912474,86950983,41805768,114797114
(주)나무가,190510,Dec-17,83286111,93806287,142414320,53865520,43723217,73845257
(주)나무가,190510,Dec-18,66783642,73489063,118767661,59347429,38113989,78000824
(주)나무가,190510,Dec-19,113544554,141184036,194518538,122158556,102231880,157114377
(주)나스미디어,89600,Dec-13,,,,90372296,39946595,97139620
(주)나스미디어,89600,Dec-14,,,,90151547,33404820,97502238
(주)나스미디어,89600,Dec-15,,,,124837374,70005653,141732627
(주)나스미디어,89600,Dec-16,188150770,140803181,263925022,124777193,90307277,192274757
(주)나스미디어,89600,Dec-17,241307138,171618545,315966980,172095168,120456860,239540352
(주)나스미디어,89600,Dec-18,229307714,145807914,303112420,161108150,99410569,229196776
(주)나스미디어,89600,Dec-19,280030917,189476495,356236026,206145559,142645893,279587256
(주)나이벡,138610,Dec-11,,,,5848353,2402106,17401025
(주)나이벡,138610,Dec-12,,,,3786918,2596393,16460027
(주)나이벡,138610,Dec-13,,,,4322281,4231426,17054924
(주)나이벡,138610,Dec-14,,,,3070435,7290501,14148441
(주)나이벡,138610,Dec-15,,,,7891581,3215461,19428914
(주)나이벡,138610,Dec-16,,,,8838096,4705540,22969642
(주)나이벡,138610,Dec-17,,,,9993465,5690720,25750373
(주)나이벡,138610,Dec-18,,,,5289806,7802804,22317590
(주)나이벡,138610,Dec-19,,,,17075714,4357690,35734880
(주)나이스디앤비,130580,Dec-11,,,,19301521,3744330,22641623
(주)나이스디앤비,130580,Dec-12,,,,21406455,3508251,24790683
(주)나이스디앤비,130580,Dec-13,,,,24628059,3653883,27132117
(주)나이스디앤비,130580,Dec-14,,,,28589069,4814790,31070259
(주)나이스디앤비,130580,Dec-15,29639861,6406912,37168676,26792010,5442466,34806859
(주)나이스디앤비,130580,Dec-16,30111363,6490546,40466208,25827572,5007414,37343939
(주)나이스디앤비,130580,Dec-17,28885312,8136476,46928148,23474936,7216597,43008000
(주)나이스디앤비,130580,Dec-18,36486729,10651174,56660361,30158313,9661636,51102350
(주)나이스디앤비,130580,Dec-19,53601462,16907562,78675556,37120373,12319172,60523112
(주)나이스홀딩스,34310,Dec-11,98794232,63157741,427573951,33972630,40021989,329687222
(주)나이스홀딩스,34310,Dec-12,97958185,73350868,496053949,19325283,3695450,326573175
(주)나이스홀딩스,34310,Dec-13,412216064,256779830,865450175,19254329,6970804,340424811
(주)나이스홀딩스,34310,Dec-14,563473990,430253526,1191004551,7363727,27302728,374466879
(주)나이스홀딩스,34310,Dec-15,585369240,488528493,1242453840,7309656,62837766,379918653
(주)나이스홀딩스,34310,Dec-16,796885000,579351362,1408253173,10670867,61249635,388557495
(주)나이스홀딩스,34310,Dec-17,1080028901,739025010,1742367144,11867218,57999117,384843529
(주)나이스홀딩스,34310,Dec-18,1208350011,917627842,2172977804,4268790,59862522,423389599
(주)나이스홀딩스,34310,Dec-19,1501510395,1131668645,2564827369,8247605,86838217,438147427
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,131047630,147743563,259574975,131038308,147743563,224292636
(주)남선알미늄,8350,Dec-12,,,,115095607,139986731,236720122
(주)남선알미늄,8350,Dec-13,,,,116450226,130763196,237576875
(주)남선알미늄,8350,Dec-14,,,,117806353,122064199,240321965
(주)남선알미늄,8350,Dec-15,,,,159264814,148041742,286102329
(주)남선알미늄,8350,Dec-16,,,,138382968,129772305,283413750
(주)남선알미늄,8350,Dec-17,,,,138840538,106482447,284649401
(주)남선알미늄,8350,Dec-18,128965047,90894784,303023071,128608273,82665705,294949630
(주)남선알미늄,8350,Dec-19,120272355,73017541,295529661,128507223,73017831,292559970
(주)남성,4270,Dec-11,69842536,109333113,222934371,75815086,83785930,185361070
(주)남성,4270,Dec-12,67941450,119995960,221414593,74634718,91443056,189440992
(주)남성,4270,Dec-13,62655069,101629899,200078722,71068971,73135818,170466140
(주)남성,4270,Dec-14,61061543,105163532,195514519,74116640,77732062,170614606
(주)남성,4270,Dec-15,62986366,104385581,201740627,76363305,72577988,176973347
(주)남성,4270,Dec-16,62966870,114617996,204535206,47525812,83894349,169335721
(주)남성,4270,Dec-17,66005490,98125913,203435953,49948279,70286396,170016707
(주)남성,4270,Dec-18,78130233,103953545,205083689,58034814,73083461,168663357
(주)남성,4270,Dec-19,81384040,88016986,204791617,60421361,68318489,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,,54380130,17014821,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,,38134694,15879904,88718019
(주)내츄럴엔도텍,168330,Dec-15,18768212,16787612,69432771,18737736,16784586,68048870
(주)내츄럴엔도텍,168330,Dec-16,49604460,7118489,85875253,49333604,7116554,84785249
(주)내츄럴엔도텍,168330,Dec-17,42040960,5459761,85682820,36803625,5226470,76003964
(주)내츄럴엔도텍,168330,Dec-18,24240298,23578756,61165965,23596103,22993179,58376529
(주)내츄럴엔도텍,168330,Dec-19,15836553,2418308,48783961,15224417,1814208,46385446
(주)네오리진,94860,Dec-11,24840974,17791230,50506702,16176347,14015820,38211632
(주)네오리진,94860,Dec-12,,,,17690399,14564266,43332725
(주)네오리진,94860,Dec-13,,,,21366177,17965930,41590190
(주)네오리진,94860,Dec-14,,,,18838527,17001301,30254515
(주)네오리진,94860,Dec-15,,,,6439420,3418130,15421277
(주)네오리진,94860,Dec-16,,,,6580263,2777733,15595920
(주)네오리진,94860,Dec-17,7853986,2204133,17683620,7496076,2196439,17731465
(주)네오리진,94860,Dec-18,,,,6149983,1956568,14691632
(주)네오리진,94860,Dec-19,,,,7948947,1464775,14066760
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,38545931,13475515,64170222,39160614,11830829,61104654
(주)네오오토,212560,Dec-15,,,,35950269,30486785,120456080
(주)네오오토,212560,Dec-16,,,,34719899,37442282,134856787
(주)네오오토,212560,Dec-17,,,,37254793,36415924,137106556
(주)네오오토,212560,Dec-18,,,,36683081,37246832,142507781
(주)네오오토,212560,Dec-19,,,,39651206,34354801,141061458
(주)네오위즈,95660,Dec-11,237670237,197452610,626224593,168873054,172707536,591341137
(주)네오위즈,95660,Dec-12,321621881,204139701,625813964,234713406,182640108,617354527
(주)네오위즈,95660,Dec-13,163930245,107456642,506848572,128488505,91801515,551249191
(주)네오위즈,95660,Dec-14,199929102,53291606,423334499,140946749,38137287,461517570
(주)네오위즈,95660,Dec-15,267392426,103161414,374371339,213866892,87593914,449105231
(주)네오위즈,95660,Dec-16,196626649,41191743,317438639,145940735,27955660,384869735
(주)네오위즈,95660,Dec-17,188793930,32738254,304359379,140123612,25484835,358084232
(주)네오위즈,95660,Dec-18,154960983,50887701,366712258,81598832,40017103,369637231
(주)네오위즈,95660,Dec-19,191361850,44926808,398001624,90967332,34885781,364839362
(주)네오위즈홀딩스,42420,Dec-11,326950239,219106067,699856916,68152732,7622650,281363732
(주)네오위즈홀딩스,42420,Dec-12,371923345,225008678,689645348,53849328,27236910,293245166
(주)네오위즈홀딩스,42420,Dec-13,240607457,125081215,588519102,17834415,167927,262710442
(주)네오위즈홀딩스,42420,Dec-14,283696699,72625464,573964611,24287799,106518,272391992
(주)네오위즈홀딩스,42420,Dec-15,394172532,60550634,570887893,152293573,16217821,368262016
(주)네오위즈홀딩스,42420,Dec-16,337649235,43721311,533357640,125867341,876637,328583153
(주)네오위즈홀딩스,42420,Dec-17,335663547,34890967,524777876,129577881,97009,313767777
(주)네오위즈홀딩스,42420,Dec-18,297220633,55069194,590591987,124058087,2387103,306379044
(주)네오위즈홀딩스,42420,Dec-19,311695984,45404199,622123554,106410445,557695,305733563
(주)네오크레마,311390,Dec-19,23764433,2638514,47211442,20372941,1437504,45863302
(주)네오티스,85910,Dec-11,,,,30561789,7323287,68203366
(주)네오티스,85910,Dec-12,,,,23076055,8422381,70371168
(주)네오티스,85910,Dec-13,37422759,22837675,85206045,37039179,20235727,82403567
(주)네오티스,85910,Dec-14,23396196,18288826,84630312,21926948,15048861,80613277
(주)네오티스,85910,Dec-15,30593628,20833175,84946749,29362241,18093243,80839473
(주)네오티스,85910,Dec-16,33262825,21339712,84886956,32403438,18140114,81259493
(주)네오티스,85910,Dec-17,31587247,29363136,81029245,30892970,27196946,78550459
(주)네오티스,85910,Dec-18,37412247,33185349,86639875,36724867,30659934,84260526
(주)네오티스,85910,Dec-19,37012899,34354476,86911739,36739301,33288456,84509470
(주)네오팜,92730,Dec-11,,,,14093732,3115564,34000642
(주)네오팜,92730,Dec-12,,,,15975576,3309420,34141789
(주)네오팜,92730,Dec-13,,,,17940315,2748721,34758707
(주)네오팜,92730,Dec-14,,,,21639875,3748504,35836403
(주)네오팜,92730,Dec-15,,,,23052146,7380246,40409458
(주)네오팜,92730,Dec-16,33706950,7756417,46509145,33244592,7744098,46991314
