,회사명,거래소코드,회계년도,직원감소율여부
707,(주)농심홀딩스,72710,2014,0
708,(주)농심홀딩스,72710,2015,0
709,(주)농심홀딩스,72710,2016,0
710,(주)농심홀딩스,72710,2017,0
711,(주)농심홀딩스,72710,2018,0
712,(주)농심홀딩스,72710,2019,0
713,(주)누리플랜,69140,2011,0
714,(주)누리플랜,69140,2012,0
715,(주)누리플랜,69140,2013,0
716,(주)누리플랜,69140,2014,0
717,(주)누리플랜,69140,2015,0
718,(주)누리플랜,69140,2016,0
719,(주)누리플랜,69140,2017,0
720,(주)누리플랜,69140,2018,0
721,(주)누리플랜,69140,2019,0
722,(주)누리플렉스,40160,2011,0
723,(주)누리플렉스,40160,2012,0
724,(주)누리플렉스,40160,2013,0
725,(주)누리플렉스,40160,2014,0
726,(주)누리플렉스,40160,2015,0
727,(주)누리플렉스,40160,2016,1
728,(주)누리플렉스,40160,2017,0
729,(주)누리플렉스,40160,2018,0
730,(주)누리플렉스,40160,2019,0
731,(주)누보,332290,2019,0
732,(주)뉴로스,126870,2012,1
733,(주)뉴로스,126870,2013,0
734,(주)뉴로스,126870,2014,0
735,(주)뉴로스,126870,2015,0
736,(주)뉴로스,126870,2016,0
737,(주)뉴로스,126870,2017,0
738,(주)뉴로스,126870,2018,0
739,(주)뉴로스,126870,2019,0
740,(주)뉴보텍,60260,2011,0
741,(주)뉴보텍,60260,2012,0
742,(주)뉴보텍,60260,2013,0
743,(주)뉴보텍,60260,2014,0
744,(주)뉴보텍,60260,2015,0
745,(주)뉴보텍,60260,2016,0
746,(주)뉴보텍,60260,2017,0
747,(주)뉴보텍,60260,2018,0
748,(주)뉴보텍,60260,2019,0
749,(주)뉴인텍,12340,2011,0
750,(주)뉴인텍,12340,2012,0
751,(주)뉴인텍,12340,2013,0
752,(주)뉴인텍,12340,2014,0
753,(주)뉴인텍,12340,2015,0
754,(주)뉴인텍,12340,2016,0
755,(주)뉴인텍,12340,2017,0
756,(주)뉴인텍,12340,2018,0
757,(주)뉴인텍,12340,2019,0
758,(주)뉴트리,270870,2018,0
759,(주)뉴트리,270870,2019,0
760,(주)뉴파워프라즈마,144960,2016,0
761,(주)뉴파워프라즈마,144960,2017,0
762,(주)뉴파워프라즈마,144960,2018,0
763,(주)뉴파워프라즈마,144960,2019,0
764,(주)뉴프렉스,85670,2011,0
765,(주)뉴프렉스,85670,2012,0
766,(주)뉴프렉스,85670,2013,0
767,(주)뉴프렉스,85670,2014,0
768,(주)뉴프렉스,85670,2015,0
769,(주)뉴프렉스,85670,2016,0
770,(주)뉴프렉스,85670,2017,0
771,(주)뉴프렉스,85670,2018,0
772,(주)뉴프렉스,85670,2019,0
773,(주)다나와,119860,2011,0
774,(주)다나와,119860,2012,0
775,(주)다나와,119860,2013,0
776,(주)다나와,119860,2014,0
777,(주)다나와,119860,2015,0
778,(주)다나와,119860,2016,0
779,(주)다나와,119860,2017,0
780,(주)다나와,119860,2018,0
781,(주)다나와,119860,2019,0
782,(주)다날,64260,2011,0
783,(주)다날,64260,2012,0
784,(주)다날,64260,2013,0
785,(주)다날,64260,2014,0
786,(주)다날,64260,2015,1
787,(주)다날,64260,2016,0
788,(주)다날,64260,2017,0
789,(주)다날,64260,2018,0
790,(주)다날,64260,2019,0
791,(주)다보링크,340360,2019,0
792,(주)다산네트웍스,39560,2011,0
793,(주)다산네트웍스,39560,2012,0
794,(주)다산네트웍스,39560,2013,0
795,(주)다산네트웍스,39560,2014,0
796,(주)다산네트웍스,39560,2015,0
797,(주)다산네트웍스,39560,2016,0
798,(주)다산네트웍스,39560,2017,0
799,(주)다산네트웍스,39560,2018,0
800,(주)다산네트웍스,39560,2019,0
801,(주)다우기술,23590,2011,0
802,(주)다우기술,23590,2012,0
803,(주)다우기술,23590,2013,0
804,(주)다우기술,23590,2014,0
805,(주)다우기술,23590,2015,0
806,(주)다우기술,23590,2016,0
807,(주)다우기술,23590,2017,0
808,(주)다우기술,23590,2018,0
809,(주)다우기술,23590,2019,0
810,(주)다우데이타,32190,2011,0
811,(주)다우데이타,32190,2012,0
812,(주)다우데이타,32190,2013,1
813,(주)다우데이타,32190,2014,0
814,(주)다우데이타,32190,2015,0
815,(주)다우데이타,32190,2016,0
816,(주)다우데이타,32190,2017,0
817,(주)다우데이타,32190,2018,0
818,(주)다우데이타,32190,2019,0
819,(주)다원시스,68240,2011,0
820,(주)다원시스,68240,2012,0
821,(주)다원시스,68240,2013,0
822,(주)다원시스,68240,2014,0
823,(주)다원시스,68240,2015,1
824,(주)다원시스,68240,2016,0
825,(주)다원시스,68240,2017,1
826,(주)다원시스,68240,2018,1
827,(주)다원시스,68240,2019,0
828,(주)다이나믹디자인,145210,2015,0
829,(주)다이나믹디자인,145210,2016,0
830,(주)다이나믹디자인,145210,2017,1
831,(주)다이나믹디자인,145210,2018,0
832,(주)다이나믹디자인,145210,2019,0
833,(주)대교,19680,2011,0
834,(주)대교,19680,2012,0
835,(주)대교,19680,2013,0
836,(주)대교,19680,2014,0
837,(주)대교,19680,2015,0
838,(주)대교,19680,2016,0
839,(주)대교,19680,2017,0
840,(주)대교,19680,2018,0
841,(주)대교,19680,2019,0
842,(주)대구백화점,6370,2011,0
843,(주)대구백화점,6370,2012,0
844,(주)대구백화점,6370,2013,0
845,(주)대구백화점,6370,2014,0
846,(주)대구백화점,6370,2015,0
847,(주)대구백화점,6370,2016,0
848,(주)대구백화점,6370,2017,0
849,(주)대구백화점,6370,2018,0
850,(주)대구백화점,6370,2019,0
851,(주)대덕,8060,2011,0
852,(주)대덕,8060,2012,0
853,(주)대덕,8060,2013,0
854,(주)대덕,8060,2014,1
855,(주)대덕,8060,2015,0
856,(주)대덕,8060,2016,0
857,(주)대덕,8060,2017,0
858,(주)대덕,8060,2018,1
859,(주)대덕,8060,2019,0
860,(주)대동,490,2011,0
861,(주)대동,490,2012,0
862,(주)대동,490,2013,0
863,(주)대동,490,2014,0
864,(주)대동,490,2015,0
865,(주)대동,490,2016,0
866,(주)대동,490,2017,0
867,(주)대동,490,2018,0
868,(주)대동,490,2019,0
869,(주)대동스틸,48470,2011,0
870,(주)대동스틸,48470,2012,0
871,(주)대동스틸,48470,2013,0
872,(주)대동스틸,48470,2014,0
873,(주)대동스틸,48470,2015,0
874,(주)대동스틸,48470,2016,0
875,(주)대동스틸,48470,2017,0
876,(주)대동스틸,48470,2018,0
877,(주)대동스틸,48470,2019,0
878,(주)대륙제관,4780,2011,0
879,(주)대륙제관,4780,2012,0
880,(주)대륙제관,4780,2013,0
881,(주)대륙제관,4780,2014,0
882,(주)대륙제관,4780,2015,0
883,(주)대륙제관,4780,2016,0
884,(주)대륙제관,4780,2017,0
885,(주)대륙제관,4780,2018,0
886,(주)대륙제관,4780,2019,0
887,(주)대림제지,17650,2011,0
888,(주)대림제지,17650,2012,0
889,(주)대림제지,17650,2013,0
890,(주)대림제지,17650,2014,0
891,(주)대림제지,17650,2015,0
892,(주)대림제지,17650,2016,0
893,(주)대림제지,17650,2017,1
894,(주)대림제지,17650,2018,0
895,(주)대림제지,17650,2019,0
896,(주)대명소노시즌,7720,2011,0
897,(주)대명소노시즌,7720,2012,0
898,(주)대명소노시즌,7720,2013,0
899,(주)대명소노시즌,7720,2014,0
900,(주)대명소노시즌,7720,2015,1
901,(주)대명소노시즌,7720,2016,0
902,(주)대명소노시즌,7720,2017,0
903,(주)대명소노시즌,7720,2018,0
904,(주)대명소노시즌,7720,2019,0
905,(주)대성미생물연구소,36480,2011,0
906,(주)대성미생물연구소,36480,2012,0
907,(주)대성미생물연구소,36480,2013,0
908,(주)대성미생물연구소,36480,2014,0
909,(주)대성미생물연구소,36480,2015,0
910,(주)대성미생물연구소,36480,2016,0
911,(주)대성미생물연구소,36480,2017,0
912,(주)대성미생물연구소,36480,2018,0
913,(주)대성미생물연구소,36480,2019,0
914,(주)대성엘텍,25440,2011,0
915,(주)대성엘텍,25440,2012,0
916,(주)대성엘텍,25440,2013,0
917,(주)대성엘텍,25440,2014,0
918,(주)대성엘텍,25440,2015,0
919,(주)대성엘텍,25440,2016,0
920,(주)대성엘텍,25440,2017,0
921,(주)대성엘텍,25440,2018,0
922,(주)대성엘텍,25440,2019,0
923,(주)대성파인텍,104040,2011,0
924,(주)대성파인텍,104040,2012,0
925,(주)대성파인텍,104040,2013,0
926,(주)대성파인텍,104040,2014,1
927,(주)대성파인텍,104040,2015,0
928,(주)대성파인텍,104040,2016,0
929,(주)대성파인텍,104040,2017,0
930,(주)대성파인텍,104040,2018,0
931,(주)대성파인텍,104040,2019,0
932,(주)대양금속,9190,2011,0
933,(주)대양금속,9190,2012,0
934,(주)대양금속,9190,2013,0
935,(주)대양금속,9190,2014,0
936,(주)대양금속,9190,2015,0
937,(주)대양금속,9190,2016,0
938,(주)대양금속,9190,2017,0
939,(주)대양금속,9190,2018,0
940,(주)대양금속,9190,2019,0
941,(주)대우건설,47040,2011,0
942,(주)대우건설,47040,2012,0
943,(주)대우건설,47040,2013,1
944,(주)대우건설,47040,2014,0
945,(주)대우건설,47040,2015,0
946,(주)대우건설,47040,2016,0
947,(주)대우건설,47040,2017,0
948,(주)대우건설,47040,2018,0
949,(주)대우건설,47040,2019,0
950,(주)대웅,3090,2011,0
951,(주)대웅,3090,2012,0
952,(주)대웅,3090,2013,0
953,(주)대웅,3090,2014,0
954,(주)대웅,3090,2015,0
955,(주)대웅,3090,2016,0
956,(주)대웅,3090,2017,0
957,(주)대웅,3090,2018,0
958,(주)대웅,3090,2019,0
959,(주)대웅제약,69620,2011,0
960,(주)대웅제약,69620,2012,0
961,(주)대웅제약,69620,2013,0
962,(주)대웅제약,69620,2014,0
963,(주)대웅제약,69620,2015,0
964,(주)대웅제약,69620,2016,0
965,(주)대웅제약,69620,2017,0
966,(주)대웅제약,69620,2018,0
967,(주)대웅제약,69620,2019,0
968,(주)대원,7680,2017,0
969,(주)대원,7680,2018,0
970,(주)대원,7680,2019,0
971,(주)대유,290380,2018,0
972,(주)대유,290380,2019,0
973,(주)대유에이텍,2880,2011,0
974,(주)대유에이텍,2880,2012,0
975,(주)대유에이텍,2880,2013,0
976,(주)대유에이텍,2880,2014,0
977,(주)대유에이텍,2880,2015,0
978,(주)대유에이텍,2880,2016,0
979,(주)대유에이텍,2880,2017,0
980,(주)대유에이텍,2880,2018,0
981,(주)대유에이텍,2880,2019,0
982,(주)대유에이피,290120,2018,0
983,(주)대유에이피,290120,2019,0
984,(주)대유플러스,300,2011,0
985,(주)대유플러스,300,2012,0
986,(주)대유플러스,300,2013,0
987,(주)대유플러스,300,2014,0
988,(주)대유플러스,300,2015,0
989,(주)대유플러스,300,2016,0
990,(주)대유플러스,300,2017,0
991,(주)대유플러스,300,2018,1
992,(주)대유플러스,300,2019,0
993,(주)대창,12800,2011,0
994,(주)대창,12800,2012,0
995,(주)대창,12800,2013,0
996,(주)대창,12800,2014,1
997,(주)대창,12800,2015,0
998,(주)대창,12800,2016,0
999,(주)대창,12800,2017,0
1000,(주)대창,12800,2018,0
1001,(주)대창,12800,2019,0
1002,(주)대창솔루션,96350,2011,0
1003,(주)대창솔루션,96350,2012,0
1004,(주)대창솔루션,96350,2013,0
1005,(주)대창솔루션,96350,2014,0
1006,(주)대창솔루션,96350,2015,0
1007,(주)대창솔루션,96350,2016,0
1008,(주)대창솔루션,96350,2017,0
1009,(주)대창솔루션,96350,2018,0
1010,(주)대창솔루션,96350,2019,0
1011,(주)대창스틸,140520,2014,0
1012,(주)대창스틸,140520,2015,1
1013,(주)대창스틸,140520,2016,0
1014,(주)대창스틸,140520,2017,0
1015,(주)대창스틸,140520,2018,0
1016,(주)대창스틸,140520,2019,0
1017,(주)대한과학,131220,2011,0
1018,(주)대한과학,131220,2012,0
1019,(주)대한과학,131220,2013,0
1020,(주)대한과학,131220,2014,0
1021,(주)대한과학,131220,2015,0
1022,(주)대한과학,131220,2016,0
1023,(주)대한과학,131220,2017,0
1024,(주)대한과학,131220,2018,0
1025,(주)대한과학,131220,2019,0
1026,(주)대한항공,3490,2011,0
1027,(주)대한항공,3490,2012,0
1028,(주)대한항공,3490,2013,0
1029,(주)대한항공,3490,2014,0
1030,(주)대한항공,3490,2015,0
1031,(주)대한항공,3490,2016,0
1032,(주)대한항공,3490,2017,0
1033,(주)대한항공,3490,2018,0
1034,(주)대한항공,3490,2019,0
1035,(주)대현,16090,2011,0
1036,(주)대현,16090,2012,0
1037,(주)대현,16090,2013,0
1038,(주)대현,16090,2014,0
1039,(주)대현,16090,2015,0
1040,(주)대현,16090,2016,0
1041,(주)대현,16090,2017,0
1042,(주)대현,16090,2018,0
1043,(주)대현,16090,2019,0
1044,(주)대호에이엘,69460,2011,0
1045,(주)대호에이엘,69460,2012,0
1046,(주)대호에이엘,69460,2013,0
1047,(주)대호에이엘,69460,2014,0
1048,(주)대호에이엘,69460,2015,0
1049,(주)대호에이엘,69460,2016,0
1050,(주)대호에이엘,69460,2017,0
1051,(주)대호에이엘,69460,2018,0
1052,(주)대호에이엘,69460,2019,0
1053,(주)대호특수강,21040,2011,0
1054,(주)대호특수강,21040,2012,1
1055,(주)대호특수강,21040,2013,0
1056,(주)대호특수강,21040,2014,0
1057,(주)대호특수강,21040,2015,0
1058,(주)대호특수강,21040,2016,0
1059,(주)대호특수강,21040,2017,0
1060,(주)대호특수강,21040,2018,0
1061,(주)대호특수강,21040,2019,0
1062,(주)더 미동,161570,2013,0
1063,(주)더 미동,161570,2014,1
1064,(주)더 미동,161570,2015,0
1065,(주)더 미동,161570,2016,0
1066,(주)더 미동,161570,2017,0
1067,(주)더 미동,161570,2018,0
1068,(주)더 미동,161570,2019,0
1069,(주)더블유게임즈,192080,2019,0
1070,(주)더블유아이,73570,2011,0
1071,(주)더블유아이,73570,2012,1
1072,(주)더블유아이,73570,2013,0
1073,(주)더블유아이,73570,2014,1
1074,(주)더블유아이,73570,2015,0
1075,(주)더블유아이,73570,2016,0
1076,(주)더블유아이,73570,2017,0
1077,(주)더블유아이,73570,2018,0
1078,(주)더블유아이,73570,2019,0
1079,(주)더블유에스아이,299170,2018,0
1080,(주)더블유에스아이,299170,2019,0
1081,(주)더존비즈온,12510,2011,0
1082,(주)더존비즈온,12510,2012,0
1083,(주)더존비즈온,12510,2013,0
1084,(주)더존비즈온,12510,2014,1
1085,(주)더존비즈온,12510,2015,0
1086,(주)더존비즈온,12510,2016,0
1087,(주)더존비즈온,12510,2017,0
1088,(주)더존비즈온,12510,2018,0
1089,(주)더존비즈온,12510,2019,0
1090,(주)덕산테코피아,317330,2019,0
1091,(주)덕성,4830,2011,0
1092,(주)덕성,4830,2012,0
1093,(주)덕성,4830,2013,0
1094,(주)덕성,4830,2014,0
1095,(주)덕성,4830,2015,0
1096,(주)덕성,4830,2016,0
1097,(주)덕성,4830,2017,0
1098,(주)덕성,4830,2018,0
1099,(주)덕성,4830,2019,0
1100,(주)덕신하우징,90410,2014,0
1101,(주)덕신하우징,90410,2015,1
1102,(주)덕신하우징,90410,2016,0
1103,(주)덕신하우징,90410,2017,0
1104,(주)덕신하우징,90410,2018,0
1105,(주)덕신하우징,90410,2019,0
1106,(주)데이타솔루션,263800,2017,0
1107,(주)데이타솔루션,263800,2018,0
1108,(주)데이타솔루션,263800,2019,0
1109,(주)덱스터스튜디오,206560,2015,0
1110,(주)덱스터스튜디오,206560,2016,1
1111,(주)덱스터스튜디오,206560,2017,0
1112,(주)덱스터스튜디오,206560,2018,0
1113,(주)덱스터스튜디오,206560,2019,0
1114,(주)덴티스,261200,2017,0
1115,(주)덴티스,261200,2018,0
1116,(주)덴티스,261200,2019,0
1117,(주)덴티움,145720,2017,0
1118,(주)덴티움,145720,2018,0
1119,(주)덴티움,145720,2019,0
1120,(주)도화엔지니어링,2150,2011,0
1121,(주)도화엔지니어링,2150,2012,0
1122,(주)도화엔지니어링,2150,2013,0
1123,(주)도화엔지니어링,2150,2014,0
1124,(주)도화엔지니어링,2150,2015,0
1125,(주)도화엔지니어링,2150,2016,0
1126,(주)도화엔지니어링,2150,2017,0
1127,(주)도화엔지니어링,2150,2018,0
1128,(주)도화엔지니어링,2150,2019,0
1129,(주)동구바이오제약,6620,2018,0
1130,(주)동구바이오제약,6620,2019,0
1131,(주)동국알앤에스,75970,2011,0
1132,(주)동국알앤에스,75970,2012,0
1133,(주)동국알앤에스,75970,2013,0
1134,(주)동국알앤에스,75970,2014,0
1135,(주)동국알앤에스,75970,2015,0
1136,(주)동국알앤에스,75970,2016,0
1137,(주)동국알앤에스,75970,2017,0
1138,(주)동국알앤에스,75970,2018,0
1139,(주)동국알앤에스,75970,2019,0
1140,(주)동국에스엔씨,100130,2011,0
1141,(주)동국에스엔씨,100130,2012,0
1142,(주)동국에스엔씨,100130,2013,1
1143,(주)동국에스엔씨,100130,2014,0
1144,(주)동국에스엔씨,100130,2015,0
1145,(주)동국에스엔씨,100130,2016,0
1146,(주)동국에스엔씨,100130,2017,0
1147,(주)동국에스엔씨,100130,2018,0
1148,(주)동국에스엔씨,100130,2019,0
1149,(주)동남합성,23450,2011,0
1150,(주)동남합성,23450,2012,0
1151,(주)동남합성,23450,2013,0
1152,(주)동남합성,23450,2014,0
1153,(주)동남합성,23450,2015,0
1154,(주)동남합성,23450,2016,1
1155,(주)동남합성,23450,2017,0
1156,(주)동남합성,23450,2018,0
1157,(주)동남합성,23450,2019,0
1158,(주)동방,4140,2011,0
1159,(주)동방,4140,2012,0
1160,(주)동방,4140,2013,0
1161,(주)동방,4140,2014,0
1162,(주)동방,4140,2015,0
1163,(주)동방,4140,2016,0
1164,(주)동방,4140,2017,0
1165,(주)동방,4140,2018,0
1166,(주)동방,4140,2019,0
1167,(주)동방선기,99410,2011,0
1168,(주)동방선기,99410,2012,0
1169,(주)동방선기,99410,2013,0
1170,(주)동방선기,99410,2014,0
1171,(주)동방선기,99410,2015,0
1172,(주)동방선기,99410,2016,0
1173,(주)동방선기,99410,2017,0
1174,(주)동방선기,99410,2018,0
1175,(주)동방선기,99410,2019,0
1176,(주)동방아그로,7590,2011,0
1177,(주)동방아그로,7590,2012,0
1178,(주)동방아그로,7590,2013,0
1179,(주)동방아그로,7590,2014,0
1180,(주)동방아그로,7590,2015,0
1181,(주)동방아그로,7590,2016,0
1182,(주)동방아그로,7590,2017,0
1183,(주)동방아그로,7590,2018,0
1184,(주)동방아그로,7590,2019,0
1185,(주)동서,26960,2016,0
1186,(주)동서,26960,2017,0
1187,(주)동서,26960,2018,0
1188,(주)동서,26960,2019,0
1189,(주)동성케미컬,102260,2011,0
1190,(주)동성케미컬,102260,2012,0
1191,(주)동성케미컬,102260,2013,1
1192,(주)동성케미컬,102260,2014,0
1193,(주)동성케미컬,102260,2015,1
1194,(주)동성케미컬,102260,2016,0
1195,(주)동성케미컬,102260,2017,1
1196,(주)동성케미컬,102260,2018,0
1197,(주)동성케미컬,102260,2019,0
1198,(주)동성화인텍,33500,2011,0
1199,(주)동성화인텍,33500,2012,0
1200,(주)동성화인텍,33500,2013,1
1201,(주)동성화인텍,33500,2014,0
1202,(주)동성화인텍,33500,2015,0
1203,(주)동성화인텍,33500,2016,0
1204,(주)동성화인텍,33500,2017,0
1205,(주)동성화인텍,33500,2018,0
1206,(주)동성화인텍,33500,2019,0
1207,(주)동아엘텍,88130,2011,0
1208,(주)동아엘텍,88130,2012,0
1209,(주)동아엘텍,88130,2013,0
1210,(주)동아엘텍,88130,2014,0
1211,(주)동아엘텍,88130,2015,0
1212,(주)동아엘텍,88130,2016,0
1213,(주)동아엘텍,88130,2017,0
1214,(주)동아엘텍,88130,2018,0
1215,(주)동아엘텍,88130,2019,0
1216,(주)동아지질,28100,2011,0
1217,(주)동아지질,28100,2012,0
1218,(주)동아지질,28100,2013,0
1219,(주)동아지질,28100,2014,0
1220,(주)동아지질,28100,2015,0
1221,(주)동아지질,28100,2016,0
1222,(주)동아지질,28100,2017,0
1223,(주)동아지질,28100,2018,0
1224,(주)동아지질,28100,2019,0
1225,(주)동양,1520,2011,0
1226,(주)동양,1520,2012,0
1227,(주)동양,1520,2013,0
1228,(주)동양,1520,2014,0
1229,(주)동양,1520,2015,0
1230,(주)동양,1520,2016,0
1231,(주)동양,1520,2017,0
1232,(주)동양,1520,2018,0
1233,(주)동양,1520,2019,0
1234,(주)동양고속,84670,2011,0
1235,(주)동양고속,84670,2012,0
1236,(주)동양고속,84670,2013,0
1237,(주)동양고속,84670,2014,0
1238,(주)동양고속,84670,2015,0
1239,(주)동양고속,84670,2016,0
1240,(주)동양고속,84670,2017,0
1241,(주)동양고속,84670,2018,0
1242,(주)동양고속,84670,2019,0
1243,(주)동양에스텍,60380,2011,0
1244,(주)동양에스텍,60380,2012,0
1245,(주)동양에스텍,60380,2013,0
1246,(주)동양에스텍,60380,2014,0
1247,(주)동양에스텍,60380,2015,0
1248,(주)동양에스텍,60380,2016,0
