회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),금융비용부담률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결)
(주)SNT에너지,100840,Dec-19,0,0,0,0,0,0,0,0,16.73,7.24,4.63,6.31,83.27,-0.49,-1.18,11.84,11.84,61.39,4.98,58.33,73.36,26.64,6526.29,303.82,288.69,31.18,7.42,358.21,36.31,27.54,0,41.19,0.03,-45.05,-48067.02,-18.78,0.64,0.87,2.4,9.11,40.07,1.04,1.1,20.9,2.54,143.54,1.73,0.78,0.07,,,,10.99,29.95,1558.76,17.2
(주)SNT홀딩스,36530,Dec-11,4.21,1.6,9.25,13.58,2.21,10.91,13.66,-0.27,12.89,5.24,4.19,6.88,87.11,-0.01,-0.01,8.41,7.13,49.03,26.38,36.1,61.7,38.3,6118.84,174.28,128.31,39.04,61.89,103.95,62.08,45.6,99.26,20.9,6.48,9.54,91.32,4.66,0.8,1.29,2.11,4.96,73.66,1.67,2.25,6.44,4.67,78.17,1.7,1.06,0.16,,,,14.88,32.51,253.03,19
(주)SNT홀딩스,36530,Dec-12,-2.35,-0.49,-4.13,2.08,7.44,0.29,-14.76,-28.89,12.2,3.79,3.01,5.6,87.8,-0.11,-0.24,6.2,5.52,48.14,28.09,34.62,63.52,36.48,6574.33,184.89,132.96,35.94,61.17,121.68,57.43,40.99,98.2,22.1,5.18,9.53,105.76,4.32,0.79,1.27,2.12,4.83,75.52,1.64,2.25,6.01,4.31,84.69,1.69,1.05,0.18,,,,13.94,29.63,224.92,17.33
(주)SNT홀딩스,36530,Dec-13,3.58,0.21,7.2,10.92,4.85,-5.54,-16.31,-1.04,12.51,3.41,2.55,4.41,87.49,-0.19,-0.39,3.46,3.75,49.82,29.06,35.35,63.95,36.05,6893.14,188.1,133.44,48.56,62.04,109.33,56.38,41.42,99.08,23.34,5.86,9.78,94.02,4.8,0.75,1.17,2.06,4.96,73.64,1.52,2.13,5.33,4.29,85.07,1.6,0.99,0.21,,,,13.37,29.4,217.13,18.23
(주)SNT홀딩스,36530,Dec-14,-5.11,-5.36,-7.08,-8.75,4.62,-1.52,30.84,-22.75,11.1,4.32,3.2,5.51,88.9,-0.24,-0.5,5.71,3.35,48.79,28.54,34.86,66.49,33.51,7211.28,208.24,148.81,50.97,54.9,121.85,50.39,35.23,98.51,25.36,2.46,13.86,284.03,6.1,0.74,1.14,2.13,5.4,67.58,1.5,2.11,5.22,4.7,77.68,1.62,1,0.22,,,,13.74,30.84,236.39,18.05
(주)SNT홀딩스,36530,Dec-15,6.37,-0.54,14.66,-5.34,6.51,3.89,10.19,146.6,17.45,7.22,5.53,5.75,82.55,-0.28,-0.69,9.93,3.62,52.59,23.56,40.2,70.49,29.51,7463.01,263,201.03,82.77,38.02,143.28,41.85,28.36,96.75,32.59,0.49,16.84,1448.33,6.68,0.77,1.12,2.44,6.81,53.62,1.51,2.04,5.84,5.17,70.58,1.73,1.06,0.24,,,,17.68,42.17,312.8,23.78
(주)SNT홀딩스,36530,Dec-16,1.88,-2.1,5.66,-11.86,0.43,-4.65,-91.61,-55.25,13.08,0.66,0.46,0.47,86.92,-0.3,-0.7,3.54,3.46,54.54,19.65,43.82,69.27,30.73,7282.62,247.45,198.81,88.69,32.98,136.89,44.37,31.82,0,32.5,0.47,19.44,1852.23,8.59,0.7,1,2.33,6.81,53.62,1.31,1.67,6.08,4.86,75.05,1.67,0.94,0.24,,,,10.42,25.68,197.68,14.98
(주)SNT홀딩스,36530,Dec-17,-2.9,-3.08,-1.46,-8.88,1.47,-1.92,146.91,-16.11,13.58,1.71,1.19,1.14,86.42,-0.3,-0.7,5.21,4.97,55.34,18.18,45.28,70.79,29.21,7389.65,264.63,216.54,92.09,29.21,126.47,41.26,29.54,0,34.43,0.43,19.79,1902.41,8.22,0.69,0.99,2.31,6.28,58.12,1.26,1.55,6.66,4.77,76.48,1.69,0.91,0.19,,,,10.27,25.21,214.2,14.61
(주)SNT홀딩스,36530,Dec-18,-1.51,-1.31,-1.66,2.03,9.82,-7.08,303.74,19.81,12.86,5.26,3.46,4.36,87.14,-0.48,-1.09,18.81,18.72,55.26,18.86,44.84,71.12,28.88,7885.45,306.08,248.36,70.44,28.01,121.27,40.62,25.39,0,37.2,0.43,19.09,1804.58,8.32,0.66,0.93,2.26,5.96,61.2,1.19,1.46,6.43,4.81,75.88,1.6,0.88,0.19,,,,13.41,33.17,309.23,20.23
(주)SNT홀딩스,36530,Dec-19,5.81,0.21,8.43,4.34,16.33,7.91,127.87,73.82,15.07,8.23,5.72,8.78,84.93,-0.61,-1.51,50.06,17.52,56.63,18.14,46.35,72.69,27.31,9173.42,312.26,255.6,92.67,26.69,159.09,37.56,24.95,32.17,38.49,0.08,17.86,7957.52,7.21,0.7,0.97,2.48,7.13,51.21,1.24,1.52,6.72,5.13,71.2,1.74,0.94,0.21,,,,14.32,37.79,346.3,21.18
(주)STX,11810,Dec-11,-14.09,-43.6,-37.48,-26.6,28.79,47.5,1.24,162.45,7.57,3.73,3.93,14.56,92.43,2.05,3.14,5.54,5.39,27.33,22.04,21.31,36.6,63.4,1139.62,70.06,54.61,11.42,0,152.08,173.19,106.57,57.95,-11.68,132.78,-0.52,-0.67,-0.29,1.05,3.37,1.53,13.95,26.16,3.21,4.01,16.02,14.36,25.41,5.26,1.39,0.06,,,,10.01,66.29,164.13,8.78
(주)STX,11810,Dec-12,-3.19,27.63,3.76,-42.09,-34.6,3.22,0,0,-3.15,-7.97,-9.53,-35.59,103.15,1.78,3.19,4.67,4.91,29.29,12.3,25.69,29.73,70.27,739.76,62.81,55.08,12.95,0,172.8,236.31,156.85,63.73,-17.35,187.1,4.3,5.44,2.49,1.2,3.6,1.79,17.76,20.55,4.23,5.1,24.74,10.95,33.32,6.61,1.68,0.06,,,,-2.76,-16.56,-43.1,-2.27
(주)STX,11810,Dec-13,-73.5,-79.37,-46.53,-48.48,-145.6,-60.24,0,0,-28.23,-65.14,-49.79,-521.17,128.23,3.01,2.73,6.29,4.23,59.11,11.85,52.11,0,137.96,-331.39,62.06,54.71,5.09,0,127.51,0,0,62.47,-36.13,0,10.3,13.35,7.79,0.76,0,0.91,9.16,39.86,2.15,2.45,17.71,5.87,62.16,3.89,0.83,0.07,,,,-92.75,-577.77,-1841.96,-50.83
(주)STX,11810,Dec-14,-6.52,-49.85,12.6,120.72,0,-33.27,0,0,7.42,23.28,29.3,0,92.58,2.19,2.37,5.26,4.04,71.2,23.24,54.66,7.46,92.54,125.29,113.3,86.97,14.11,197.92,180.51,1239.93,842.07,62.02,8.36,951.28,2.35,3.07,1.67,1.26,0,1.08,9.99,36.54,1.94,2.36,10.84,6.74,54.17,10.1,0.87,0.13,,,,40.25,467.4,332342.76,30.9
(주)STX,11810,Dec-15,0.97,-5.9,0.95,52.33,-22.76,-0.23,0,0,2.74,-3,-3.88,-59.01,97.26,1.82,2.53,4.51,4.53,71.19,35.06,46.23,5.71,94.29,96.66,104.09,67.59,8.89,892.68,93.87,1651.71,1198.04,68.25,2.8,1246.41,-3.85,-5.1,-2.82,1.29,19.65,1.38,11.01,33.14,1.82,2.56,6.23,8.39,43.53,15.55,0.95,0.28,,,,6.28,78.33,102008.97,4.88
(주)STX,11810,Dec-16,-44.15,-27.52,-46.09,-28.51,-556.99,5.48,0,0,4.93,-26.59,-46.33,0,95.07,1.93,2.98,4.74,4.43,68.72,46.5,36.77,-46.71,146.71,-279.05,49.89,26.7,4.89,0,107.47,0,0,96.09,-69.01,0,2.02,2.65,1.22,1.74,0,1.54,13.14,27.78,2.48,4.07,6.34,13.31,27.43,19.61,1.07,0.15,,,,-48.77,-469.74,-1045960.61,-20.07
(주)STX,11810,Dec-17,-11.33,-4.01,-2.17,-19.68,0,4.87,0,0,4.73,18.54,50.09,0,95.27,1.07,2.38,6.27,3.83,75.82,38.17,46.88,6.78,93.22,88.97,85.88,53.1,17.24,0,90.72,1374.49,1301.65,94.45,-12.46,818.95,13.52,22.68,4.38,2.7,0,2.22,17.15,21.28,3.75,6.51,8.85,17.47,20.89,24.97,1.45,0.11,,,,66.31,591.1,1066958.97,23.07
(주)STX,11810,Dec-18,-11.71,4.93,-11.12,-28.74,49.97,-16.68,-97.28,-133.55,1.33,0.61,1.54,17.12,98.67,0.72,2,3.98,3.88,76.32,30.61,52.96,11.56,88.44,129.42,91.21,63.3,9.55,0,168.05,765.34,724.06,93.18,-7.35,517.79,5.32,7.87,1.74,2.54,28.2,2.8,15.56,23.46,3.34,5.12,9.66,12.81,28.49,20.73,1.57,0.14,,,,15.07,112.51,232002.78,5.56
(주)STX,11810,Dec-19,1.09,21.6,-8.62,-8.22,-11.47,-2.12,-460.27,0,3.16,-2.26,-5.96,-54.53,96.84,0.85,2.52,4.7,4.71,68.99,30.74,47.78,10.05,89.95,114.58,87.86,60.85,9.1,0,137.76,895.02,781.31,86.56,-9.53,590.05,-4.72,-7.16,-1.62,2.64,24.45,2.96,16.44,22.2,3.64,5.24,11.85,10.91,33.46,17.88,1.72,0.16,,,,9.12,56.6,30577.25,3.47
(주)TCC스틸,2710,Dec-11,9.56,4.88,5.46,16.95,0.1,11.61,-67.08,-41.84,8.19,0.89,1.05,2.02,91.81,1.36,3.35,5.66,6.63,40.39,43.4,22.86,49.62,50.38,1409.01,110.8,62.71,3.21,445.09,220.36,101.53,73.45,81.18,3.94,63.59,-6.46,-10.31,-2.87,1.18,2.28,2.46,14.18,25.74,2.88,4.91,6.96,6.88,53.06,6.24,1.55,0,,,,11.18,60.97,221.99,9.88
(주)TCC스틸,2710,Dec-12,20.4,70.34,19.05,26.39,-0.29,-2.54,-96.47,-48.05,8.66,0.02,0.02,0.07,91.34,1.78,3.25,4.59,5.63,39.93,46.08,21.53,41.31,58.69,1322.32,113.94,61.44,8.23,376.6,171.22,142.04,84.83,59.19,4.89,100.62,-2.31,-3.27,-1.48,1,2.22,1.82,12.94,28.2,2.49,4.52,5.56,6.66,54.78,4.39,1.32,0,,,,9.11,39.33,130.33,9.94
(주)TCC스틸,2710,Dec-13,-0.6,8.84,0.73,16.43,-9.16,-0.1,0,0,5.34,-3.98,-3.66,-8.85,94.66,2.24,3.4,5.16,5.46,40.47,53.26,18.92,37.84,62.16,1134.48,141.27,66.03,8.87,182.3,175.95,164.27,75.7,40.21,11.82,124.1,-5,-6.63,-3.38,0.92,2.32,1.52,12.53,29.14,2.28,4.54,4.6,7.22,50.56,3.33,1.27,0,,,,7.37,26.42,80.14,8
(주)TCC스틸,2710,Dec-14,1.34,-3.15,5.99,6.11,-7.98,3.63,0,0,6.82,-3.05,-2.89,-7.71,93.18,2.32,3.43,4.95,5.18,42.33,53.32,19.76,34.31,65.69,989.05,82.22,38.38,2.07,0,227.51,191.48,150.05,82.08,-9.15,148,-7,-9.05,-4.88,0.95,2.63,1.48,13.53,26.97,2.29,4.9,4.3,6.72,54.33,3.37,1.16,0,,,,12.09,45.14,139.32,12.84
(주)TCC스틸,2710,Dec-15,-31.69,-52.61,2.98,-60.62,-54.43,-4.47,0,4502.76,8.85,-22.23,-23.77,-80.07,91.15,1.24,1.88,4.34,3.26,63.81,20.39,50.8,22.85,77.15,383.32,156.35,124.48,6.79,56.56,176.61,337.6,178.6,24,23,195.51,1.48,2.56,0.87,1.07,3.61,1.52,13.02,28.03,2.09,3.3,5.72,6.45,56.61,4.44,1.09,0,,,,12.44,65.15,220.79,9.44
(주)TCC스틸,2710,Dec-16,-24.84,-9.97,-49.71,5.89,20.26,-10.36,0,-3.18,9.35,3.81,5.14,17.99,90.65,1.14,2.15,5.19,4.26,42.69,42.93,24.36,36.53,63.47,460.96,128.15,73.14,9.46,195.42,224.23,173.78,91.2,35.15,9.38,113.28,-1.45,-2.23,-0.59,1.35,4.69,1.89,13.93,26.2,2.46,3.42,8.82,7.12,51.27,6.51,1.46,0.5,,,,28.79,126.13,435.09,18.33
(주)TCC스틸,2710,Dec-17,-1.49,-8.89,-0.44,1.78,-2.32,-11.94,-90.98,-47.19,8.79,0.38,0.54,1.5,91.21,0.83,1.82,4.06,4.25,43.15,43.89,24.21,36.21,63.79,450.25,75.13,42.16,5.42,0,238.94,176.16,158.6,99.86,-14.28,127.28,-10.25,-14.19,-4.66,1.39,3.83,2.19,17.12,21.33,3.25,5.74,7.48,7.42,49.2,6.33,1.58,0,,,,22.06,104.36,350.73,15.71
(주)TCC스틸,2710,Dec-18,9.36,-5.2,26.55,31.13,11.28,5.57,537.96,110.7,8.54,2.36,3.34,9.19,91.46,0.69,1.54,4.21,4.12,49.93,45.47,27.22,36.83,63.17,501.02,163.32,89.05,24.95,117.3,127.35,171.53,83.01,36.07,19.36,109.51,5.28,8.27,2.46,1.42,3.88,2.23,15.53,23.5,3.03,5.49,6.78,9.16,39.86,7.2,1.57,2.5,,,,24.93,136.75,509.41,18.39
(주)TCC스틸,2710,Dec-19,3.09,6.16,-2.09,4.95,4.11,5.81,-48.34,-24.73,7.22,1.15,1.63,4.42,92.78,0.83,1.87,4.2,4.4,47.42,48.74,24.31,37.19,62.81,521.64,89.76,46.01,9.02,0,152.02,168.92,142.07,92.98,-5.41,115.69,3.74,5.45,1.69,1.41,3.82,2.24,13.95,26.17,2.9,5.49,6.17,10.03,36.38,7.59,1.56,0.44,,,,23.69,131.01,444.25,17.03
(주)가비아,79940,Dec-11,22.76,11.47,23.7,-53.95,20.26,30.07,9.94,22.24,44.79,13.28,11.9,18.06,55.21,-0.44,-1.46,9.71,8.93,44.4,0.05,44.37,74.92,25.08,432.15,207.38,207.27,86.37,0.1,1075.13,33.47,28.57,74.78,22.99,7.77,61.1,263.28,18.83,0.9,1.23,3.3,111.27,3.28,2.03,2.03,2306.01,12.66,28.83,2.51,1.41,0,,,,39.7,116.43,1336.55,48.81
(주)가비아,79940,Dec-12,31.24,70.81,10.96,1619.44,28.11,30.7,46.89,-6.86,41.64,13.64,12.54,21.3,58.36,-5.46,-17.7,3.73,5.81,37.54,0.78,37.24,69.15,30.85,528.7,215.35,213.68,87.48,1.45,246.86,44.62,25.21,26.92,20.11,22.44,43.49,86.47,16.56,0.92,1.28,3.24,46.71,7.81,2.27,2.28,525.34,12.67,28.81,2.3,1.54,0,,,,36.43,82.09,823.51,44.97
(주)가비아,79940,Dec-13,7.02,-2.08,16.92,-62.32,16.43,2.34,-10.69,-7.7,44.98,13.45,10.77,15.65,55.02,-3.97,-11.46,4.17,3.72,41.01,0.25,40.91,75.19,24.81,615.59,249.42,248.8,82.18,0.42,319.46,32.99,21.87,48.44,24.57,15.55,57.53,122.06,18.42,0.8,1.11,2.89,32.25,11.32,2.04,2.05,413.22,11.61,31.43,1.89,1.42,0,,,,35.98,88.61,1037.87,46.45
(주)가비아,79940,Dec-14,8.02,0.14,12.05,0,9.56,13.8,-41.1,19.18,43.71,8.4,7.12,8.18,56.29,-0.32,-1.13,3.79,3.47,42.54,0,42.54,76.63,23.37,664.46,258.29,258.29,98,0,0,30.51,21.49,48.06,26.07,11.92,63.03,161.32,18.05,0.85,1.12,3.52,34.03,10.72,2.03,2.03,1718.42,27.05,13.49,2.17,1.45,0,,,,34.68,92.13,1216.31,42.5
(주)가비아,79940,Dec-15,6.63,-0.49,24.61,0,12.25,13.95,62.73,35.39,45.36,9.31,8.38,11.99,54.64,-0.42,-1.75,2.91,2.33,49.71,0,49.71,80.03,19.97,745.83,395.42,395.42,175.75,0,360.53,24.95,15.71,8.49,37.14,7.15,84.54,295.19,19.36,0.9,1.15,4.16,37.46,9.75,1.95,1.95,0,25.06,14.56,2.48,1.48,0,,,,39.68,112.95,1815.71,45.5
(주)가비아,79940,Dec-16,19.71,17.08,15.32,0,4.78,11.49,-3.61,10.57,46.17,9.96,8.82,10.68,53.83,-0.36,-1.46,1.6,1.95,47.89,2.26,46.8,76.28,23.72,781.47,295.5,288.81,124.81,3.42,255.14,31.1,21.25,23.4,31.68,9.8,62.2,197.5,18.17,0.89,1.14,4.02,28.87,12.64,1.82,1.84,149.85,10.12,36.08,2.55,1.4,0.01,,,,36.1,105.07,2491.32,44.44
(주)가비아,79940,Dec-17,6.03,5.16,9.75,22.86,5.42,13.74,-12.57,1.3,48.1,8.32,7.46,8.88,51.9,-0.28,-1.03,2.46,2.49,49.57,2.53,48.31,74.89,25.11,823.81,224.87,219.17,101.89,4.56,236.35,33.52,29.43,82.29,27.52,9.61,57.21,199.56,16.48,0.9,1.19,3.67,18.74,19.48,1.84,1.88,76.48,7.68,47.52,2.62,1.32,0.02,,,,36.5,108.49,1454.76,41.89
(주)가비아,79940,Dec-18,13.54,8.04,18.07,18.31,12.64,10.76,54.56,43.08,48.92,11.92,10.77,12.58,51.08,-0.28,-1.03,2.46,2.72,51.54,2.54,50.23,75.4,24.6,927.98,262,255.35,101.66,4.11,476.52,32.62,26.09,72.05,31.87,10.39,56.79,178.4,16.44,0.9,1.2,3.64,22.82,15.99,1.79,1.83,70.39,7.13,51.18,2.72,1.27,0.02,,,,41.1,137.57,2088.21,48.35
(주)가비아,79940,Dec-19,32.01,73.82,11.3,33.36,16.59,15.21,43.49,30.5,48.99,14.23,12.01,15.73,51.01,0.03,0.08,1.97,2.95,43.46,3.04,42.14,67.51,32.49,1081.94,201.58,195.45,66.71,6.04,503.42,48.13,31.93,47.95,21.9,26.05,45.28,83.67,19.83,0.84,1.19,2.9,35.27,10.35,1.8,1.85,64.12,7.19,50.8,2.21,1.25,0.03,,,,66.57,209.21,5613.2,89.74
(주)강스템바이오텍,217730,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강스템바이오텍,217730,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강스템바이오텍,217730,Dec-17,0,0,0,0,0,0,0,0,35.68,-126.27,-24.43,-46.19,64.32,12.56,5.05,10.1,10.1,53.49,6.83,49.83,51.87,48.13,302.13,396.43,369.34,61.46,9.14,35.57,92.79,26.01,13.4,40,58.21,-46.87,-74.71,-116.58,0.19,0.37,0.4,7.37,49.54,0.36,0.39,5.29,20.71,17.62,0.69,0.29,0.05,,,,-1.37,-10.95,-73,-7.08
(주)강스템바이오텍,217730,Dec-18,55.08,14.44,94.06,11.21,94.25,0.36,0,0,12.84,-155.96,-23.75,-37.79,87.16,8.23,3.12,5.46,6,66.94,3.92,64.31,65.01,34.99,458.01,244.28,234.71,16.06,6.63,114.06,53.83,42.15,74.5,39.53,36.59,-43.19,-63.54,-120.69,0.15,0.25,0.38,6.06,60.27,0.25,0.26,5.03,7.39,49.37,0.65,0.18,0.16,,,,-4.55,-59.54,-477.09,-36.34
(주)강스템바이오텍,217730,Dec-19,55.26,106.2,13.09,-86.12,48.29,-34.49,0,0,-7.07,-439.57,-28.25,-41.61,107.07,10.84,1.84,3.48,4.45,48.76,0.48,48.52,60.47,39.53,587.15,268.99,267.69,37.29,0.77,53.91,65.37,29.98,41.71,30.63,45.01,-27.6,-40.08,-206.5,0.06,0.1,0.17,5,73.07,0.12,0.12,5.5,5.06,72.07,0.26,0.08,0.18,,,,-11.83,-255.84,-3152.95,-223.93
(주)강원랜드,35250,Dec-11,3.92,6.06,8.63,13.87,7.53,-3.66,-10.57,-12.08,57.46,30.12,14.33,17.5,42.54,-3.11,-8.18,0,0,42.92,0.19,42.84,83.25,16.75,2110.27,263.97,263.46,12.14,0.31,254.04,20.11,19.53,0,26.66,0,99.17,0,35.57,0.48,0.58,2.63,693.12,0.53,1.13,1.13,600.07,291.57,1.25,0.99,0.8,0.01,,,,28.7,64.84,320.29,61.49
(주)강원랜드,35250,Dec-12,7.2,3.46,0.14,-46.54,5.08,2.41,-19.66,-17.13,50.02,23.63,10.9,13.23,49.98,-3.55,-9.3,0,0,40.1,0.1,40.05,81.61,18.39,2217.46,224.82,224.59,17.1,0.19,288.54,22.54,21.85,0,22.26,0,80.84,0,33.34,0.46,0.56,2.62,629.58,0.58,1.11,1.11,752.16,230.83,1.58,0.97,0.79,0,,,,24.52,53.88,260.6,54.99
(주)강원랜드,35250,Dec-13,6.72,2.07,-7.3,24.38,6.13,5.02,-2.82,-4.16,46.66,21.86,9.91,12.17,53.34,-3.03,-7.36,0,0,34.83,0.14,34.78,81.16,18.84,2353.36,189.47,189.21,29.28,0.29,274.76,23.21,22.65,0,16.45,0,74.52,0,31.99,0.45,0.56,2.43,611.65,0.6,1.21,1.21,1010.64,217.15,1.68,0.99,0.82,0,,,,27.01,63.73,319.6,61.55
(주)강원랜드,35250,Dec-14,8.8,0.13,26.97,-19.31,7.46,9.94,20.75,32.25,51.74,24.01,11.1,13.76,48.26,-3,-7.17,0,0,40.65,0.09,40.61,80.16,19.84,2528.82,219.66,219.47,16.33,0.16,161.91,24.76,23.08,0,22.14,0,69.79,0,31.23,0.46,0.57,2.39,545.99,0.67,1.22,1.22,1109.28,263.02,1.39,1.08,0.82,0,,,,26.79,68.77,381.02,60.41
(주)강원랜드,35250,Dec-15,9.35,-2.45,27.6,34.59,10.81,9.17,22.9,16.02,53.5,27.03,12.5,15.49,46.5,-2.49,-5.98,0,0,47.43,0.09,47.38,81.22,18.78,2802.18,263.38,263.14,15.91,0.15,134.49,23.12,22.17,0,29.42,0,78.31,0,33.22,0.46,0.57,2.4,475.57,0.77,1.05,1.05,1155.97,322.39,1.13,1.19,0.74,0,,,,27.67,79.18,471.26,62.51
(주)강원랜드,35250,Dec-16,7.81,-2.8,3.38,-19.25,8.51,3.84,2.93,3.9,53.72,26.79,11.85,14.55,46.28,-2.29,-5.46,78.72,157.44,45.48,0.07,45.44,81.75,18.25,3040.59,251.71,251.53,12.94,0.12,137.74,22.33,22.1,0,27.41,0.03,80.65,62312.15,34.53,0.44,0.54,2.39,507.09,0.72,0.95,0.95,1157.58,372.88,0.98,1.27,0.69,0,,,,26.22,82.57,544.04,61.49
(주)강원랜드,35250,Dec-17,5.19,-1.35,19.61,-0.76,7.64,-5.43,-3.73,-14.18,50.92,27.27,10.72,12.96,49.08,-2.33,-5.3,16.92,20.24,51.71,0.06,51.68,83.65,16.35,3272.97,317.65,317.46,15.49,0.09,138.43,19.55,19.46,0,35.43,0.04,77.4,37840.6,33.02,0.39,0.48,2.27,497.86,0.73,0.81,0.81,1229.89,360.5,1.01,1.23,0.6,0,,,,23.89,82.84,592.77,62.33
(주)강원랜드,35250,Dec-18,1.09,1.24,-18.72,-11.6,2.45,-10.37,-32.06,-18.87,49.27,20.67,7.06,8.39,50.73,-3.05,-6.59,0,33.54,41.57,0.07,41.55,84.77,15.23,3353.02,276.57,276.38,7.68,0.1,274.97,17.97,17.73,0,26.54,0,64.16,0,28.75,0.34,0.41,2.16,415.45,0.88,0.73,0.73,1174.68,199.09,1.83,1.1,0.55,0,,,,19.7,64.76,420.96,57.96
(주)강원랜드,35250,Dec-19,4.89,4.3,6.77,216.55,3.65,5.7,12.56,16.36,51.54,22.02,7.72,9.16,48.46,-2.74,-6.1,2.88,5.77,42.32,0.19,42.24,83.77,16.23,3475.46,288.36,287.8,9.31,0.3,203.32,19.38,17.52,3.52,27.64,1.83,53.57,567.28,25.39,0.35,0.42,2.23,409.75,0.89,0.84,0.84,635.31,172.37,2.12,1.13,0.62,0,,,,20.46,68.09,483.42,59.73
(주)강원에너지,114190,Nov-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강원에너지,114190,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강원에너지,114190,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강원에너지,114190,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)강원에너지,114190,Dec-15,0,0,0,0,0,0,0,0,17.15,0.22,0.12,0.18,82.85,-0.49,-0.79,0.02,0.02,73.64,1.96,72.19,66.21,33.79,709.27,333.65,327.11,169.33,2.8,175.75,51.03,33.33,0,51.57,17.67,32.9,94.99,20.57,0.54,0.82,1.6,5.16,70.79,0.73,0.75,37.43,2.93,124.42,3.6,0.56,0.03,,,,9.15,77.63,882.57,16.93
(주)강원에너지,114190,Dec-16,-9.68,15.13,-14.64,-72.83,-2.65,-8.45,-1190.24,-393.2,16.59,-2.66,-1.38,-1.99,83.41,-0.68,-1.12,0.05,0.05,69.59,0.62,69.16,71.37,28.63,690.5,444.3,441.52,131.49,0.81,508.19,40.11,21.95,0,53.93,18.16,-14.22,-31.41,-7.43,0.52,0.76,1.66,5.94,61.42,0.73,0.73,53.9,1.99,183.61,3.06,0.57,0.02,,,,10.55,82.96,1041.22,19.26
(주)강원에너지,114190,Dec-17,20.72,4.06,26.72,7.8,-12.43,93.99,0,0,1.05,-7.86,-7.57,-12.58,98.95,-0.08,-0.19,1.92,2.01,73.05,0.53,72.66,51.84,48.16,604.64,202.02,200.95,41.76,1.05,295.63,92.91,69.76,8.76,36.89,22.72,-21.72,-88.8,-11.88,0.96,1.59,2.45,7.95,45.93,1.35,1.35,235.53,2.27,160.71,5.44,0.98,0,,,,0.74,7.18,98.74,0.84
(주)강원에너지,114190,Dec-18,0.71,-4.03,3.66,50.46,4.7,4.72,0,0,6.86,1.99,1.83,4.19,93.14,1.51,2.92,6.93,9.57,75.18,0.77,74.6,53.5,46.5,628.4,161.8,160.55,45.27,2.02,375.08,86.93,86.86,0,28.72,48.69,-15.9,-28.39,-8.08,0.92,1.74,1.94,6.49,56.25,1.24,1.25,189.82,1.97,185.05,5.7,0.8,0.01,,,,12.36,125.77,1960.22,13.5
