회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),,,,
(주)나이벡,138610,17-Dec,-1.81,,,,,
(주)나이벡,138610,18-Dec,-4.64,,,,,
(주)나이벡,138610,19-Dec,-2.23,,,,,
(주)나이스디앤비,130580,11-Dec,39.1,,,,,
(주)나이스디앤비,130580,12-Dec,X,,,,,
(주)나이스디앤비,130580,13-Dec,X,48.46,,,,
(주)나이스디앤비,130580,14-Dec,X,51.13,,,,
(주)나이스디앤비,130580,15-Dec,X,X,,,,
(주)나이스디앤비,130580,16-Dec,X,X,,,,
(주)나이스디앤비,130580,17-Dec,X,X,,,,
(주)나이스디앤비,130580,18-Dec,X,X,,,,
(주)나이스디앤비,130580,19-Dec,664.39,323.47,,,,
(주)나이스홀딩스,34310,11-Dec,4.39,23.73,,,,
(주)나이스홀딩스,34310,12-Dec,21.05,42.71,,,,
(주)나이스홀딩스,34310,13-Dec,0,27.01,,,,
(주)나이스홀딩스,34310,14-Dec,10.42,16.68,,,,
(주)나이스홀딩스,34310,15-Dec,6.24,14.86,,,,
(주)나이스홀딩스,34310,16-Dec,12.5,17.14,,,,
(주)나이스홀딩스,34310,17-Dec,14.43,15.51,,,,
(주)나이스홀딩스,34310,18-Dec,15.21,9.62,,,,
(주)나이스홀딩스,34310,19-Dec,14.36,8.47,,,,
(주)나인테크,267320,17-Dec,-88.77,,,,,
(주)나인테크,267320,18-Dec,599.55,,,,,
(주)나인테크,267320,19-Dec,23.02,,,,,
(주)남선알미늄,8350,11-Dec,0.85,0.85,,,,
(주)남선알미늄,8350,12-Dec,-0.73,,,,,
(주)남선알미늄,8350,13-Dec,3.16,,,,,
(주)남선알미늄,8350,14-Dec,4.69,,,,,
(주)남선알미늄,8350,15-Dec,7.95,,,,,
(주)남선알미늄,8350,16-Dec,12.45,,,,,
(주)남선알미늄,8350,17-Dec,8.89,,,,,
(주)남선알미늄,8350,18-Dec,5.28,5.19,,,,
(주)남선알미늄,8350,19-Dec,8.58,7.9,,,,
(주)남성,4270,11-Dec,1.37,-0.06,,,,
(주)남성,4270,12-Dec,0.96,-0.01,,,,
(주)남성,4270,13-Dec,0.96,0.39,,,,
(주)남성,4270,14-Dec,1.35,0.41,,,,
(주)남성,4270,15-Dec,1.29,0.65,,,,
(주)남성,4270,16-Dec,1.25,1.01,,,,
(주)남성,4270,17-Dec,1.9,1.79,,,,
(주)남성,4270,18-Dec,1.15,0.23,,,,
(주)남성,4270,19-Dec,2,0.13,,,,
(주)내츄럴엔도텍,168330,13-Dec,675.61,,,,,
(주)내츄럴엔도텍,168330,14-Dec,4036.59,,,,,
(주)내츄럴엔도텍,168330,15-Dec,-784.12,-805.99,,,,
(주)내츄럴엔도텍,168330,16-Dec,-34.43,-34.59,,,,
(주)내츄럴엔도텍,168330,17-Dec,-1.94,-1.96,,,,
(주)내츄럴엔도텍,168330,18-Dec,-4.35,-6.1,,,,
(주)내츄럴엔도텍,168330,19-Dec,-3.35,-4.35,,,,
(주)네오리진,94860,11-Dec,1.82,1.61,,,,
(주)네오리진,94860,12-Dec,1.27,,,,,
(주)네오리진,94860,13-Dec,-2.65,,,,,
(주)네오리진,94860,14-Dec,-8.5,,,,,
(주)네오리진,94860,15-Dec,-19.24,,,,,
(주)네오리진,94860,16-Dec,9.47,,,,,
(주)네오리진,94860,17-Dec,3.26,2.48,,,,
(주)네오리진,94860,18-Dec,-12.63,,,,,
(주)네오리진,94860,19-Dec,3.22,,,,,
(주)네오셈,253590,18-Dec,,,,,,
(주)네오셈,253590,19-Dec,-8.33,-7.64,,,,
(주)네오오토,212560,15-Dec,9.39,,,,,
(주)네오오토,212560,16-Dec,10.05,,,,,
(주)네오오토,212560,17-Dec,1.7,,,,,
(주)네오오토,212560,18-Dec,2.49,,,,,
(주)네오오토,212560,19-Dec,0.84,,,,,
(주)네오위즈,95660,11-Dec,17.67,16.86,,,,
(주)네오위즈,95660,12-Dec,14.78,12.72,,,,
(주)네오위즈,95660,13-Dec,11.24,10.3,,,,
(주)네오위즈,95660,14-Dec,6.75,5,,,,
(주)네오위즈,95660,15-Dec,7.22,4.15,,,,
(주)네오위즈,95660,16-Dec,28.85,31.06,,,,
(주)네오위즈,95660,17-Dec,602.06,81.79,,,,
(주)네오위즈,95660,18-Dec,329.4,590.79,,,,
(주)네오위즈,95660,19-Dec,468.7,296.81,,,,
(주)네오위즈홀딩스,42420,11-Dec,20.71,29.73,,,,
(주)네오위즈홀딩스,42420,12-Dec,16.61,20.9,,,,
(주)네오위즈홀딩스,42420,13-Dec,0.65,17.47,,,,
(주)네오위즈홀딩스,42420,14-Dec,X,17.44,,,,
(주)네오위즈홀딩스,42420,15-Dec,X,196.79,,,,
(주)네오위즈홀딩스,42420,16-Dec,X,452.43,,,,
(주)네오위즈홀딩스,42420,17-Dec,X,58.57,,,,
(주)네오위즈홀딩스,42420,18-Dec,X,248.6,,,,
(주)네오위즈홀딩스,42420,19-Dec,17.48,268.11,,,,
(주)네오크레마,311390,19-Dec,4.09,3.38,,,,
(주)네오티스,85910,11-Dec,61.44,,,,,
(주)네오티스,85910,12-Dec,33.52,,,,,
(주)네오티스,85910,13-Dec,8.27,7.82,,,,
(주)네오티스,85910,14-Dec,6.4,6.55,,,,
(주)네오티스,85910,15-Dec,3.97,4.06,,,,
(주)네오티스,85910,16-Dec,5.06,5.32,,,,
(주)네오티스,85910,17-Dec,6.29,7.31,,,,
(주)네오티스,85910,18-Dec,5.52,6.77,,,,
(주)네오티스,85910,19-Dec,3.85,4.37,,,,
(주)네오팜,92730,11-Dec,37.77,,,,,
(주)네오팜,92730,12-Dec,28.19,,,,,
(주)네오팜,92730,13-Dec,188.23,,,,,
(주)네오팜,92730,14-Dec,629.34,,,,,
(주)네오팜,92730,15-Dec,8584.92,,,,,
(주)네오팜,92730,16-Dec,X,X,,,,
(주)네오팜,92730,17-Dec,X,X,,,,
(주)네오팜,92730,18-Dec,9417.41,9212.39,,,,
(주)네오팜,92730,19-Dec,1359.89,1337.32,,,,
(주)네오펙트,290660,18-Dec,-2.25,-5.77,,,,
(주)네오펙트,290660,19-Dec,-6.41,-15.37,,,,
(주)네온테크,306620,18-Dec,,,,,,
(주)네온테크,306620,19-Dec,,,,,,
(주)네이블커뮤니케이션즈,153460,12-Dec,71.34,,,,,
(주)네이블커뮤니케이션즈,153460,13-Dec,4.62,,,,,
(주)네이블커뮤니케이션즈,153460,14-Dec,531.07,126.65,,,,
(주)네이블커뮤니케이션즈,153460,15-Dec,X,,,,,
(주)네이블커뮤니케이션즈,153460,16-Dec,X,,,,,
(주)네이블커뮤니케이션즈,153460,17-Dec,X,,,,,
(주)네이블커뮤니케이션즈,153460,18-Dec,X,,,,,
(주)네이블커뮤니케이션즈,153460,19-Dec,-454.29,,,,,
(주)네이처셀,7390,11-Dec,-1.42,,,,,
(주)네이처셀,7390,12-Dec,-0.67,,,,,
(주)네이처셀,7390,13-Dec,1.54,,,,,
(주)네이처셀,7390,14-Dec,-2.98,,,,,
(주)네이처셀,7390,15-Dec,-2.61,,,,,
(주)네이처셀,7390,16-Dec,-7.91,,,,,
(주)네이처셀,7390,17-Dec,-0.81,,,,,
(주)네이처셀,7390,18-Dec,7.8,,,,,
(주)네이처셀,7390,19-Dec,8.3,,,,,
(주)네패스,33640,11-Dec,7.47,3.47,,,,
(주)네패스,33640,12-Dec,9.08,7.99,,,,
(주)네패스,33640,13-Dec,3.66,-0.1,,,,
(주)네패스,33640,14-Dec,1.18,0.66,,,,
(주)네패스,33640,15-Dec,4.96,0.42,,,,
(주)네패스,33640,16-Dec,3.85,1.36,,,,
(주)네패스,33640,17-Dec,5.59,3.32,,,,
(주)네패스,33640,18-Dec,6.86,4.79,,,,
(주)네패스,33640,19-Dec,20.12,11.65,,,,
(주)넥센,5720,11-Dec,2.82,3.15,,,,
(주)넥센,5720,12-Dec,3.76,5.24,,,,
(주)넥센,5720,13-Dec,9.65,26.31,,,,
(주)넥센,5720,14-Dec,12.44,32.06,,,,
(주)넥센,5720,15-Dec,15.85,39.55,,,,
(주)넥센,5720,16-Dec,23.92,80.13,,,,
(주)넥센,5720,17-Dec,29.73,75.08,,,,
(주)넥센,5720,18-Dec,21.64,12.87,,,,
(주)넥센,5720,19-Dec,24.71,10.21,,,,
(주)넥스턴바이오사이언스,89140,11-Dec,40.44,,,,,
(주)넥스턴바이오사이언스,89140,12-Dec,158.14,,,,,
(주)넥스턴바이오사이언스,89140,13-Dec,284.57,,,,,
(주)넥스턴바이오사이언스,89140,14-Dec,2169.07,,,,,
(주)넥스턴바이오사이언스,89140,15-Dec,7799.11,,,,,
(주)넥스턴바이오사이언스,89140,16-Dec,97436.72,,,,,
(주)넥스턴바이오사이언스,89140,17-Dec,1532.55,,,,,
(주)넥스턴바이오사이언스,89140,18-Dec,-624.03,,,,,
(주)넥스턴바이오사이언스,89140,19-Dec,2394.07,,,,,
(주)넥스트아이,137940,11-Dec,17771.19,,,,,
(주)넥스트아이,137940,12-Dec,X,4655.9,,,,
(주)넥스트아이,137940,13-Dec,X,X,,,,
(주)넥스트아이,137940,14-Dec,107.56,102.65,,,,
(주)넥스트아이,137940,15-Dec,70.1,100.62,,,,
(주)넥스트아이,137940,16-Dec,1.14,6.38,,,,
(주)넥스트아이,137940,17-Dec,-0.76,0.84,,,,
(주)넥스트아이,137940,18-Dec,1.25,5.06,,,,
(주)넥스트아이,137940,19-Dec,-4.76,3.95,,,,
(주)넥스트엔터테인먼트월드,160550,14-Dec,12.47,13.68,,,,
(주)넥스트엔터테인먼트월드,160550,15-Dec,-1.46,-5.5,,,,
(주)넥스트엔터테인먼트월드,160550,16-Dec,19.82,14.66,,,,
(주)넥스트엔터테인먼트월드,160550,17-Dec,-8.17,-6.92,,,,
(주)넥스트엔터테인먼트월드,160550,18-Dec,-6.22,-6.46,,,,
(주)넥스트엔터테인먼트월드,160550,19-Dec,-1.09,-3.05,,,,
(주)넥슨게임즈,225570,15-Dec,12.43,,,,,
(주)넥슨게임즈,225570,16-Dec,-2.22,,,,,
(주)넥슨게임즈,225570,17-Dec,-62.24,,,,,
(주)넥슨게임즈,225570,18-Dec,-236.72,,,,,
(주)넥슨게임즈,225570,19-Dec,-30.19,,,,,
(주)넵튠,217270,15-Dec,-3.35,,,,,
(주)넵튠,217270,16-Dec,-30.44,-58.73,,,,
(주)넵튠,217270,17-Dec,-52.89,-51.27,,,,
(주)넵튠,217270,18-Dec,-66.34,-48.7,,,,
(주)넵튠,217270,19-Dec,13.33,-24.07,,,,
(주)노랑풍선,104620,19-Dec,-4.02,-4.42,,,,
(주)노루페인트,90350,11-Dec,1.95,2.17,,,,
(주)노루페인트,90350,12-Dec,2.04,2.38,,,,
(주)노루페인트,90350,13-Dec,2.43,2.93,,,,
(주)노루페인트,90350,14-Dec,3.28,3.84,,,,
(주)노루페인트,90350,15-Dec,4.43,5.3,,,,
(주)노루페인트,90350,16-Dec,4.49,5.74,,,,
(주)노루페인트,90350,17-Dec,5.33,5.49,,,,
(주)노루페인트,90350,18-Dec,4.35,4.57,,,,
(주)노루페인트,90350,19-Dec,6.4,6.28,,,,
(주)노루홀딩스,320,11-Dec,2.19,1.05,,,,
(주)노루홀딩스,320,12-Dec,2.23,1.2,,,,
(주)노루홀딩스,320,13-Dec,7.6,1.81,,,,
(주)노루홀딩스,320,14-Dec,6.57,2.91,,,,
(주)노루홀딩스,320,15-Dec,6.17,2.92,,,,
(주)노루홀딩스,320,16-Dec,38.33,2.69,,,,
(주)노루홀딩스,320,17-Dec,15.64,2.41,,,,
(주)노루홀딩스,320,18-Dec,10.33,1.43,,,,
(주)노루홀딩스,320,19-Dec,9.37,3.36,,,,
(주)노바렉스,194700,18-Dec,X,X,,,,
(주)노바렉스,194700,19-Dec,422.07,389.16,,,,
(주)노바텍,285490,18-Dec,X,X,,,,
(주)노바텍,285490,19-Dec,1312.88,665.98,,,,
(주)노블엠앤비,106520,12-Dec,13.46,11.2,,,,
(주)노블엠앤비,106520,13-Dec,19.14,17.99,,,,
(주)노블엠앤비,106520,14-Dec,1.27,1.3,,,,
(주)노블엠앤비,106520,15-Dec,-4.16,-4.2,,,,
(주)노블엠앤비,106520,16-Dec,-6.84,-6.13,,,,
(주)노블엠앤비,106520,17-Dec,-4.65,-4.91,,,,
(주)노블엠앤비,106520,18-Dec,-3.42,-3.67,,,,
(주)노블엠앤비,106520,19-Dec,1.22,-0.29,,,,
(주)노터스,278650,19-Dec,9.12,10.34,,,,
(주)녹십자,6280,11-Dec,27.51,26.01,,,,
(주)녹십자,6280,12-Dec,59.5,34.94,,,,
(주)녹십자,6280,13-Dec,83.21,44.02,,,,
(주)녹십자,6280,14-Dec,21.92,20.91,,,,
(주)녹십자,6280,15-Dec,20.49,18.28,,,,
(주)녹십자,6280,16-Dec,14.97,14.57,,,,
(주)녹십자,6280,17-Dec,14.02,14.32,,,,
(주)녹십자,6280,18-Dec,7.08,6.59,,,,
(주)녹십자,6280,19-Dec,4.96,4.19,,,,
(주)녹십자엠에스,142280,14-Dec,9.68,,,,,
(주)녹십자엠에스,142280,15-Dec,3.46,2.64,,,,
(주)녹십자엠에스,142280,16-Dec,-2.22,-3.5,,,,
(주)녹십자엠에스,142280,17-Dec,1.44,0.26,,,,
(주)녹십자엠에스,142280,18-Dec,-5.39,-6.18,,,,
(주)녹십자엠에스,142280,19-Dec,-4.98,-5.1,,,,
(주)녹십자웰빙,234690,19-Dec,116.86,,,,,
(주)녹십자홀딩스,5250,11-Dec,1.35,6.7,,,,
(주)녹십자홀딩스,5250,12-Dec,3.74,11.58,,,,
(주)녹십자홀딩스,5250,13-Dec,5.1,14.14,,,,
(주)녹십자홀딩스,5250,14-Dec,4.78,12.54,,,,
(주)녹십자홀딩스,5250,15-Dec,4.92,11.36,,,,
(주)녹십자홀딩스,5250,16-Dec,6,8.82,,,,
(주)녹십자홀딩스,5250,17-Dec,6.16,8.1,,,,
(주)녹십자홀딩스,5250,18-Dec,4.47,2.81,,,,
(주)녹십자홀딩스,5250,19-Dec,3.59,1.65,,,,
(주)녹원씨엔아이,65560,11-Dec,2.19,2.99,,,,
(주)녹원씨엔아이,65560,12-Dec,-12.85,-4.75,,,,
(주)녹원씨엔아이,65560,13-Dec,-9.86,-10.45,,,,
(주)녹원씨엔아이,65560,14-Dec,-5,-6.5,,,,
(주)녹원씨엔아이,65560,15-Dec,1.94,1.06,,,,
(주)녹원씨엔아이,65560,16-Dec,-3.23,-3.27,,,,
(주)녹원씨엔아이,65560,17-Dec,-1.09,2.53,,,,
(주)녹원씨엔아이,65560,18-Dec,2.26,2.98,,,,
(주)녹원씨엔아이,65560,19-Dec,3.02,2.87,,,,
(주)농심,4370,11-Dec,41.91,34.68,,,,
(주)농심,4370,12-Dec,33.14,26.75,,,,
(주)농심,4370,13-Dec,44.75,35.3,,,,
(주)농심,4370,14-Dec,47.65,37.19,,,,
(주)농심,4370,15-Dec,75.03,61.58,,,,
(주)농심,4370,16-Dec,44.21,26.87,,,,
(주)농심,4370,17-Dec,73.91,33.49,,,,
(주)농심,4370,18-Dec,55,24.29,,,,
(주)농심,4370,19-Dec,15.14,13.82,,,,
(주)농심홀딩스,72710,11-Dec,5.26,10.47,,,,
(주)농심홀딩스,72710,12-Dec,6.79,4.41,,,,
(주)농심홀딩스,72710,13-Dec,7.26,13.92,,,,
(주)농심홀딩스,72710,14-Dec,9.94,7.37,,,,
(주)농심홀딩스,72710,15-Dec,9.8,14.63,,,,
(주)농심홀딩스,72710,16-Dec,11.32,23.61,,,,
(주)농심홀딩스,72710,17-Dec,19.85,16.58,,,,
(주)농심홀딩스,72710,18-Dec,23.23,13.34,,,,
(주)농심홀딩스,72710,19-Dec,23.03,12.06,,,,
(주)누리플랜,69140,11-Dec,6.36,5.57,,,,
(주)누리플랜,69140,12-Dec,-2.01,-2.1,,,,
(주)누리플랜,69140,13-Dec,-3.78,-3.78,,,,
(주)누리플랜,69140,14-Dec,-7.07,,,,,
(주)누리플랜,69140,15-Dec,2.97,,,,,
(주)누리플랜,69140,16-Dec,2.68,,,,,
(주)누리플랜,69140,17-Dec,1.74,1.71,,,,
(주)누리플랜,69140,18-Dec,-3.36,-3.53,,,,
(주)누리플랜,69140,19-Dec,-1.57,-0.94,,,,
(주)누리플렉스,40160,11-Dec,0.2,0.79,,,,
(주)누리플렉스,40160,12-Dec,-5.24,-3.57,,,,
(주)누리플렉스,40160,13-Dec,3.25,2.55,,,,
(주)누리플렉스,40160,14-Dec,5.91,1.32,,,,
(주)누리플렉스,40160,15-Dec,22.86,16.93,,,,
(주)누리플렉스,40160,16-Dec,36.11,26.21,,,,
(주)누리플렉스,40160,17-Dec,3.27,1.9,,,,
(주)누리플렉스,40160,18-Dec,14.03,11.96,,,,
(주)누리플렉스,40160,19-Dec,9.89,8.52,,,,
(주)누보,332290,19-Dec,,,,,,
(주)뉴로스,126870,12-Dec,5.75,5.1,,,,
(주)뉴로스,126870,13-Dec,3.74,4.27,,,,
(주)뉴로스,126870,14-Dec,-0.81,-0.05,,,,
(주)뉴로스,126870,15-Dec,1.31,0.61,,,,
(주)뉴로스,126870,16-Dec,2.8,1.49,,,,
(주)뉴로스,126870,17-Dec,1.03,0.89,,,,
(주)뉴로스,126870,18-Dec,-0.34,0.47,,,,
(주)뉴로스,126870,19-Dec,-3.23,-2.37,,,,
(주)뉴보텍,60260,11-Dec,-4.5,,,,,
(주)뉴보텍,60260,12-Dec,1.06,,,,,
(주)뉴보텍,60260,13-Dec,1.11,,,,,
(주)뉴보텍,60260,14-Dec,-0.72,,,,,
(주)뉴보텍,60260,15-Dec,6.79,,,,,
(주)뉴보텍,60260,16-Dec,7.02,,,,,
(주)뉴보텍,60260,17-Dec,-4.56,,,,,
(주)뉴보텍,60260,18-Dec,0.82,,,,,
(주)뉴보텍,60260,19-Dec,4.51,,,,,
(주)뉴인텍,12340,11-Dec,1.14,0.99,,,,
(주)뉴인텍,12340,12-Dec,-1.84,-3.18,,,,
(주)뉴인텍,12340,13-Dec,-1.26,-1.14,,,,
(주)뉴인텍,12340,14-Dec,-2.15,-3.15,,,,
(주)뉴인텍,12340,15-Dec,0.6,-0.66,,,,
(주)뉴인텍,12340,16-Dec,-3.08,-9.04,,,,
(주)뉴인텍,12340,17-Dec,-1.83,-1.93,,,,
(주)뉴인텍,12340,18-Dec,-2.14,-3.18,,,,
(주)뉴인텍,12340,19-Dec,1.42,0.34,,,,
(주)뉴트리,270870,18-Dec,23.36,22.73,,,,
(주)뉴트리,270870,19-Dec,920,771.28,,,,
(주)뉴파워프라즈마,144960,16-Dec,14.54,14.13,,,,
(주)뉴파워프라즈마,144960,17-Dec,140.05,135.62,,,,
(주)뉴파워프라즈마,144960,18-Dec,129.26,119.31,,,,
(주)뉴파워프라즈마,144960,19-Dec,42.22,33.39,,,,
(주)뉴프렉스,85670,11-Dec,1.92,0.81,,,,
(주)뉴프렉스,85670,12-Dec,5.51,3.14,,,,
(주)뉴프렉스,85670,13-Dec,1.04,0.97,,,,
(주)뉴프렉스,85670,14-Dec,2.05,2.23,,,,
(주)뉴프렉스,85670,15-Dec,-1.27,-0.8,,,,
(주)뉴프렉스,85670,16-Dec,0.59,0.53,,,,
(주)뉴프렉스,85670,17-Dec,5.19,5.58,,,,
(주)뉴프렉스,85670,18-Dec,6.37,5.58,,,,
(주)뉴프렉스,85670,19-Dec,-4.44,-3.81,,,,
(주)다나와,119860,11-Dec,555.51,534.52,,,,
(주)다나와,119860,12-Dec,486.92,444.5,,,,
(주)다나와,119860,13-Dec,315.59,284.09,,,,
(주)다나와,119860,14-Dec,305.62,257.4,,,,
(주)다나와,119860,15-Dec,411.07,410.67,,,,
(주)다나와,119860,16-Dec,1410.72,1436.78,,,,
(주)다나와,119860,17-Dec,6944.66,188.63,,,,
(주)다나와,119860,18-Dec,6472.93,279.23,,,,
(주)다나와,119860,19-Dec,463.8,161.11,,,,
(주)다날,64260,11-Dec,4.56,-0.33,,,,
(주)다날,64260,12-Dec,5.76,-0.31,,,,
(주)다날,64260,13-Dec,21.19,0.79,,,,
(주)다날,64260,14-Dec,32.41,1.06,,,,
(주)다날,64260,15-Dec,5.31,0.3,,,,
(주)다날,64260,16-Dec,7.34,1.74,,,,
(주)다날,64260,17-Dec,9.23,6.12,,,,
(주)다날,64260,18-Dec,6.13,1.85,,,,
(주)다날,64260,19-Dec,5.16,1.85,,,,
(주)다보링크,340360,19-Dec,,,,,,
(주)다산네트웍스,39560,11-Dec,0.5,-1.06,,,,
(주)다산네트웍스,39560,12-Dec,6.16,1.56,,,,
(주)다산네트웍스,39560,13-Dec,5.04,2.41,,,,
(주)다산네트웍스,39560,14-Dec,1.69,0.98,,,,
(주)다산네트웍스,39560,15-Dec,0.07,0.09,,,,
(주)다산네트웍스,39560,16-Dec,-0.13,-2.88,,,,
(주)다산네트웍스,39560,17-Dec,0.19,0.01,,,,
(주)다산네트웍스,39560,18-Dec,0.76,3.2,,,,
(주)다산네트웍스,39560,19-Dec,3.85,-0.03,,,,
(주)다우기술,23590,11-Dec,11.15,32.6,,,,
(주)다우기술,23590,12-Dec,6.85,20.52,,,,
(주)다우기술,23590,13-Dec,5.44,14.73,,,,
(주)다우기술,23590,14-Dec,5.57,22.7,,,,
(주)다우기술,23590,15-Dec,4.95,49.84,,,,
(주)다우기술,23590,16-Dec,4.9,45.33,,,,
(주)다우기술,23590,17-Dec,5.14,62.97,,,,
(주)다우기술,23590,18-Dec,6.53,48.62,,,,
(주)다우기술,23590,19-Dec,7.58,89.36,,,,
(주)다우데이타,32190,11-Dec,1.83,22.2,,,,
(주)다우데이타,32190,12-Dec,0.8,13.72,,,,
(주)다우데이타,32190,13-Dec,1.49,11.33,,,,
(주)다우데이타,32190,14-Dec,3.83,17.11,,,,
(주)다우데이타,32190,15-Dec,3.68,36.46,,,,
(주)다우데이타,32190,16-Dec,1.25,35.65,,,,
(주)다우데이타,32190,17-Dec,3.29,49.39,,,,
(주)다우데이타,32190,18-Dec,4.5,45.41,,,,
(주)다우데이타,32190,19-Dec,3.4,62.94,,,,
(주)다원시스,68240,11-Dec,3.68,,,,,
(주)다원시스,68240,12-Dec,3.51,,,,,
(주)다원시스,68240,13-Dec,7.05,,,,,
(주)다원시스,68240,14-Dec,18.8,16.44,,,,
(주)다원시스,68240,15-Dec,8.7,7.13,,,,
(주)다원시스,68240,16-Dec,5.91,5.01,,,,
(주)다원시스,68240,17-Dec,4.12,2.55,,,,
(주)다원시스,68240,18-Dec,3.71,1.83,,,,
(주)다원시스,68240,19-Dec,4.04,1.89,,,,
(주)다이나믹디자인,145210,15-Dec,5.86,2.92,,,,
(주)다이나믹디자인,145210,16-Dec,-0.05,-453.35,,,,
(주)다이나믹디자인,145210,17-Dec,-0.19,-0.96,,,,
(주)다이나믹디자인,145210,18-Dec,-2.88,-4.73,,,,
(주)다이나믹디자인,145210,19-Dec,-1.02,-2.21,,,,
(주)대교,19680,11-Dec,154.19,52.86,,,,
(주)대교,19680,12-Dec,837.56,36.69,,,,
(주)대교,19680,13-Dec,171.78,30.71,,,,
(주)대교,19680,14-Dec,76.42,17.32,,,,
(주)대교,19680,15-Dec,88.27,25.48,,,,
(주)대교,19680,16-Dec,109.79,31.09,,,,
(주)대교,19680,17-Dec,115.43,31.54,,,,
(주)대교,19680,18-Dec,48.46,13.18,,,,
(주)대교,19680,19-Dec,10.38,5.67,,,,
(주)대구백화점,6370,11-Mar,X,,,,,
(주)대구백화점,6370,12-Mar,X,,,,,
(주)대구백화점,6370,13-Mar,X,,,,,
(주)대구백화점,6370,14-Mar,X,X,,,,
(주)대구백화점,6370,15-Mar,0.19,2.42,,,,
(주)대구백화점,6370,16-Mar,-1.8,0.98,,,,
(주)대구백화점,6370,17-Mar,-14.98,-9.26,,,,
(주)대구백화점,6370,18-Dec,-9.4,-3.05,,,,
(주)대구백화점,6370,19-Dec,-8.39,-2.12,,,,
(주)대덕,8060,11-Dec,985.8,747.67,,,,
(주)대덕,8060,12-Dec,776.88,701.38,,,,
(주)대덕,8060,13-Dec,X,1447.51,,,,
(주)대덕,8060,14-Dec,153319.46,,,,,
(주)대덕,8060,15-Dec,X,,,,,
(주)대덕,8060,16-Dec,X,,,,,
(주)대덕,8060,17-Dec,1308.77,,,,,
(주)대덕,8060,18-Dec,2517.79,1479.16,,,,
(주)대덕,8060,19-Dec,587.27,71.06,,,,
(주)대동,490,11-Dec,1.8,2.44,,,,
(주)대동,490,12-Dec,0.42,0.1,,,,
(주)대동,490,13-Dec,0.86,1.04,,,,
(주)대동,490,14-Dec,1.2,1.01,,,,
(주)대동,490,15-Dec,-0.17,0.81,,,,
(주)대동,490,16-Dec,-3.25,-1.84,,,,
(주)대동,490,17-Dec,1.16,2.22,,,,
(주)대동,490,18-Dec,-0.09,0.5,,,,
(주)대동,490,19-Dec,2.2,2.19,,,,
(주)대동스틸,48470,11-Dec,3.04,,,,,
(주)대동스틸,48470,12-Dec,-1.39,,,,,
(주)대동스틸,48470,13-Dec,3.27,,,,,
(주)대동스틸,48470,14-Dec,2.92,,,,,
(주)대동스틸,48470,15-Dec,-5.64,,,,,
(주)대동스틸,48470,16-Dec,510.41,,,,,
(주)대동스틸,48470,17-Dec,1421.75,,,,,
(주)대동스틸,48470,18-Dec,-14.84,,,,,
(주)대동스틸,48470,19-Dec,-16.84,,,,,
(주)대륙제관,4780,11-Dec,4.72,,,,,
(주)대륙제관,4780,12-Dec,4.01,,,,,
(주)대륙제관,4780,13-Dec,5.99,,,,,
(주)대륙제관,4780,14-Dec,7.12,,,,,
(주)대륙제관,4780,15-Dec,18.05,,,,,
(주)대륙제관,4780,16-Dec,28.12,,,,,
(주)대륙제관,4780,17-Dec,25.39,,,,,
(주)대륙제관,4780,18-Dec,14.39,,,,,
(주)대륙제관,4780,19-Dec,19.49,,,,,
(주)대림제지,17650,11-Dec,4.02,,,,,
(주)대림제지,17650,12-Dec,23.85,,,,,
(주)대림제지,17650,13-Dec,35.98,,,,,
(주)대림제지,17650,14-Dec,86.15,,,,,
(주)대림제지,17650,15-Dec,-44.32,,,,,
(주)대림제지,17650,16-Dec,239.14,,,,,
(주)대림제지,17650,17-Dec,42.72,13.52,,,,
(주)대림제지,17650,18-Dec,10.77,10.06,,,,
(주)대림제지,17650,19-Dec,4.6,,,,,
(주)대명소노시즌,7720,11-Dec,-23.88,-10.93,,,,
(주)대명소노시즌,7720,12-Dec,-34.5,-12.1,,,,
(주)대명소노시즌,7720,13-Dec,X,194.97,,,,
(주)대명소노시즌,7720,14-Dec,X,225.92,,,,
(주)대명소노시즌,7720,15-Dec,15.54,-21.65,,,,
(주)대명소노시즌,7720,16-Dec,3.54,0.23,,,,
(주)대명소노시즌,7720,17-Dec,3.75,1.44,,,,
(주)대명소노시즌,7720,18-Dec,3.27,0.9,,,,
(주)대명소노시즌,7720,19-Dec,2.81,1.72,,,,
(주)대성미생물연구소,36480,11-Dec,-3.52,,,,,
(주)대성미생물연구소,36480,12-Dec,1.18,,,,,
(주)대성미생물연구소,36480,13-Dec,10.5,,,,,
(주)대성미생물연구소,36480,14-Dec,18.57,,,,,
(주)대성미생물연구소,36480,15-Dec,94.9,,,,,
(주)대성미생물연구소,36480,16-Dec,141.74,,,,,
(주)대성미생물연구소,36480,17-Dec,77.35,,,,,
(주)대성미생물연구소,36480,18-Dec,136.12,,,,,
(주)대성미생물연구소,36480,19-Dec,228.76,,,,,
(주)대성엘텍,25440,11-Dec,-0.73,-1.38,,,,
(주)대성엘텍,25440,12-Dec,1.64,0.62,,,,
(주)대성엘텍,25440,13-Dec,0.44,-0.49,,,,
(주)대성엘텍,25440,14-Dec,2.61,1.98,,,,
