회사명,거래소코드,회계년도,[제조]자본(*)(IFRS2)
(주)노루홀딩스,320,Dec-17,303616949
(주)노루홀딩스,320,Dec-18,303866388
(주)노바렉스,194700,Dec-18,80452379
(주)노바텍,285490,Dec-18,31029976
(주)노블엠앤비,106520,Dec-12,44692664
(주)노블엠앤비,106520,Dec-13,61530814
(주)노블엠앤비,106520,Dec-14,54123615
(주)노블엠앤비,106520,Dec-15,78455103
(주)노블엠앤비,106520,Dec-16,53762368
(주)노블엠앤비,106520,Dec-17,53060061
(주)노블엠앤비,106520,Dec-18,29162019
(주)녹십자,6280,Dec-10,544031745
(주)녹십자,6280,Dec-11,618913070
(주)녹십자,6280,Dec-12,674321943
(주)녹십자,6280,Dec-13,823234468
(주)녹십자,6280,Dec-14,867732232
(주)녹십자,6280,Dec-15,961983260
(주)녹십자,6280,Dec-16,982047195
(주)녹십자,6280,Dec-17,1032619177
(주)녹십자,6280,Dec-18,1056300299
(주)녹십자엠에스,142280,Dec-14,31503302
(주)녹십자엠에스,142280,Dec-15,31654627
(주)녹십자엠에스,142280,Dec-16,29464794
(주)녹십자엠에스,142280,Dec-17,26093922
(주)녹십자엠에스,142280,Dec-18,15986409
(주)녹십자홀딩스,5250,Dec-10,510792358
(주)녹십자홀딩스,5250,Dec-11,512651999
(주)녹십자홀딩스,5250,Dec-12,539269471
(주)녹십자홀딩스,5250,Dec-13,567055224
(주)녹십자홀딩스,5250,Dec-14,561016033
(주)녹십자홀딩스,5250,Dec-15,557443484
(주)녹십자홀딩스,5250,Dec-16,569740749
(주)녹십자홀딩스,5250,Dec-17,588567205
(주)녹십자홀딩스,5250,Dec-18,583341883
(주)녹원씨엔아이,65560,Dec-10,7690270
(주)녹원씨엔아이,65560,Dec-11,8988304
(주)녹원씨엔아이,65560,Dec-12,5888379
(주)녹원씨엔아이,65560,Dec-13,4811817
(주)녹원씨엔아이,65560,Dec-14,12176935
(주)녹원씨엔아이,65560,Dec-15,12640235
(주)녹원씨엔아이,65560,Dec-16,9795597
(주)녹원씨엔아이,65560,Dec-17,41301061
(주)녹원씨엔아이,65560,Dec-18,72108417
(주)농심,4370,Dec-10,1438277024
(주)농심,4370,Dec-11,1478325632
(주)농심,4370,Dec-12,1441014210
(주)농심,4370,Dec-13,1507190424
(주)농심,4370,Dec-14,1541560351
(주)농심,4370,Dec-15,1629466187
(주)농심,4370,Dec-16,1791604394
(주)농심,4370,Dec-17,1847175851
(주)농심,4370,Dec-18,1894351283
(주)농심홀딩스,72710,Dec-10,505639788
(주)농심홀딩스,72710,Dec-11,509077214
(주)농심홀딩스,72710,Dec-12,513855354
(주)농심홀딩스,72710,Dec-13,520949770
(주)농심홀딩스,72710,Dec-14,526209415
(주)농심홀딩스,72710,Dec-15,528583604
(주)농심홀딩스,72710,Dec-16,533120145
(주)농심홀딩스,72710,Dec-17,546361919
(주)농심홀딩스,72710,Dec-18,550944241
(주)누리플랜,69140,Dec-10,25942964
(주)누리플랜,69140,Dec-11,28727340
(주)누리플랜,69140,Dec-12,27934088
(주)누리플랜,69140,Dec-13,26294483
(주)누리플랜,69140,Dec-14,16672116
(주)누리플랜,69140,Dec-15,17264132
(주)누리플랜,69140,Dec-16,19393010
(주)누리플랜,69140,Dec-17,20855180
(주)누리플랜,69140,Dec-18,22081214
(주)누리플렉스,40160,Dec-10,45611102
(주)누리플렉스,40160,Dec-11,43406065
(주)누리플렉스,40160,Dec-12,30599198
(주)누리플렉스,40160,Dec-13,39926532
(주)누리플렉스,40160,Dec-14,42014641
(주)누리플렉스,40160,Dec-15,48288173
(주)누리플렉스,40160,Dec-16,54655914
(주)누리플렉스,40160,Dec-17,49950675
(주)누리플렉스,40160,Dec-18,60395850
(주)뉴로스,126870,Dec-12,33836596
(주)뉴로스,126870,Dec-13,36686758
(주)뉴로스,126870,Dec-14,38791682
(주)뉴로스,126870,Dec-15,50534105
(주)뉴로스,126870,Dec-16,53269279
(주)뉴로스,126870,Dec-17,56282800
(주)뉴로스,126870,Dec-18,59610379
(주)뉴보텍,60260,Dec-10,16598043
(주)뉴보텍,60260,Dec-11,14284106
(주)뉴보텍,60260,Dec-12,14794284
(주)뉴보텍,60260,Dec-13,15171273
(주)뉴보텍,60260,Dec-14,15479219
(주)뉴보텍,60260,Dec-15,16374060
(주)뉴보텍,60260,Dec-16,17022246
(주)뉴보텍,60260,Dec-17,16489051
(주)뉴보텍,60260,Dec-18,18711053
(주)뉴인텍,12340,Dec-10,25928609
(주)뉴인텍,12340,Dec-11,26654819
(주)뉴인텍,12340,Dec-12,23188656
(주)뉴인텍,12340,Dec-13,20316665
(주)뉴인텍,12340,Dec-14,20458930
(주)뉴인텍,12340,Dec-15,20441215
(주)뉴인텍,12340,Dec-16,19086539
(주)뉴인텍,12340,Dec-17,14620509
(주)뉴인텍,12340,Dec-18,14223019
(주)뉴트리,270870,Dec-18,49103856
(주)뉴파워프라즈마,144960,Dec-16,100235160
(주)뉴파워프라즈마,144960,Dec-17,120221127
(주)뉴파워프라즈마,144960,Dec-18,129930441
(주)뉴프렉스,85670,Dec-10,38046193
(주)뉴프렉스,85670,Dec-11,38275430
(주)뉴프렉스,85670,Dec-12,39315646
(주)뉴프렉스,85670,Dec-13,35905040
(주)뉴프렉스,85670,Dec-14,37843713
(주)뉴프렉스,85670,Dec-15,41506003
(주)뉴프렉스,85670,Dec-16,40890429
(주)뉴프렉스,85670,Dec-17,45981208
(주)뉴프렉스,85670,Dec-18,59474169
(주)다나와,119860,Dec-11,44265880
(주)다나와,119860,Dec-12,47186987
(주)다나와,119860,Dec-13,53918518
(주)다나와,119860,Dec-14,55574740
(주)다나와,119860,Dec-15,58344452
(주)다나와,119860,Dec-16,64984672
(주)다나와,119860,Dec-17,75675343
(주)다나와,119860,Dec-18,89707291
(주)다날,64260,Dec-10,78116630
(주)다날,64260,Dec-11,85884407
(주)다날,64260,Dec-12,87891373
(주)다날,64260,Dec-13,107390935
(주)다날,64260,Dec-14,96189353
(주)다날,64260,Dec-15,114838629
(주)다날,64260,Dec-16,150473490
(주)다날,64260,Dec-17,180662765
(주)다날,64260,Dec-18,170021963
(주)다산네트웍스,39560,Dec-10,137244446
(주)다산네트웍스,39560,Dec-11,143987074
(주)다산네트웍스,39560,Dec-12,132628134
(주)다산네트웍스,39560,Dec-13,136339558
(주)다산네트웍스,39560,Dec-14,137013484
(주)다산네트웍스,39560,Dec-15,137514062
(주)다산네트웍스,39560,Dec-16,128613863
(주)다산네트웍스,39560,Dec-17,153988887
(주)다산네트웍스,39560,Dec-18,148767510
(주)다우기술,23590,Dec-10,401300763
(주)다우기술,23590,Dec-11,421728294
(주)다우기술,23590,Dec-12,452582692
(주)다우기술,23590,Dec-13,457287579
(주)다우기술,23590,Dec-14,457844197
(주)다우기술,23590,Dec-15,470701842
(주)다우기술,23590,Dec-16,487561751
(주)다우기술,23590,Dec-17,499852716
(주)다우기술,23590,Dec-18,514339482
(주)다우데이타,32190,Dec-10,106490099
(주)다우데이타,32190,Dec-11,102300365
(주)다우데이타,32190,Dec-12,102722523
(주)다우데이타,32190,Dec-13,110118181
(주)다우데이타,32190,Dec-14,114079372
(주)다우데이타,32190,Dec-15,132975854
(주)다우데이타,32190,Dec-16,152385310
(주)다우데이타,32190,Dec-17,156250300
(주)다우데이타,32190,Dec-18,160219192
(주)다원시스,68240,Dec-10,33460162
(주)다원시스,68240,Dec-11,38749537
(주)다원시스,68240,Dec-12,43300181
(주)다원시스,68240,Dec-13,52511808
(주)다원시스,68240,Dec-14,63131952
(주)다원시스,68240,Dec-15,129175933
(주)다원시스,68240,Dec-16,136879448
(주)다원시스,68240,Dec-17,173087923
(주)다원시스,68240,Dec-18,198558094
(주)다이나믹디자인,145210,Dec-15,174210380
(주)다이나믹디자인,145210,Dec-16,119692827
(주)다이나믹디자인,145210,Dec-17,32783415
(주)다이나믹디자인,145210,Dec-18,7202780
(주)대교,19680,Dec-10,680369877
(주)대교,19680,Dec-11,644656720
(주)대교,19680,Dec-12,633034671
(주)대교,19680,Dec-13,661911114
(주)대교,19680,Dec-14,659203511
(주)대교,19680,Dec-15,640414765
(주)대교,19680,Dec-16,661096361
(주)대교,19680,Dec-17,675117467
(주)대교,19680,Dec-18,642604406
(주)대구백화점,6370,Mar-10,328251815
(주)대구백화점,6370,Mar-11,380091349
(주)대구백화점,6370,Mar-12,395404096
(주)대구백화점,6370,Mar-13,399379644
(주)대구백화점,6370,Mar-14,406272647
(주)대구백화점,6370,Mar-15,365213541
(주)대구백화점,6370,Mar-16,369895685
(주)대구백화점,6370,Mar-17,362654346
(주)대구백화점,6370,Dec-18,324090382
(주)대덕,8060,Dec-10,356918483
(주)대덕,8060,Dec-11,385342415
(주)대덕,8060,Dec-12,426116053
(주)대덕,8060,Dec-13,424473541
(주)대덕,8060,Dec-14,437979565
(주)대덕,8060,Dec-15,456190050
(주)대덕,8060,Dec-16,466850211
(주)대덕,8060,Dec-17,520065874
(주)대덕,8060,Dec-18,979977344
(주)대동,490,Dec-10,211483914
(주)대동,490,Dec-11,211881261
(주)대동,490,Dec-12,212757014
(주)대동,490,Dec-13,205375934
(주)대동,490,Dec-14,208491784
(주)대동,490,Dec-15,206366674
(주)대동,490,Dec-16,186302672
(주)대동,490,Dec-17,186741849
(주)대동,490,Dec-18,180481204
(주)대동스틸,48470,Dec-10,60315765
(주)대동스틸,48470,Dec-11,58973029
(주)대동스틸,48470,Dec-12,56126386
(주)대동스틸,48470,Dec-13,58886446
(주)대동스틸,48470,Dec-14,57044734
(주)대동스틸,48470,Dec-15,52046330
(주)대동스틸,48470,Dec-16,58526757
(주)대동스틸,48470,Dec-17,64814890
(주)대동스틸,48470,Dec-18,61666833
(주)대륙제관,4780,Dec-10,51666967
(주)대륙제관,4780,Dec-11,56821306
(주)대륙제관,4780,Dec-12,60135523
(주)대륙제관,4780,Dec-13,61324303
(주)대륙제관,4780,Dec-14,68550114
(주)대륙제관,4780,Dec-15,79983873
(주)대륙제관,4780,Dec-16,93256366
(주)대륙제관,4780,Dec-17,100055127
(주)대륙제관,4780,Dec-18,103633615
(주)대림제지,17650,Dec-10,65500062
(주)대림제지,17650,Dec-11,68603339
(주)대림제지,17650,Dec-12,81152219
(주)대림제지,17650,Dec-13,87847904
(주)대림제지,17650,Dec-14,93964034
(주)대림제지,17650,Dec-15,81628890
(주)대림제지,17650,Dec-16,98564388
(주)대림제지,17650,Dec-17,126619287
(주)대림제지,17650,Dec-18,144777485
(주)대명소노시즌,7720,Dec-10,87301328
(주)대명소노시즌,7720,Dec-11,91569104
(주)대명소노시즌,7720,Dec-12,78050853
(주)대명소노시즌,7720,Dec-13,80132898
(주)대명소노시즌,7720,Dec-14,85668569
(주)대명소노시즌,7720,Dec-15,89576589
(주)대명소노시즌,7720,Dec-16,101036603
(주)대명소노시즌,7720,Dec-17,95269965
(주)대명소노시즌,7720,Dec-18,86261376
(주)대성미생물연구소,36480,Dec-10,20439256
(주)대성미생물연구소,36480,Dec-11,19829918
(주)대성미생물연구소,36480,Dec-12,19731762
(주)대성미생물연구소,36480,Dec-13,19715731
(주)대성미생물연구소,36480,Dec-14,21137667
(주)대성미생물연구소,36480,Dec-15,25093269
(주)대성미생물연구소,36480,Dec-16,29011529
(주)대성미생물연구소,36480,Dec-17,30296498
(주)대성미생물연구소,36480,Dec-18,33009285
(주)대성엘텍,25440,Dec-10,41890698
(주)대성엘텍,25440,Dec-11,27524094
(주)대성엘텍,25440,Dec-12,35967281
(주)대성엘텍,25440,Dec-13,22850250
(주)대성엘텍,25440,Dec-14,25259173
(주)대성엘텍,25440,Dec-15,26929987
(주)대성엘텍,25440,Dec-16,48950905
(주)대성엘텍,25440,Dec-17,44133973
(주)대성엘텍,25440,Dec-18,40374075
(주)대성파인텍,104040,Dec-10,19709254
(주)대성파인텍,104040,Dec-11,21830871
(주)대성파인텍,104040,Dec-12,25679422
(주)대성파인텍,104040,Dec-13,28310689
(주)대성파인텍,104040,Dec-14,31645959
(주)대성파인텍,104040,Dec-15,36127724
(주)대성파인텍,104040,Dec-16,41838762
(주)대성파인텍,104040,Dec-17,48930150
(주)대성파인텍,104040,Dec-18,51644078
(주)대양금속,9190,Dec-10,95571642
(주)대양금속,9190,Dec-11,33859811
(주)대양금속,9190,Dec-12,17033419
(주)대양금속,9190,Dec-13,20039724
(주)대양금속,9190,Dec-14,5262572
(주)대양금속,9190,Dec-15,12130951
(주)대양금속,9190,Dec-16,16524848
(주)대양금속,9190,Dec-17,25993344
(주)대양금속,9190,Dec-18,31675524
(주)대우건설,47040,Dec-10,3255129957
(주)대우건설,47040,Dec-11,3360446240
(주)대우건설,47040,Dec-12,3395669804
(주)대우건설,47040,Dec-13,2621559876
(주)대우건설,47040,Dec-14,2649219220
(주)대우건설,47040,Dec-15,2784571945
(주)대우건설,47040,Dec-16,2013892443
(주)대우건설,47040,Dec-17,2215117197
(주)대우건설,47040,Dec-18,2201723128
(주)대웅,3090,Mar-10,253411274
(주)대웅,3090,Dec-11,269111721
(주)대웅,3090,Dec-12,286538659
(주)대웅,3090,Dec-13,292973005
(주)대웅,3090,Dec-14,299105825
(주)대웅,3090,Dec-15,303989470
(주)대웅,3090,Dec-16,311572659
(주)대웅,3090,Dec-17,318449936
(주)대웅,3090,Dec-18,326793655
(주)대웅제약,69620,Mar-10,314240750
(주)대웅제약,69620,Dec-11,359149540
(주)대웅제약,69620,Dec-12,384554450
(주)대웅제약,69620,Dec-13,437153193
(주)대웅제약,69620,Dec-14,448947382
(주)대웅제약,69620,Dec-15,492694104
(주)대웅제약,69620,Dec-16,517660084
(주)대웅제약,69620,Dec-17,547339875
(주)대웅제약,69620,Dec-18,538371639
(주)대원,7680,Dec-17,236919285
(주)대원,7680,Dec-18,268686839
(주)대유,290380,Dec-18,60870586
(주)대유에이텍,2880,Dec-10,53120257
(주)대유에이텍,2880,Dec-11,64764672
(주)대유에이텍,2880,Dec-12,88467330
(주)대유에이텍,2880,Dec-13,90551239
(주)대유에이텍,2880,Dec-14,95014250
(주)대유에이텍,2880,Dec-15,114857149
(주)대유에이텍,2880,Dec-16,118550013
(주)대유에이텍,2880,Dec-17,120111287
(주)대유에이텍,2880,Dec-18,93824573
(주)대유에이피,290120,Dec-18,41317912
(주)대유플러스,300,Dec-10,71008105
(주)대유플러스,300,Dec-11,85843730
(주)대유플러스,300,Dec-12,100674672
(주)대유플러스,300,Dec-13,97893009
(주)대유플러스,300,Dec-14,101636699
(주)대유플러스,300,Dec-15,105527192
(주)대유플러스,300,Dec-16,105256120
(주)대유플러스,300,Dec-17,92378155
(주)대유플러스,300,Dec-18,96657195
(주)대창,12800,Dec-10,181787115
(주)대창,12800,Dec-11,175076705
(주)대창,12800,Dec-12,188714249
(주)대창,12800,Dec-13,174341068
(주)대창,12800,Dec-14,169792671
(주)대창,12800,Dec-15,144714935
(주)대창,12800,Dec-16,145823031
(주)대창,12800,Dec-17,152741459
(주)대창,12800,Dec-18,174173348
(주)대창솔루션,96350,Dec-10,83507095
(주)대창솔루션,96350,Dec-11,83776679
(주)대창솔루션,96350,Dec-12,80989260
(주)대창솔루션,96350,Dec-13,81285365
(주)대창솔루션,96350,Dec-14,64562797
(주)대창솔루션,96350,Dec-15,61320750
(주)대창솔루션,96350,Dec-16,53939673
(주)대창솔루션,96350,Dec-17,51855415
(주)대창솔루션,96350,Dec-18,46320950
(주)대창스틸,140520,Dec-14,91403768
(주)대창스틸,140520,Dec-15,95138377
(주)대창스틸,140520,Dec-16,92342395
(주)대창스틸,140520,Dec-17,99072039
(주)대창스틸,140520,Dec-18,96020161
(주)대한과학,131220,Dec-11,17056925
(주)대한과학,131220,Dec-12,17866609
(주)대한과학,131220,Dec-13,18653704
(주)대한과학,131220,Dec-14,21618292
(주)대한과학,131220,Dec-15,22157710
(주)대한과학,131220,Dec-16,23300535
(주)대한과학,131220,Dec-17,23539552
(주)대한과학,131220,Dec-18,25900307
(주)대한항공,3490,Dec-10,2587486083
(주)대한항공,3490,Dec-11,2186399997
(주)대한항공,3490,Dec-12,2373668528
(주)대한항공,3490,Dec-13,2270563663
(주)대한항공,3490,Dec-14,1979712295
(주)대한항공,3490,Dec-15,2296293962
(주)대한항공,3490,Dec-16,1653145824
(주)대한항공,3490,Dec-17,3672128453
(주)대한항공,3490,Dec-18,2884976170
(주)대현,16090,Dec-10,89384291
(주)대현,16090,Dec-11,95644798
(주)대현,16090,Dec-12,99922711
(주)대현,16090,Dec-13,107489849
(주)대현,16090,Dec-14,109818253
(주)대현,16090,Dec-15,117247689
(주)대현,16090,Dec-16,162599423
(주)대현,16090,Dec-17,172954354
(주)대현,16090,Dec-18,185639518
(주)대호에이엘,69460,Dec-10,38094769
(주)대호에이엘,69460,Dec-11,42794734
(주)대호에이엘,69460,Dec-12,45021187
(주)대호에이엘,69460,Dec-13,45759797
(주)대호에이엘,69460,Dec-14,25569132
(주)대호에이엘,69460,Dec-15,24016626
(주)대호에이엘,69460,Dec-16,22234397
(주)대호에이엘,69460,Dec-17,26936215
(주)대호에이엘,69460,Dec-18,29225044
(주)대호특수강,21040,Dec-10,23773451
(주)대호특수강,21040,Dec-11,22331373
(주)대호특수강,21040,Dec-12,45172594
(주)대호특수강,21040,Dec-13,36367608
(주)대호특수강,21040,Dec-14,34244918
(주)대호특수강,21040,Dec-15,36036595
(주)대호특수강,21040,Dec-16,40959342
(주)대호특수강,21040,Dec-17,69049051
(주)대호특수강,21040,Dec-18,72429471
(주)더 미동,161570,Dec-13,32171650
(주)더 미동,161570,Dec-14,33946939
(주)더 미동,161570,Dec-15,44666932
(주)더 미동,161570,Dec-16,50603659
(주)더 미동,161570,Dec-17,51049259
(주)더 미동,161570,Dec-18,36061472
(주)더블유아이,73570,Dec-10,55862043
(주)더블유아이,73570,Dec-11,49606909
(주)더블유아이,73570,Dec-12,34947095
(주)더블유아이,73570,Dec-13,24015959
(주)더블유아이,73570,Dec-14,3703952
(주)더블유아이,73570,Dec-15,15301172
(주)더블유아이,73570,Dec-16,12084378
(주)더블유아이,73570,Dec-17,23358418
(주)더블유아이,73570,Dec-18,35283613
(주)더블유에스아이,299170,Dec-18,
(주)더존비즈온,12510,Dec-10,67638145
(주)더존비즈온,12510,Dec-11,69637333
(주)더존비즈온,12510,Dec-12,87827950
(주)더존비즈온,12510,Dec-13,96513125
(주)더존비즈온,12510,Dec-14,118737247
(주)더존비즈온,12510,Dec-15,132784254
(주)더존비즈온,12510,Dec-16,153606085
(주)더존비즈온,12510,Dec-17,184170602
(주)더존비즈온,12510,Dec-18,177667340
(주)덕성,4830,Dec-10,56419138
(주)덕성,4830,Dec-11,56247735
(주)덕성,4830,Dec-12,59224807
(주)덕성,4830,Dec-13,63772007
(주)덕성,4830,Dec-14,62664424
(주)덕성,4830,Dec-15,63504713
(주)덕성,4830,Dec-16,65884302
(주)덕성,4830,Dec-17,65334981
(주)덕성,4830,Dec-18,62836909
(주)덕신하우징,90410,Dec-14,69497435
(주)덕신하우징,90410,Dec-15,69417251
(주)덕신하우징,90410,Dec-16,54976356
(주)덕신하우징,90410,Dec-17,61492267
(주)덕신하우징,90410,Dec-18,70074564
(주)데이타솔루션,263800,Dec-17,29266054
(주)데이타솔루션,263800,Dec-18,25804213
(주)덱스터스튜디오,206560,Dec-15,73954889
(주)덱스터스튜디오,206560,Dec-16,78249187
(주)덱스터스튜디오,206560,Dec-17,40695026
(주)덱스터스튜디오,206560,Dec-18,62928543
(주)덴티스,261200,Dec-17,
(주)덴티스,261200,Dec-18,
(주)덴티움,145720,Dec-17,169992425
(주)덴티움,145720,Dec-18,204154065
(주)도화엔지니어링,2150,Dec-10,218500731
(주)도화엔지니어링,2150,Dec-11,225754894
(주)도화엔지니어링,2150,Dec-12,216565148
(주)도화엔지니어링,2150,Dec-13,218689745
(주)도화엔지니어링,2150,Dec-14,213893102
(주)도화엔지니어링,2150,Dec-15,229922006
(주)도화엔지니어링,2150,Dec-16,226063767
(주)도화엔지니어링,2150,Dec-17,236230739
(주)도화엔지니어링,2150,Dec-18,250074370
(주)동구바이오제약,6620,Dec-18,72098228
(주)동국알앤에스,75970,Dec-10,70335806
(주)동국알앤에스,75970,Dec-11,71858249
(주)동국알앤에스,75970,Dec-12,70460826
(주)동국알앤에스,75970,Dec-13,69351651
(주)동국알앤에스,75970,Dec-14,69067765
(주)동국알앤에스,75970,Dec-15,64229913
(주)동국알앤에스,75970,Dec-16,65129009
(주)동국알앤에스,75970,Dec-17,65403142
(주)동국알앤에스,75970,Dec-18,66211947
(주)동국에스엔씨,100130,Dec-10,236169753
(주)동국에스엔씨,100130,Dec-11,219993454
(주)동국에스엔씨,100130,Dec-12,227283853
(주)동국에스엔씨,100130,Dec-13,228130139
(주)동국에스엔씨,100130,Dec-14,234770449
(주)동국에스엔씨,100130,Dec-15,253387949
(주)동국에스엔씨,100130,Dec-16,267848989
(주)동국에스엔씨,100130,Dec-17,269158422
(주)동국에스엔씨,100130,Dec-18,260386520
(주)동남합성,23450,Dec-10,43035280
